Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
30,1,67,,,,,,4.6,0,4.6,right,0,0.8749583379831165,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
31,1,68,,,,,,-4.6,0,-4.6,left,1,0.7545019250246696,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
32,1,68,,,,,,-4.6,90,4.6,right,1,1.2269397120107897,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
33,1,68,,,,,,4.6,0,-4.6,left,1,1.3880682039889507,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
34,1,67,,,,,,4.6,0,-4.6,left,0,1.8700263249920681,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
35,1,68,,,,,,4.6,0,4.6,right,1,1.607004408026114,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
36,1,68,,,,,,4.6,90,-4.6,left,1,1.004678001976572,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
37,1,68,,,,,,4.6,0,-4.6,left,0,0.9385755000403151,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
38,1,69,,,,,,-4.6,0,4.6,right,0,1.0070652850554325,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
39,1,70,,,,,,-4.6,90,-4.6,left,0,0.9739044530433603,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
40,1,71,,,,,,4.6,0,4.6,right,1,1.0226872529601678,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
41,1,71,,,,,,4.6,90,4.6,right,1,0.6884010399808176,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
42,1,71,,,,,,4.6,0,-4.6,left,1,0.7715613589971326,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
43,1,70,,,,,,-4.6,0,4.6,right,1,0.7172128899837844,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
44,1,70,,,,,,4.6,90,4.6,right,1,1.1082531539723277,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
45,1,70,,,,,,4.6,0,4.6,right,1,0.8541120780282654,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
46,1,69,,,,,,4.6,90,-4.6,left,1,1.072849665011745,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
47,1,69,,,,,,-4.6,0,4.6,right,1,0.9030260000145063,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
48,1,69,,,,,,-4.6,0,-4.6,left,1,0.6889173049712554,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
49,1,68,,,,,,-4.6,0,-4.6,left,1,0.920369513973128,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
50,1,68,,,,,,4.6,0,4.6,right,1,0.7536817329819314,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
51,1,68,,,,,,4.6,90,-4.6,left,1,1.4401069640298374,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
52,1,67,,,,,,4.6,0,4.6,right,1,0.8544690009439364,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
53,1,67,,,,,,4.6,0,-4.6,left,1,0.8173847480211407,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
54,1,67,,,,,,-4.6,90,4.6,right,1,1.477432158018928,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
55,1,66,,,,,,-4.6,0,4.6,right,1,1.6578875730047002,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
56,1,66,,,,,,-4.6,90,-4.6,left,1,1.5887163039878942,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
57,1,66,,,,,,-4.6,0,-4.6,left,0,1.2554417930077761,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
58,1,67,,,,,,4.6,0,4.6,right,1,1.7264886369812302,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
59,1,67,,,,,,-4.6,90,4.6,right,1,0.8549592680064961,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
60,1,67,,,,,,4.6,0,-4.6,left,1,1.8413159180199727,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
61,1,66,,,,,,-4.6,90,-4.6,left,0,1.0029796260059811,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
62,1,67,,,,,,4.6,90,-4.6,left,1,1.1889459710218944,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
63,1,67,,,,,,-4.6,90,-4.6,left,1,1.8117108200094663,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
64,1,67,,,,,,-4.6,0,4.6,right,0,1.2897925580036826,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
65,1,68,,,,,,-4.6,0,4.6,right,1,0.8831347940140404,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
66,1,68,,,,,,4.6,90,-4.6,left,1,0.7909175450331531,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
67,1,68,,,,,,-4.6,90,4.6,right,1,1.208268161979504,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
68,1,67,,,,,,-4.6,90,4.6,right,0,4.234220707032364,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
69,1,68,,,,,,4.6,90,-4.6,left,1,0.9369728129822761,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
70,1,68,,,,,,-4.6,0,4.6,right,1,0.64018407498952,right,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
71,1,68,,,,,,4.6,0,-4.6,left,1,0.9199018200160936,left,,,,,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,0,1,81,,,,90,4.6,right,,,,0,1,0.670442598988302,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,1,1,80,,,,90,4.6,right,,,,0,1,0.7716720220050775,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,2,1,79,,,,0,4.6,right,,,,180,1,0.801381791010499,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,3,1,78,,,,90,-4.6,left,,,,0,1,0.8665742049925029,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,4,1,77,,,,0,-4.6,left,,,,0,1,0.7713635719846934,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,5,1,76,,,,0,-4.6,left,,,,180,1,0.9212113569956273,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,6,1,75,,,,0,-4.6,left,,,,0,1,1.4174954050104134,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,7,1,74,,,,0,-4.6,left,,,,0,1,0.7337490700301714,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,8,1,73,,,,90,-4.6,left,,,,0,1,1.439915954018943,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,9,1,72,,,,90,4.6,right,,,,180,1,0.8380840200115927,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,10,1,71,,,,90,-4.6,left,,,,180,1,0.8920998869580217,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,11,1,70,,,,90,-4.6,left,,,,0,1,1.356848926981911,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,12,1,69,,,,0,4.6,right,,,,0,1,0.7351882039802149,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,13,1,68,,,,0,-4.6,left,,,,0,1,0.7184573690174147,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,14,1,67,,,,90,4.6,right,,,,0,1,0.7524456449900754,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,15,1,66,,,,90,4.6,right,,,,0,0,0.7252812840160914,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,16,1,67,,,,90,-4.6,left,,,,180,1,1.0235257240128703,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,17,1,67,,,,0,4.6,right,,,,0,1,0.71921793196816,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,18,1,67,,,,90,4.6,right,,,,0,0,1.990908910986036,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,19,1,68,,,,90,4.6,right,,,,180,1,1.6419821809977293,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,20,1,68,,,,0,4.6,right,,,,180,1,0.7524796290090308,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,21,1,68,,,,90,4.6,right,,,,180,0,1.0417381000006571,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,22,1,69,,,,0,4.6,right,,,,0,1,0.8056634599925019,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,23,1,69,,,,90,4.6,right,,,,0,0,0.8027137910248712,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,24,1,70,,,,90,4.6,right,,,,0,1,2.013624435989186,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,25,1,70,,,,0,-4.6,left,,,,180,1,1.1403338040108792,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,26,1,70,,,,0,4.6,right,,,,180,1,0.8912243680097163,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,27,1,69,,,,0,-4.6,left,,,,180,1,0.7369435830041766,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,28,1,69,,,,90,-4.6,left,,,,180,0,0.7703622269909829,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,29,1,70,,,,0,-4.6,left,,,,180,1,0.9201921080239117,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,30,1,70,,,,0,-4.6,left,,,,180,1,0.853379281994421,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,31,1,70,,,,90,4.6,right,,,,180,0,0.9175162340397947,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,32,1,71,,,,0,-4.6,left,,,,180,1,1.5704701719805598,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,33,1,71,,,,90,4.6,right,,,,0,1,1.7566595140378922,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,34,1,71,,,,0,4.6,right,,,,180,1,1.254568553995341,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,35,1,70,,,,90,-4.6,left,,,,180,1,0.6048667479772121,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,36,1,70,,,,0,4.6,right,,,,180,1,1.088536300987471,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,37,1,70,,,,0,4.6,right,,,,0,1,0.8725983290350996,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,38,1,69,,,,90,-4.6,left,,,,0,1,2.091289167001378,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,39,1,69,,,,90,4.6,right,,,,180,1,0.9689973699860275,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,40,1,69,,,,0,-4.6,left,,,,180,1,1.2741483420250006,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,41,1,68,,,,0,-4.6,left,,,,0,1,1.0429752389900386,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,42,1,68,,,,0,4.6,right,,,,180,1,0.7891760980128311,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,43,1,68,,,,90,-4.6,left,,,,0,1,1.3408141629770398,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,44,1,67,,,,90,-4.6,left,,,,0,1,3.228166095970664,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,45,1,67,,,,90,4.6,right,,,,180,1,1.1059120309655555,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,46,1,67,,,,0,4.6,right,,,,0,1,0.9878487979876809,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,47,1,66,,,,0,-4.6,left,,,,180,0,1.1761729539721273,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,48,1,67,,,,0,-4.6,left,,,,0,0,5.334238350042142,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,49,1,68,,,,0,4.6,right,,,,0,1,0.7007645730045624,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,50,1,68,,,,0,4.6,right,,,,0,1,0.7374000129639171,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,51,1,68,,,,0,-4.6,left,,,,0,1,2.241381191997789,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,52,1,67,,,,0,-4.6,left,,,,0,1,0.8542486410005949,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,53,1,67,,,,90,4.6,right,,,,0,0,1.3938828740501776,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,54,1,68,,,,90,4.6,right,,,,180,0,1.238248654990457,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,55,1,69,,,,90,4.6,right,,,,0,1,1.5420909620006569,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,56,1,69,,,,0,-4.6,left,,,,0,1,0.8371242919820361,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,57,1,69,,,,90,-4.6,left,,,,180,0,1.122187007975299,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,58,1,70,,,,0,-4.6,left,,,,0,1,0.7363188790041022,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,59,1,70,,,,90,4.6,right,,,,180,1,1.3570371120003983,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,60,1,70,,,,0,4.6,right,,,,180,1,1.0220745909609832,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,61,1,69,,,,0,-4.6,left,,,,0,1,0.8737355920020491,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,62,1,69,,,,0,4.6,right,,,,0,1,0.9225222090026364,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,63,1,69,,,,0,-4.6,left,,,,0,1,0.7381977789918892,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,64,1,68,,,,90,4.6,right,,,,0,0,2.993021035043057,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,65,1,69,,,,90,-4.6,left,,,,0,1,1.1405068549793214,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,66,1,69,,,,90,4.6,right,,,,180,1,1.1527855080203153,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,67,1,69,,,,0,-4.6,left,,,,180,0,1.4267850710311905,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,68,1,70,,,,90,-4.6,left,,,,0,1,1.2562002750346437,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,69,1,70,,,,90,-4.6,left,,,,180,1,1.4228799439733848,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,70,1,70,,,,0,-4.6,left,,,,180,1,0.801783578004688,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,71,1,69,,,,0,-4.6,left,,,,180,1,1.242189706012141,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,72,1,69,,,,90,-4.6,left,,,,180,1,1.5232755150063895,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,73,1,69,,,,0,4.6,right,,,,180,1,1.053366634005215,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,74,1,68,,,,0,-4.6,left,,,,0,1,0.6691211690194905,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,75,1,68,,,,90,4.6,right,,,,0,1,1.6035607139929198,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,76,1,68,,,,90,4.6,right,,,,0,1,1.0048346770345233,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,77,1,67,,,,0,4.6,right,,,,180,1,1.608844581991434,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,78,1,67,,,,0,-4.6,left,,,,0,1,0.8190700389677659,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,79,1,67,,,,0,-4.6,left,,,,0,1,1.6938750830013305,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,80,1,66,,,,0,4.6,right,,,,180,0,2.9298407239839435,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,81,1,67,,,,90,-4.6,left,,,,0,1,0.8568427790305577,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,82,1,67,,,,90,4.6,right,,,,180,1,0.8734496659599245,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,83,1,67,,,,0,-4.6,left,,,,180,1,2.692941155983135,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,84,1,66,,,,90,4.6,right,,,,180,1,1.0022134440368973,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,85,1,66,,,,0,-4.6,left,,,,180,1,0.8582769549684599,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,86,1,66,,,,0,4.6,right,,,,180,1,0.8024016159470193,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,87,1,65,,,,90,-4.6,left,,,,0,1,0.9023637339705601,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,88,1,65,,,,0,4.6,right,,,,180,1,2.3087098320247605,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,89,1,65,,,,0,4.6,right,,,,180,1,0.7369202609988861,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,90,1,65,,,,90,-4.6,left,,,,180,1,1.0750966369523667,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,91,1,65,,,,90,-4.6,left,,,,0,1,2.4898951640352607,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,92,1,65,,,,90,-4.6,left,,,,0,0,2.9294317750027403,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,93,1,66,,,,90,4.6,right,,,,0,1,2.628067346988246,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,94,1,66,,,,90,4.6,right,,,,0,1,1.6082537160255015,right,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
,,,95,1,66,,,,0,-4.6,left,,,,180,1,0.7721967700053938,left,003,92,2019_Apr_02_1738,Flow_exo_pre,3.0.5,59.556746888149455,
