Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,Time_pas_Ans.response,Time_pas_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,,,12,1,69,,90,4.6,right,,,,4.6,1,1.5411124299862422,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,13,1,68,,90,-4.6,left,,,,4.6,1,1.4914929199730977,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,14,1,67,,90,4.6,right,,,,-4.6,1,1.4577303630067036,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,15,1,66,,90,4.6,right,,,,-4.6,1,2.8791316419956274,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,16,1,65,,0,-4.6,left,,,,4.6,1,1.5416486350004561,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,17,1,65,,90,4.6,right,,,,4.6,0,1.8760727370390669,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,18,1,66,,0,4.6,right,,,,4.6,1,2.0917878950131126,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,19,1,66,,0,-4.6,left,,,,4.6,1,1.5739822590257972,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,20,1,66,,90,-4.6,left,,,,4.6,1,1.8422595000010915,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,21,1,65,,90,-4.6,left,,,,-4.6,0,1.9232849259860814,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,22,1,66,,0,4.6,right,,,,-4.6,0,1.640728889964521,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,23,1,67,,90,4.6,right,,,,-4.6,1,3.9481085760053247,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,24,1,67,,0,4.6,right,,,,4.6,1,1.6568800559616648,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,25,1,67,,90,4.6,right,,,,-4.6,1,2.2101282750372775,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,26,1,66,,90,4.6,right,,,,-4.6,0,2.494157940032892,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,27,1,67,,0,4.6,right,,,,-4.6,1,1.757372384017799,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,28,1,67,,0,4.6,right,,,,-4.6,0,1.7396314900252037,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,29,1,68,,0,-4.6,left,,,,4.6,1,1.2903401289950125,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,30,1,68,,90,4.6,right,,,,4.6,0,1.1159516780171543,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,31,1,69,,90,4.6,right,,,,-4.6,1,1.5061009000055492,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,32,1,69,,90,4.6,right,,,,-4.6,0,2.526908671017736,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,33,1,70,,90,4.6,right,,,,-4.6,1,2.3428746049758047,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,34,1,70,,0,4.6,right,,,,4.6,1,1.607225854007993,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,35,1,70,,0,4.6,right,,,,-4.6,1,1.7590531460009515,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,36,1,69,,90,4.6,right,,,,4.6,1,2.911946073989384,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,37,1,69,,90,-4.6,left,,,,-4.6,1,2.3769582340028137,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,38,1,69,,0,-4.6,left,,,,-4.6,1,1.707718905992806,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,39,1,68,,90,-4.6,left,,,,4.6,0,1.976408491958864,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,40,1,69,,90,-4.6,left,,,,-4.6,1,1.707711439987179,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,41,1,69,,0,-4.6,left,,,,-4.6,1,1.674668322026264,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,42,1,69,,90,-4.6,left,,,,-4.6,1,1.8582802639575675,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,43,1,68,,90,-4.6,left,,,,4.6,1,1.5735001430148259,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,44,1,68,,90,-4.6,left,,,,-4.6,1,1.6251601580297574,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,45,1,68,,0,-4.6,left,,,,-4.6,1,1.590381428017281,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,46,1,67,,0,-4.6,left,,,,4.6,1,1.9399447989999317,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,47,1,67,,0,4.6,right,,,,-4.6,0,2.1264582040021196,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,48,1,68,,0,4.6,right,,,,4.6,1,1.5407421329873614,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,49,1,68,,0,4.6,right,,,,4.6,1,2.0758186239982024,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,50,1,68,,90,-4.6,left,,,,-4.6,1,1.5414083549985662,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,51,1,67,,90,-4.6,left,,,,-4.6,1,1.6914366090204567,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,52,1,67,,90,4.6,right,,,,-4.6,0,3.1462937879841775,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,53,1,68,,90,-4.6,left,,,,-4.6,1,1.6073644750285894,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,54,1,68,,90,4.6,right,,,,4.6,1,1.5083254069904797,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,55,1,68,,90,4.6,right,,,,-4.6,1,1.9412010629894212,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,56,1,67,,90,4.6,right,,,,4.6,1,1.4911862200242467,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,57,1,67,,0,-4.6,left,,,,-4.6,1,2.0101321510155685,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,58,1,67,,0,-4.6,left,,,,-4.6,1,1.6756168200518005,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,59,1,66,,90,4.6,right,,,,-4.6,1,2.2772892040084116,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,60,1,66,,90,4.6,right,,,,-4.6,0,2.008995744981803,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,61,1,67,,0,-4.6,left,,,,-4.6,0,2.494280794984661,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,62,1,68,,90,4.6,right,,,,4.6,1,1.8244315160554834,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,63,1,68,,90,4.6,right,,,,4.6,1,1.623162705975119,right,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,64,1,68,,90,-4.6,left,,,,4.6,1,1.8422754899947904,left,,,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
,,,,,,,,,,,,,,,,,Friday,9.947,002,92,2019_Mar_31_1359,Flow_endo_pre,3.0.5,59.63520808518175,
