Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,90,-4.6,left,1,1.3360211,left,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,1,1,80,,,,,,,,,,,,0,90,4.6,right,1,0.968718,right,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,2,1,79,,,,,,,,,,,,180,90,-4.6,left,1,1.1527629,left,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,3,1,78,,,,,,,,,,,,0,0,-4.6,left,1,0.7515045,left,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,4,1,77,,,,,,,,,,,,180,0,4.6,right,1,1.2185072,right,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,5,1,76,,,,,,,,,,,,0,0,-4.6,left,1,6.1242508,left,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,6,1,75,,,,,,,,,,,,0,0,4.6,right,1,0.6664013,right,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,7,1,74,,,,,,,,,,,,0,0,4.6,right,1,0.5188099,right,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,8,1,73,,,,,,,,,,,,180,90,-4.6,left,1,0.6013004,left,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
,9,1,72,,,,,,,,,,,,0,0,4.6,right,1,0.5182342,right,,,,,,,,,1,181,2019_Apr_03_1612,Flow_endo_post,3.0.5,59.70341733,
