Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
19;1;66;;;;;;4.6;0;4.6;right;1;0.840766299;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
20;1;65;;;;;;4.6;0;4.6;right;1;0.842668049;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
21;1;65;;;;;;-4.6;90;-4.6;left;1;1.052764401;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
22;1;65;;;;;;-4.6;0;-4.6;left;0;3.174384658;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
23;1;66;;;;;;-4.6;0;-4.6;left;1;0.941117285;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
24;1;66;;;;;;4.6;0;4.6;right;1;0.83956411;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
25;1;66;;;;;;4.6;0;4.6;right;1;0.792354524;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
26;1;65;;;;;;4.6;0;4.6;right;0;0.989942866;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
27;1;66;;;;;;-4.6;90;-4.6;left;1;1.323115051;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
28;1;66;;;;;;4.6;0;4.6;right;0;0.822697999;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
29;1;67;;;;;;-4.6;90;-4.6;left;0;1.072126249;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
30;1;68;;;;;;4.6;0;-4.6;left;1;0.959660044;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
31;1;68;;;;;;4.6;0;4.6;right;1;1.490049565;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
32;1;68;;;;;;4.6;90;-4.6;left;1;1.007557865;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
33;1;67;;;;;;4.6;0;4.6;right;1;0.888203797;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
34;1;67;;;;;;4.6;90;4.6;right;0;0.891028607;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
35;1;68;;;;;;-4.6;0;-4.6;left;1;0.956694999;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
36;1;68;;;;;;-4.6;0;-4.6;left;1;2.258557668;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
37;1;68;;;;;;4.6;0;-4.6;left;1;0.889229887;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
38;1;67;;;;;;4.6;0;4.6;right;1;0.970492599;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
39;1;67;;;;;;4.6;90;4.6;right;0;1.860008635;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
40;1;68;;;;;;4.6;90;-4.6;left;0;2.647455747;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
41;1;69;;;;;;4.6;0;-4.6;left;1;0.883095589;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
42;1;69;;;;;;-4.6;0;4.6;right;1;0.803695137;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
43;1;69;;;;;;4.6;0;-4.6;left;1;0.888487747;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
44;1;68;;;;;;4.6;90;-4.6;left;1;1.253709813;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
45;1;68;;;;;;-4.6;90;4.6;right;0;0.869135341;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
46;1;69;;;;;;-4.6;90;-4.6;left;1;0.804369365;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
47;1;69;;;;;;-4.6;0;-4.6;left;1;0.791637813;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
48;1;69;;;;;;4.6;0;4.6;right;1;1.119870331;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
49;1;68;;;;;;-4.6;90;-4.6;left;1;0.98604683;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
50;1;68;;;;;;4.6;90;-4.6;left;1;1.067034315;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
51;1;68;;;;;;-4.6;0;4.6;right;1;1.142900219;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
52;1;67;;;;;;4.6;0;4.6;right;1;1.305441543;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
53;1;67;;;;;;-4.6;0;4.6;right;1;3.475005826;right;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
54;1;67;;;;;;-4.6;0;4.6;right;0;1.519522254;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
55;1;68;;;;;;4.6;90;-4.6;left;1;1.521230504;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
56;1;68;;;;;;-4.6;90;-4.6;left;1;1.043431448;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
57;1;68;;;;;;4.6;0;-4.6;left;1;1.072422688;left;;;;;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;0;1;81;;;;90;4.6;right;;;;0;1;0.618002082;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;1;1;80;;;;0;4.6;right;;;;180;1;1.455853209;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;2;1;79;;;;0;4.6;right;;;;180;1;0.737466665;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;3;1;78;;;;0;-4.6;left;;;;0;1;0.856467983;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;4;1;77;;;;90;-4.6;left;;;;0;1;0.805335668;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;5;1;76;;;;90;4.6;right;;;;180;1;0.771718397;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;6;1;75;;;;90;-4.6;left;;;;180;1;0.871085655;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;7;1;74;;;;90;-4.6;left;;;;180;1;0.81824998;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;8;1;73;;;;0;4.6;right;;;;0;1;0.973133852;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;9;1;72;;;;0;-4.6;left;;;;0;1;1.057738902;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;10;1;71;;;;90;-4.6;left;;;;180;1;0.755685287;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;11;1;70;;;;0;4.6;right;;;;0;1;0.98780769;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;12;1;69;;;;90;4.6;right;;;;180;1;1.159261603;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;13;1;68;;;;90;4.6;right;;;;0;1;0.889245206;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;14;1;67;;;;90;4.6;right;;;;180;1;0.756794723;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;15;1;66;;;;90;4.6;right;;;;180;0;0.872223802;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;16;1;67;;;;0;-4.6;left;;;;0;1;1.392883663;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;17;1;67;;;;90;4.6;right;;;;180;0;1.054935381;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;18;1;68;;;;90;-4.6;left;;;;0;1;0.916621563;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;19;1;68;;;;0;4.6;right;;;;180;1;1.169766756;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;20;1;68;;;;0;4.6;right;;;;180;0;0.869377009;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;21;1;69;;;;0;-4.6;left;;;;180;1;0.887461853;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;22;1;69;;;;90;4.6;right;;;;0;1;0.985907872;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;23;1;69;;;;0;-4.6;left;;;;0;1;1.336795661;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;24;1;68;;;;90;-4.6;left;;;;0;1;1.155248334;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;25;1;68;;;;0;-4.6;left;;;;180;1;1.036188102;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;26;1;68;;;;0;-4.6;left;;;;180;1;0.859832981;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;27;1;67;;;;0;4.6;right;;;;0;1;0.774044962;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;28;1;67;;;;0;-4.6;left;;;;0;1;1.572760448;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;29;1;67;;;;90;-4.6;left;;;;0;1;1.10341883;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;30;1;66;;;;0;-4.6;left;;;;180;1;1.006022127;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;31;1;66;;;;0;-4.6;left;;;;180;1;0.919630131;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;32;1;66;;;;90;-4.6;left;;;;180;1;0.904686921;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;33;1;65;;;;90;4.6;right;;;;180;0;1.039132848;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;34;1;66;;;;90;4.6;right;;;;180;1;1.136698815;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;35;1;66;;;;90;4.6;right;;;;0;0;0.973334023;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;36;1;67;;;;90;4.6;right;;;;180;1;1.710190898;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;37;1;67;;;;90;4.6;right;;;;180;1;0.942026798;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;38;1;67;;;;0;-4.6;left;;;;0;0;0.840529812;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;39;1;68;;;;90;-4.6;left;;;;0;0;1.9607756;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;40;1;69;;;;0;4.6;right;;;;180;1;1.04023059;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;41;1;69;;;;0;-4.6;left;;;;0;0;2.062047185;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;42;1;70;;;;0;-4.6;left;;;;180;1;2.31121481;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;43;1;70;;;;90;-4.6;left;;;;0;1;0.822383304;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;44;1;70;;;;90;-4.6;left;;;;0;1;0.919392227;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;45;1;69;;;;90;-4.6;left;;;;180;1;0.759385123;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;46;1;69;;;;0;-4.6;left;;;;180;1;0.887176429;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;47;1;69;;;;90;-4.6;left;;;;180;1;0.768499595;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;48;1;68;;;;0;4.6;right;;;;0;0;1.056828419;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;49;1;69;;;;0;4.6;right;;;;180;0;2.19358722;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;50;1;70;;;;0;-4.6;left;;;;180;1;0.824039148;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;51;1;70;;;;0;-4.6;left;;;;0;1;0.820413705;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;52;1;70;;;;0;4.6;right;;;;180;1;1.043020638;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;53;1;69;;;;90;4.6;right;;;;180;1;1.491537578;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;54;1;69;;;;90;-4.6;left;;;;180;1;1.024162132;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;55;1;69;;;;0;4.6;right;;;;180;0;2.2104459;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;56;1;70;;;;90;-4.6;left;;;;0;1;1.406207433;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;57;1;70;;;;90;-4.6;left;;;;0;1;3.530806953;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;58;1;70;;;;90;4.6;right;;;;180;1;1.591921067;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;59;1;69;;;;90;4.6;right;;;;0;1;1.025566403;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;60;1;69;;;;0;-4.6;left;;;;180;1;1.024388263;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;61;1;69;;;;90;4.6;right;;;;180;0;1.727602851;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;62;1;70;;;;90;4.6;right;;;;180;1;1.490610515;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;63;1;70;;;;0;4.6;right;;;;180;1;0.837832682;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;64;1;70;;;;90;-4.6;left;;;;180;1;0.757717124;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;65;1;69;;;;0;4.6;right;;;;180;1;0.804580072;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;66;1;69;;;;90;-4.6;left;;;;180;1;0.788969379;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;67;1;69;;;;90;-4.6;left;;;;180;1;0.854548691;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;68;1;68;;;;0;-4.6;left;;;;180;1;0.703354556;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;69;1;68;;;;90;-4.6;left;;;;180;1;1.390388433;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;70;1;68;;;;0;-4.6;left;;;;180;1;0.704619284;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;71;1;67;;;;0;-4.6;left;;;;0;0;1.021375356;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;72;1;68;;;;90;4.6;right;;;;180;1;1.076747456;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;73;1;68;;;;0;4.6;right;;;;180;1;0.769858044;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;74;1;68;;;;0;4.6;right;;;;0;1;0.765187676;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;75;1;67;;;;0;-4.6;left;;;;180;0;1.122208979;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;76;1;68;;;;0;4.6;right;;;;180;1;0.720719876;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;77;1;68;;;;0;4.6;right;;;;180;1;0.62001909;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;78;1;68;;;;90;-4.6;left;;;;0;0;0.602661588;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;79;1;69;;;;90;-4.6;left;;;;180;0;0.721617356;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;80;1;70;;;;90;-4.6;left;;;;0;0;0.737750093;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;81;1;71;;;;0;4.6;right;;;;180;1;0.804039176;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;82;1;71;;;;0;-4.6;left;;;;180;1;0.699333627;left;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
;;;83;1;71;;;;0;4.6;right;;;;180;1;0.769863586;right;1;3;2019_Mar_26_1803;Flow_exo_pre;3.0.5;59.53278126
