Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,0,4.6,right,1,0.3037757,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,1,1,80,,,,,,,,,,,,180,0,4.6,right,1,0.317807,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,2,1,79,,,,,,,,,,,,0,0,-4.6,left,1,0.3359653,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,3,1,78,,,,,,,,,,,,0,0,-4.6,left,1,0.3181147,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,4,1,77,,,,,,,,,,,,0,90,-4.6,left,1,0.3515712,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,5,1,76,,,,,,,,,,,,180,0,-4.6,left,1,0.3514568,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,6,1,75,,,,,,,,,,,,0,90,-4.6,left,1,0.367167,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,7,1,74,,,,,,,,,,,,180,0,4.6,right,1,0.2678121,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,8,1,73,,,,,,,,,,,,180,90,-4.6,left,1,0.2661167,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,9,1,72,,,,,,,,,,,,180,0,4.6,right,0,0.2174426,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,10,1,73,,,,,,,,,,,,180,90,4.6,right,1,0.1511722,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,11,1,73,,,,,,,,,,,,180,0,4.6,right,0,1.0981216,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,12,1,74,,,,,,,,,,,,180,90,-4.6,left,1,1.0990894,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,13,1,74,,,,,,,,,,,,180,90,4.6,right,0,1.0984698,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,14,1,75,,,,,,,,,,,,0,0,4.6,right,0,1.0984102,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,15,1,76,,,,,,,,,,,,0,90,4.6,right,1,1.0996149,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,16,1,76,,,,,,,,,,,,180,90,4.6,right,1,1.097653,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,17,1,76,,,,,,,,,,,,0,0,4.6,right,0,1.0985318,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,18,1,77,,,,,,,,,,,,180,0,-4.6,left,0,1.0987422,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,19,1,78,,,,,,,,,,,,180,90,-4.6,left,1,1.0984702,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,20,1,78,,,,,,,,,,,,180,90,4.6,right,0,1.099242,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,21,1,79,,,,,,,,,,,,0,0,-4.6,left,1,1.0979304,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,22,1,79,,,,,,,,,,,,180,0,4.6,right,0,1.0985705,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,23,1,80,,,,,,,,,,,,0,0,4.6,right,0,1.0989217,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,24,1,81,,,,,,,,,,,,180,90,-4.6,left,0,1.0982941,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,25,1,82,,,,,,,,,,,,180,90,-4.6,left,1,1.0984605,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,26,1,82,,,,,,,,,,,,180,90,-4.6,left,1,1.0985792,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,27,1,82,,,,,,,,,,,,180,0,4.6,right,0,1.0985142,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,28,1,83,,,,,,,,,,,,0,90,-4.6,left,1,1.0987183,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,29,1,83,,,,,,,,,,,,180,0,4.6,right,1,1.0984075,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,30,1,83,,,,,,,,,,,,0,0,-4.6,left,1,1.0987441,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,31,1,82,,,,,,,,,,,,180,0,-4.6,left,0,1.0987377,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,32,1,83,,,,,,,,,,,,180,90,-4.6,left,1,1.0986543,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,33,1,83,,,,,,,,,,,,0,0,4.6,right,0,1.099149,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,34,1,84,,,,,,,,,,,,180,0,4.6,right,1,1.0981972,right,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
,35,1,84,,,,,,,,,,,,0,90,-4.6,left,1,1.0984171,left,,,,,,,,,1,10,2019_Apr_01_1511,Flow_endo_post,3.0.5,59.62702108,
