Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,90,4.6,right,1,0.535311403,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,1,1,80,,,,,,,,,,,,180,90,4.6,right,1,0.635657761,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,2,1,79,,,,,,,,,,,,0,90,-4.6,left,1,0.502077542,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,3,1,78,,,,,,,,,,,,180,90,-4.6,left,1,0.46716999,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,4,1,77,,,,,,,,,,,,180,90,4.6,right,1,0.467805967,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,5,1,76,,,,,,,,,,,,180,0,-4.6,left,1,0.470873569,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,6,1,75,,,,,,,,,,,,0,90,-4.6,left,1,0.418831329,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,7,1,74,,,,,,,,,,,,0,0,-4.6,left,1,0.468362095,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,8,1,73,,,,,,,,,,,,180,90,4.6,right,1,0.40246293,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,9,1,72,,,,,,,,,,,,0,90,4.6,right,1,1.737112707,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,10,1,71,,,,,,,,,,,,0,90,-4.6,left,1,0.435912486,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,11,1,70,,,,,,,,,,,,0,0,-4.6,left,1,0.435145923,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,12,1,69,,,,,,,,,,,,180,0,4.6,right,1,0.434845463,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,13,1,68,,,,,,,,,,,,180,90,4.6,right,1,0.651295184,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,14,1,67,,,,,,,,,,,,0,90,4.6,right,0,1.886622763,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,15,1,68,,,,,,,,,,,,180,0,-4.6,left,1,1.085153393,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,16,1,68,,,,,,,,,,,,180,90,-4.6,left,1,0.852236862,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,17,1,68,,,,,,,,,,,,0,90,4.6,right,0,0.552819673,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,18,1,69,,,,,,,,,,,,0,90,4.6,right,0,0.602493592,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,19,1,70,,,,,,,,,,,,180,90,4.6,right,1,0.568799663,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,20,1,70,,,,,,,,,,,,0,0,-4.6,left,1,0.585872896,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,21,1,70,,,,,,,,,,,,180,90,-4.6,left,1,1.385865166,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,22,1,69,,,,,,,,,,,,180,0,4.6,right,0,2.301578798,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,23,1,70,,,,,,,,,,,,0,90,-4.6,left,1,0.501626537,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,24,1,70,,,,,,,,,,,,0,90,4.6,right,0,0.534088107,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,25,1,71,,,,,,,,,,,,180,90,4.6,right,1,0.468129527,right,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
,26,1,71,,,,,,,,,,,,180,0,4.6,right,0,2.419953521,left,,,,,,,,,3,183,2019_Apr_10_1608,Flow_endo_post,3.0.6,60.14570972,
