Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
;;;;;;Friday;477.335;;;;;;;;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
0;1;81;;;;;;-4.6;0;-4.6;left;1;0.866909463;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
1;1;80;;;;;;4.6;0;-4.6;left;1;0.800441299;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
2;1;79;;;;;;4.6;0;4.6;right;1;0.550290533;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
3;1;78;;;;;;-4.6;90;4.6;right;1;0.683425511;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
4;1;77;;;;;;4.6;0;4.6;right;1;0.983539502;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
5;1;76;;;;;;4.6;0;4.6;right;1;0.500348195;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
6;1;75;;;;;;-4.6;90;-4.6;left;1;0.467042786;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
7;1;74;;;;;;-4.6;90;4.6;right;1;0.600077327;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
8;1;73;;;;;;4.6;90;-4.6;left;1;1.099992667;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
9;1;72;;;;;;4.6;0;-4.6;left;1;0.750142989;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
10;1;71;;;;;;-4.6;90;4.6;right;1;0.550237648;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
11;1;70;;;;;;4.6;0;-4.6;left;1;0.616874243;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
12;1;69;;;;;;4.6;0;4.6;right;0;2.300208206;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
13;1;70;;;;;;4.6;0;4.6;right;1;1.100370416;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
14;1;70;;;;;;4.6;0;4.6;right;1;1.483377959;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
15;1;70;;;;;;-4.6;90;-4.6;left;1;0.550241648;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
16;1;69;;;;;;-4.6;90;-4.6;left;1;0.383535947;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
17;1;69;;;;;;4.6;90;4.6;right;0;1.516762474;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
18;1;70;;;;;;-4.6;0;4.6;right;1;0.700196651;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
19;1;70;;;;;;-4.6;0;4.6;right;1;0.666821469;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
20;1;70;;;;;;4.6;90;-4.6;left;1;0.600326641;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
21;1;69;;;;;;4.6;0;4.6;right;1;2.000232426;right;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
22;1;69;;;;;;4.6;0;-4.6;left;1;0.583566611;left;;;;;2;18;2019_Apr_05_1419;Flow_exo_pre;3.0.5;60.01442901
