Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
25,1,67,,,,,,4.6,90,4.6,right,1,1.6074174619861878,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
26,1,67,,,,,,4.6,0,4.6,right,1,1.6748127870378084,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
27,1,66,,,,,,4.6,0,-4.6,left,1,1.9029678649967536,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
28,1,66,,,,,,4.6,0,4.6,right,1,1.7422583820298314,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
29,1,66,,,,,,-4.6,0,4.6,right,1,1.9090712670003995,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
30,1,65,,,,,,-4.6,0,-4.6,left,1,1.6396694059949368,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
31,1,65,,,,,,4.6,0,-4.6,left,0,1.3735936639714055,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
32,1,66,,,,,,4.6,0,4.6,right,0,1.4236605750047602,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
33,1,67,,,,,,-4.6,0,4.6,right,1,1.490102777024731,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
34,1,67,,,,,,-4.6,90,-4.6,left,1,1.7586966160451993,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
35,1,67,,,,,,4.6,90,4.6,right,1,1.5742503039655276,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
36,1,66,,,,,,4.6,90,4.6,right,1,1.591250280966051,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
37,1,66,,,,,,4.6,0,-4.6,left,1,1.790567030024249,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
38,1,66,,,,,,-4.6,90,-4.6,left,1,1.541016838978976,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
39,1,65,,,,,,-4.6,0,4.6,right,0,1.737396537035238,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
40,1,66,,,,,,4.6,0,-4.6,left,0,1.6925799349555746,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
41,1,67,,,,,,-4.6,90,4.6,right,1,1.4078610769938678,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
42,1,67,,,,,,4.6,90,4.6,right,1,1.509167532029096,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
43,1,67,,,,,,-4.6,90,-4.6,left,1,1.5415386940003373,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
44,1,66,,,,,,-4.6,0,4.6,right,1,1.5251418109983206,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
45,1,66,,,,,,4.6,0,4.6,right,1,1.6254864039947279,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
46,1,66,,,,,,-4.6,90,-4.6,left,1,1.6880011259927414,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
47,1,65,,,,,,4.6,0,4.6,right,0,1.807515701977536,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
48,1,66,,,,,,4.6,90,4.6,right,1,2.2267005940084346,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
49,1,66,,,,,,4.6,0,4.6,right,1,1.9932246160460636,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
50,1,66,,,,,,-4.6,0,4.6,right,1,1.7072262010187842,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
51,1,65,,,,,,4.6,90,-4.6,left,0,1.8377773960237391,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
52,1,66,,,,,,-4.6,90,4.6,right,1,1.3720958220073953,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
53,1,66,,,,,,-4.6,90,4.6,right,0,1.6742875360068865,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
54,1,67,,,,,,-4.6,0,4.6,right,1,1.4567623079637997,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
55,1,67,,,,,,4.6,90,4.6,right,1,2.0082917929976247,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
56,1,67,,,,,,-4.6,90,4.6,right,1,1.7250422710203566,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
57,1,66,,,,,,4.6,0,4.6,right,0,1.7251582799945027,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
58,1,67,,,,,,-4.6,90,-4.6,left,1,1.5228980819811113,left,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
59,1,67,,,,,,4.6,90,4.6,right,1,1.55195781996008,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
60,1,67,,,,,,-4.6,90,4.6,right,1,1.454820124024991,right,,,,,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,0,1,81,,,,90,-4.6,left,,,,0,1,1.5405632149777375,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,1,1,80,,,,0,4.6,right,,,,0,1,1.4243229679996148,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,2,1,79,,,,90,4.6,right,,,,180,1,1.3232579979812726,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,3,1,78,,,,90,4.6,right,,,,180,1,1.4240690470323898,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,4,1,77,,,,0,4.6,right,,,,180,1,1.4571784550207667,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,5,1,76,,,,0,4.6,right,,,,0,1,1.3579146739793941,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,6,1,75,,,,90,-4.6,left,,,,180,1,1.4054852689732797,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,7,1,74,,,,0,4.6,right,,,,180,1,1.3248695149668492,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,8,1,73,,,,0,-4.6,left,,,,180,1,1.455662602034863,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,9,1,72,,,,0,4.6,right,,,,180,1,1.4551494640181772,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,10,1,71,,,,90,4.6,right,,,,180,1,1.4708423289703205,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,11,1,70,,,,90,-4.6,left,,,,0,1,1.4559818059788086,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,12,1,69,,,,90,4.6,right,,,,180,1,1.354318338970188,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,13,1,68,,,,0,-4.6,left,,,,180,1,1.503870917018503,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,14,1,67,,,,0,-4.6,left,,,,0,1,1.4119645669707097,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,15,1,66,,,,90,-4.6,left,,,,180,1,1.6741444590152241,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,16,1,65,,,,0,-4.6,left,,,,180,0,1.7577694299980067,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,17,1,66,,,,90,-4.6,left,,,,0,1,1.675146962981671,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,18,1,66,,,,90,-4.6,left,,,,180,1,1.4240905990009196,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,19,1,66,,,,90,-4.6,left,,,,0,0,1.7068977269809693,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,20,1,67,,,,90,-4.6,left,,,,0,1,1.4394560619839467,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,21,1,67,,,,0,-4.6,left,,,,0,1,1.5230525079532526,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,22,1,67,,,,0,-4.6,left,,,,0,1,1.5905207159812562,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,23,1,66,,,,0,4.6,right,,,,0,1,1.4898716049501672,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,24,1,66,,,,0,-4.6,left,,,,0,1,1.5076769749866799,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,25,1,66,,,,0,-4.6,left,,,,180,1,1.5919978239689954,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,26,1,65,,,,0,-4.6,left,,,,180,1,1.5558342389995232,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,27,1,65,,,,0,4.6,right,,,,0,1,1.624415460973978,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,28,1,65,,,,0,4.6,right,,,,0,0,1.3246969600440934,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,29,1,66,,,,0,4.6,right,,,,180,1,1.5393644360010512,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,30,1,66,,,,90,4.6,right,,,,0,0,1.7250151269836351,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,31,1,67,,,,0,-4.6,left,,,,0,1,1.5900911649805494,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,32,1,67,,,,90,4.6,right,,,,0,1,1.423977411002852,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,33,1,67,,,,0,-4.6,left,,,,0,1,1.606081974983681,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,34,1,66,,,,90,-4.6,left,,,,180,1,1.64079092501197,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,35,1,66,,,,90,-4.6,left,,,,0,1,2.126781827013474,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,36,1,66,,,,0,-4.6,left,,,,180,0,1.775881052017212,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,37,1,67,,,,90,4.6,right,,,,0,1,1.6009340229793452,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,38,1,67,,,,90,-4.6,left,,,,0,1,1.4912848800304346,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,39,1,67,,,,90,-4.6,left,,,,0,1,1.4247217049705796,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,40,1,66,,,,90,-4.6,left,,,,180,1,1.5576242189854383,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,41,1,66,,,,0,4.6,right,,,,180,1,1.457932477002032,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,42,1,66,,,,90,-4.6,left,,,,0,1,1.491544878052082,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,43,1,65,,,,0,4.6,right,,,,180,1,1.7582282350049354,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,44,1,65,,,,90,4.6,right,,,,0,0,1.7567246300168335,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,45,1,66,,,,0,-4.6,left,,,,0,0,1.824302380962763,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,46,1,67,,,,90,-4.6,left,,,,0,1,1.4896459089941345,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,47,1,67,,,,0,4.6,right,,,,180,1,1.475258645019494,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,48,1,67,,,,0,-4.6,left,,,,180,1,1.5043913259869441,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,49,1,66,,,,0,-4.6,left,,,,180,1,1.4901660230243579,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,50,1,66,,,,90,-4.6,left,,,,0,0,1.8756256479537115,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,51,1,67,,,,90,4.6,right,,,,180,1,1.5581462570116855,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,52,1,67,,,,90,-4.6,left,,,,0,1,1.5395013260422274,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,53,1,67,,,,90,-4.6,left,,,,0,1,1.6256437739939429,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,54,1,66,,,,0,-4.6,left,,,,0,1,1.8091192719875835,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,55,1,66,,,,90,4.6,right,,,,0,0,2.1426403149962425,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,56,1,67,,,,90,-4.6,left,,,,180,1,2.7597384930122644,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,57,1,67,,,,0,4.6,right,,,,180,1,1.389271671010647,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,58,1,67,,,,90,4.6,right,,,,180,1,1.859171578020323,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,59,1,66,,,,90,4.6,right,,,,0,1,2.563031928963028,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,60,1,66,,,,90,4.6,right,,,,0,0,1.1006726140039973,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,61,1,67,,,,0,4.6,right,,,,180,1,1.841089744004421,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,62,1,67,,,,90,4.6,right,,,,0,1,1.5588130970136262,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,63,1,67,,,,90,-4.6,left,,,,0,0,1.7912629719940014,right,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,64,1,68,,,,0,-4.6,left,,,,180,1,1.639684205991216,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,65,1,68,,,,90,-4.6,left,,,,0,1,1.5406737279845402,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
,,,66,1,68,,,,0,-4.6,left,,,,0,1,1.556470312003512,left,003,23,2019_Apr_10_1554,Flow_exo_pre,3.0.5,60.03412820807478,
