Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,4.6,0,-4.6,left,1,0.919970443,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,1,1,80,,,,,,,,,,,,4.6,90,4.6,right,1,0.467737961,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,2,1,79,,,,,,,,,,,,4.6,0,4.6,right,1,0.452016581,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,3,1,78,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.31837619,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,4,1,77,,,,,,,,,,,,4.6,0,-4.6,left,1,0.485244935,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,5,1,76,,,,,,,,,,,,4.6,90,-4.6,left,1,0.419572389,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,6,1,75,,,,,,,,,,,,4.6,90,-4.6,left,0,0.468858315,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,7,1,76,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.536011537,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,8,1,76,,,,,,,,,,,,-4.6,0,4.6,right,1,0.568940456,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,9,1,76,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.435154568,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,10,1,75,,,,,,,,,,,,4.6,90,-4.6,left,1,0.619697354,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,11,1,75,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.433323319,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,12,1,75,,,,,,,,,,,,4.6,90,-4.6,left,1,0.518495932,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,13,1,74,,,,,,,,,,,,4.6,0,4.6,right,1,0.718737967,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,14,1,74,,,,,,,,,,,,4.6,0,4.6,right,1,0.451908567,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,15,1,74,,,,,,,,,,,,4.6,0,-4.6,left,1,0.519036494,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,16,1,73,,,,,,,,,,,,4.6,90,4.6,right,1,0.452515295,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,17,1,73,,,,,,,,,,,,-4.6,0,4.6,right,1,0.783963078,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,18,1,73,,,,,,,,,,,,4.6,90,-4.6,left,1,0.585815436,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,19,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.585172293,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,20,1,72,,,,,,,,,,,,4.6,90,-4.6,left,1,0.618286064,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,21,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,1.069888582,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,22,1,71,,,,,,,,,,,,-4.6,0,4.6,right,1,0.585076309,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,23,1,71,,,,,,,,,,,,4.6,90,-4.6,left,1,0.83535921,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,24,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,0.417330824,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,25,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.635711475,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,26,1,70,,,,,,,,,,,,4.6,0,-4.6,left,1,0.701246969,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,27,1,70,,,,,,,,,,,,-4.6,90,-4.6,left,0,0.686763916,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,28,1,71,,,,,,,,,,,,4.6,0,-4.6,left,1,0.50199126,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,29,1,71,,,,,,,,,,,,4.6,90,-4.6,left,0,0.552370065,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,30,1,72,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.850589136,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,31,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,0.635472589,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,32,1,72,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.452482668,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,33,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.43392072,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,34,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.470539858,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,35,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.351380215,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,36,1,70,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.369116989,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,37,1,70,,,,,,,,,,,,4.6,0,4.6,right,1,0.301595024,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,38,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.718787978,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,39,1,69,,,,,,,,,,,,-4.6,0,4.6,right,0,1.033755342,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,40,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.368877904,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,41,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.317378184,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,42,1,70,,,,,,,,,,,,4.6,0,-4.6,left,1,0.553236933,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,43,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.802166415,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,44,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,0.484647511,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,45,1,69,,,,,,,,,,,,-4.6,90,4.6,right,0,0.485026338,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,46,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.752869249,right,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
,47,1,70,,,,,,,,,,,,4.6,90,-4.6,left,1,0.836186778,left,,,,,,,,,2,13,2019_Apr_08_1332,Flow_exo_post,3.0.6,59.73920063,
