Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,180,90,-4.6,left,1,0.669754017,left,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,1,1,80,,,,,,,,,,,,0,90,4.6,right,1,0.51743465,right,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,2,1,79,,,,,,,,,,,,0,0,-4.6,left,1,0.501877332,left,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,3,1,78,,,,,,,,,,,,0,90,4.6,right,1,0.466658457,right,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,4,1,77,,,,,,,,,,,,0,90,4.6,right,1,0.484324864,right,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,5,1,76,,,,,,,,,,,,180,0,4.6,right,1,0.468409728,right,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,6,1,75,,,,,,,,,,,,0,90,-4.6,left,1,0.451498714,left,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,7,1,74,,,,,,,,,,,,180,0,-4.6,left,1,0.533830755,left,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,8,1,73,,,,,,,,,,,,180,0,4.6,right,1,0.48538862,right,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
,9,1,72,,,,,,,,,,,,0,90,-4.6,left,1,0.569007933,left,,,,,,,,,3,17,2019_Apr_10_1603,Flow_endo_post,3.0.5,59.89220865,
