Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
20;1;69;;;;;;-4.6;90;-4.6;left;1;0.503379749;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
21;1;69;;;;;;4.6;0;4.6;right;1;0.435962276;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
22;1;69;;;;;;-4.6;90;4.6;right;1;1.050679656;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
23;1;68;;;;;;-4.6;90;4.6;right;1;0.903144005;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
24;1;68;;;;;;4.6;90;4.6;right;1;1.300615193;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
25;1;68;;;;;;4.6;0;4.6;right;1;1.567281745;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
26;1;67;;;;;;4.6;90;4.6;right;1;0.801897733;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
27;1;67;;;;;;-4.6;0;4.6;right;0;0.71727867;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
28;1;68;;;;;;4.6;0;-4.6;left;1;1.020017848;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
29;1;68;;;;;;-4.6;90;4.6;right;0;0.867306269;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
30;1;69;;;;;;4.6;0;4.6;right;1;1.903196742;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
31;1;69;;;;;;4.6;90;-4.6;left;1;0.683750674;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
32;1;69;;;;;;4.6;90;4.6;right;1;0.61719563;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
33;1;68;;;;;;-4.6;90;-4.6;left;1;0.66922003;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
34;1;68;;;;;;-4.6;90;4.6;right;1;1.98340982;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
35;1;68;;;;;;-4.6;90;4.6;right;1;1.917160678;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
36;1;67;;;;;;-4.6;90;4.6;right;1;1.634279781;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
37;1;67;;;;;;4.6;0;4.6;right;1;0.43646198;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
38;1;67;;;;;;4.6;0;4.6;right;1;0.484118722;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
39;1;66;;;;;;4.6;90;-4.6;left;0;0.501656264;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
40;1;67;;;;;;-4.6;90;4.6;right;1;1.069958893;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
41;1;67;;;;;;4.6;0;-4.6;left;0;1.152704337;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
42;1;68;;;;;;4.6;90;-4.6;left;0;0.935902805;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
43;1;69;;;;;;4.6;0;4.6;right;1;0.53361248;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
44;1;69;;;;;;4.6;0;-4.6;left;0;0.603365858;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
45;1;70;;;;;;4.6;0;4.6;right;1;0.602576543;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
46;1;70;;;;;;-4.6;0;-4.6;left;1;0.985624912;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
47;1;70;;;;;;-4.6;0;-4.6;left;1;0.752877565;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
48;1;69;;;;;;4.6;0;4.6;right;1;0.70302736;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
49;1;69;;;;;;4.6;90;4.6;right;1;0.786611812;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
50;1;69;;;;;;4.6;90;4.6;right;1;0.60002181;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
51;1;68;;;;;;-4.6;90;4.6;right;0;2.334269586;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
52;1;69;;;;;;-4.6;90;-4.6;left;1;0.486028318;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
53;1;69;;;;;;-4.6;0;4.6;right;1;1.019496421;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
54;1;69;;;;;;4.6;90;-4.6;left;0;1.133945659;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
55;1;70;;;;;;-4.6;90;-4.6;left;1;0.652796245;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
56;1;70;;;;;;4.6;90;4.6;right;1;1.484089692;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
57;1;70;;;;;;-4.6;0;-4.6;left;1;1.235421319;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
58;1;69;;;;;;4.6;90;4.6;right;1;0.516963242;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
59;1;69;;;;;;4.6;0;4.6;right;1;0.569854839;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
60;1;69;;;;;;-4.6;0;4.6;right;0;2.000577615;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
61;1;70;;;;;;-4.6;90;-4.6;left;1;0.803339636;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
62;1;70;;;;;;-4.6;0;4.6;right;1;1.069619392;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
63;1;70;;;;;;-4.6;0;4.6;right;1;0.617322385;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
64;1;69;;;;;;-4.6;90;4.6;right;1;0.603487924;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
65;1;69;;;;;;-4.6;90;-4.6;left;1;1.417412108;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
66;1;69;;;;;;-4.6;90;4.6;right;1;1.017232796;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
67;1;68;;;;;;-4.6;90;-4.6;left;1;1.569651934;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
68;1;68;;;;;;-4.6;90;4.6;right;0;0.970448592;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
69;1;69;;;;;;-4.6;90;-4.6;left;1;0.569703024;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
70;1;69;;;;;;-4.6;90;-4.6;left;1;0.669186263;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
71;1;69;;;;;;4.6;90;4.6;right;0;1.802526652;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
72;1;70;;;;;;4.6;90;-4.6;left;1;1.569027215;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
73;1;70;;;;;;-4.6;90;-4.6;left;1;0.535983789;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
74;1;70;;;;;;-4.6;90;4.6;right;0;0.486511781;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
75;1;71;;;;;;4.6;0;-4.6;left;1;1.953116568;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
76;1;71;;;;;;4.6;90;4.6;right;1;0.48679721;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
77;1;71;;;;;;-4.6;90;-4.6;left;1;0.569921751;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
78;1;70;;;;;;-4.6;90;4.6;right;0;0.985807368;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
79;1;71;;;;;;4.6;0;4.6;right;1;0.666967605;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
80;1;71;;;;;;4.6;90;-4.6;left;0;0.552941788;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
81;1;72;;;;;;4.6;90;-4.6;left;1;2.93682253;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
82;1;72;;;;;;4.6;0;4.6;right;1;0.436700177;right;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
83;1;72;;;;;;4.6;0;-4.6;left;1;1.067009953;left;;;;;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;0;1;81;;;;0;4.6;right;;;;180;1;1.350814476;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;1;1;80;;;;0;4.6;right;;;;180;1;0.817356854;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;2;1;79;;;;90;-4.6;left;;;;180;1;0.683526298;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;3;1;78;;;;90;4.6;right;;;;0;0;2.036769745;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;4;1;79;;;;90;4.6;right;;;;180;1;0.800607541;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;5;1;79;;;;0;4.6;right;;;;180;1;0.869835073;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;6;1;79;;;;0;-4.6;left;;;;180;1;0.617323387;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;7;1;78;;;;90;-4.6;left;;;;0;1;0.819251469;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;8;1;78;;;;90;4.6;right;;;;180;1;0.552753365;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;9;1;78;;;;90;-4.6;left;;;;0;1;0.667120785;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;10;1;77;;;;0;-4.6;left;;;;0;1;0.719282735;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;11;1;77;;;;0;-4.6;left;;;;0;1;0.601801629;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;12;1;77;;;;90;-4.6;left;;;;180;1;0.719246972;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;13;1;76;;;;0;-4.6;left;;;;180;1;0.602842977;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;14;1;76;;;;0;4.6;right;;;;180;1;0.583939001;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;15;1;76;;;;90;-4.6;left;;;;180;1;0.569029415;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;16;1;75;;;;0;-4.6;left;;;;0;1;0.650509427;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;17;1;75;;;;0;4.6;right;;;;180;1;1.236565864;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;18;1;75;;;;90;-4.6;left;;;;180;1;0.520169177;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;19;1;74;;;;90;-4.6;left;;;;180;1;0.536173825;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;20;1;74;;;;90;-4.6;left;;;;0;1;0.553043686;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;21;1;74;;;;90;4.6;right;;;;180;1;0.78375441;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;22;1;73;;;;90;4.6;right;;;;180;1;1.585715373;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;23;1;73;;;;0;-4.6;left;;;;0;1;0.850544273;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;24;1;73;;;;90;4.6;right;;;;0;0;1.286321238;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;25;1;74;;;;90;4.6;right;;;;0;1;1.320084733;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;26;1;74;;;;0;-4.6;left;;;;180;1;0.602983647;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;27;1;74;;;;90;-4.6;left;;;;0;1;0.519891833;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;28;1;73;;;;90;-4.6;left;;;;0;1;0.500890245;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;29;1;73;;;;0;4.6;right;;;;180;1;0.836312776;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;30;1;73;;;;90;-4.6;left;;;;0;1;0.503195513;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;31;1;72;;;;0;-4.6;left;;;;180;1;0.469502983;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;32;1;72;;;;90;4.6;right;;;;0;1;0.719240248;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;33;1;72;;;;90;4.6;right;;;;180;0;1.117313566;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;34;1;73;;;;0;4.6;right;;;;0;1;0.616933647;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;35;1;73;;;;0;4.6;right;;;;180;0;0.952145152;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;36;1;74;;;;0;4.6;right;;;;180;1;1.053025976;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;37;1;74;;;;0;4.6;right;;;;180;1;0.919911545;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;38;1;74;;;;90;4.6;right;;;;180;1;0.753072719;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;39;1;73;;;;0;4.6;right;;;;0;1;0.967155377;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;40;1;73;;;;90;-4.6;left;;;;180;1;0.936391317;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;41;1;73;;;;0;-4.6;left;;;;180;1;0.466958749;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;42;1;72;;;;0;-4.6;left;;;;0;1;0.483664942;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;43;1;72;;;;90;4.6;right;;;;0;1;0.783893524;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;44;1;72;;;;0;4.6;right;;;;0;0;0.816781005;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;45;1;73;;;;0;-4.6;left;;;;180;1;0.516779973;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;46;1;73;;;;0;4.6;right;;;;0;0;1.019899718;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;47;1;74;;;;90;4.6;right;;;;180;1;0.703313028;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;48;1;74;;;;90;-4.6;left;;;;0;1;0.569214183;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;49;1;74;;;;90;-4.6;left;;;;180;1;0.80056012;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;50;1;73;;;;0;-4.6;left;;;;180;1;0.56721774;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;51;1;73;;;;90;-4.6;left;;;;180;1;0.51975249;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;52;1;73;;;;0;4.6;right;;;;0;0;0.553090124;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;53;1;74;;;;0;4.6;right;;;;0;1;0.585360303;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;54;1;74;;;;90;4.6;right;;;;0;1;1.119604729;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;55;1;74;;;;90;-4.6;left;;;;0;1;0.534039246;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;56;1;73;;;;90;-4.6;left;;;;180;1;0.536489246;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;57;1;73;;;;90;4.6;right;;;;0;0;1.00295154;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;58;1;74;;;;0;-4.6;left;;;;0;1;0.536270485;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;59;1;74;;;;0;-4.6;left;;;;180;1;0.419543654;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;60;1;74;;;;0;4.6;right;;;;180;0;0.786100313;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;61;1;75;;;;90;4.6;right;;;;0;1;1.117148669;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;62;1;75;;;;0;4.6;right;;;;0;1;0.620267079;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;63;1;75;;;;90;4.6;right;;;;0;1;0.553163562;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;64;1;74;;;;90;-4.6;left;;;;180;1;0.869113046;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;65;1;74;;;;0;-4.6;left;;;;180;1;0.450623377;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;66;1;74;;;;0;-4.6;left;;;;180;1;0.467311029;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;67;1;73;;;;90;4.6;right;;;;0;1;1.735466125;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;68;1;73;;;;90;-4.6;left;;;;0;1;0.403348248;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;69;1;73;;;;0;4.6;right;;;;0;0;1.886439885;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;70;1;74;;;;0;4.6;right;;;;180;1;0.650618623;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;71;1;74;;;;0;4.6;right;;;;0;1;0.434053219;right;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
;;;72;1;74;;;;90;-4.6;left;;;;0;1;0.534060248;left;2;204;2019_Apr_05_1401;Flow_exo_pre;3.0.5;59.97407597
