Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
14,1,77,,,,,,-4.6,90,4.6,right,1,0.46712875914795404,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
15,1,77,,,,,,-4.6,0,-4.6,left,1,0.4332718222818812,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
16,1,77,,,,,,4.6,90,-4.6,left,0,1.0161032571119222,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
17,1,78,,,,,,-4.6,0,4.6,right,1,0.5329429983582941,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
18,1,78,,,,,,-4.6,90,-4.6,left,1,0.39977997597100057,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
19,1,78,,,,,,4.6,90,-4.6,left,1,0.5498695273992098,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
20,1,77,,,,,,4.6,90,-4.6,left,1,0.5503330421012151,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
21,1,77,,,,,,-4.6,90,-4.6,left,1,0.41719911059476544,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
22,1,77,,,,,,4.6,90,4.6,right,1,0.500108121107246,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
23,1,76,,,,,,4.6,90,-4.6,left,1,0.5665298748801888,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
24,1,76,,,,,,4.6,0,-4.6,left,1,0.600144387738851,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
25,1,76,,,,,,4.6,0,4.6,right,1,0.5163117417583862,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
26,1,75,,,,,,4.6,90,-4.6,left,1,0.6674432315702461,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
27,1,75,,,,,,-4.6,90,4.6,right,1,0.6004391753317577,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
28,1,75,,,,,,-4.6,90,-4.6,left,1,0.5172106499775282,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
29,1,74,,,,,,-4.6,0,-4.6,left,1,0.46693869872615323,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
30,1,74,,,,,,4.6,90,-4.6,left,1,1.6343412030630589,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
31,1,74,,,,,,-4.6,0,-4.6,left,1,0.43377460967303705,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
32,1,73,,,,,,4.6,90,-4.6,left,1,0.6500609453954667,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
33,1,73,,,,,,-4.6,90,4.6,right,1,0.4005193691932618,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
34,1,73,,,,,,4.6,90,-4.6,left,1,0.6500643393314931,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
35,1,72,,,,,,4.6,90,-4.6,left,1,0.7006819872174219,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
36,1,72,,,,,,-4.6,90,-4.6,left,1,0.5493555885036585,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
37,1,72,,,,,,4.6,90,-4.6,left,1,0.5171301652071634,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
38,1,71,,,,,,4.6,90,4.6,right,1,0.8006401933185998,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
39,1,71,,,,,,-4.6,0,4.6,right,1,1.0667165413658495,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
40,1,71,,,,,,-4.6,0,-4.6,left,1,0.4504941086117924,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
41,1,70,,,,,,4.6,0,4.6,right,1,0.49998157577545044,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
42,1,70,,,,,,-4.6,90,4.6,right,1,0.783467846334247,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
43,1,70,,,,,,-4.6,90,4.6,right,1,0.9837546824197716,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
44,1,69,,,,,,4.6,0,-4.6,left,1,0.7006582296647821,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
45,1,69,,,,,,4.6,0,4.6,right,1,0.5003689693392062,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
46,1,69,,,,,,4.6,90,4.6,right,1,0.5525012824230089,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
47,1,68,,,,,,4.6,90,-4.6,left,0,0.8006052842615645,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
48,1,69,,,,,,-4.6,90,4.6,right,1,0.6167126140968548,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
49,1,69,,,,,,-4.6,0,4.6,right,1,0.46817166722746606,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
50,1,69,,,,,,4.6,0,4.6,right,1,0.44992829097861886,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
51,1,68,,,,,,-4.6,0,-4.6,left,1,0.4842749243395019,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
52,1,68,,,,,,-4.6,0,4.6,right,1,0.6504822783201689,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
53,1,68,,,,,,-4.6,0,-4.6,left,1,0.41703280772583184,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
54,1,67,,,,,,-4.6,90,-4.6,left,1,1.133661930994549,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
55,1,67,,,,,,-4.6,0,-4.6,left,1,0.5840828275561307,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
56,1,67,,,,,,4.6,90,-4.6,left,0,0.6337700521016814,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
57,1,68,,,,,,4.6,0,4.6,right,1,0.3340316760904898,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
58,1,68,,,,,,-4.6,90,-4.6,left,1,0.4503607754077166,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
59,1,68,,,,,,-4.6,90,-4.6,left,1,0.533690149149038,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
60,1,67,,,,,,-4.6,0,-4.6,left,1,0.41665462627429406,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
61,1,67,,,,,,4.6,90,4.6,right,1,0.5341958456282327,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
62,1,67,,,,,,-4.6,0,4.6,right,0,1.800291587596007,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
63,1,68,,,,,,-4.6,90,-4.6,left,1,0.48382837931785616,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
64,1,68,,,,,,4.6,0,-4.6,left,0,1.5175403466275839,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
65,1,69,,,,,,-4.6,90,-4.6,left,1,0.38465756639266147,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
66,1,69,,,,,,4.6,90,4.6,right,1,0.45211010704474575,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
67,1,69,,,,,,-4.6,90,4.6,right,0,0.3850512629805962,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
68,1,70,,,,,,-4.6,0,4.6,right,1,0.9506109569832688,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
69,1,70,,,,,,-4.6,0,4.6,right,1,1.3664621900973088,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
70,1,70,,,,,,4.6,90,-4.6,left,0,1.1834917008565071,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
71,1,71,,,,,,-4.6,0,-4.6,left,1,0.5001866664856607,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
72,1,71,,,,,,4.6,90,4.6,right,1,0.5839679185764908,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
73,1,71,,,,,,-4.6,0,4.6,right,1,1.0665332688162152,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
74,1,70,,,,,,4.6,90,-4.6,left,1,3.7163551841404114,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
75,1,70,,,,,,4.6,90,-4.6,left,1,2.1669312320667586,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
76,1,70,,,,,,4.6,90,-4.6,left,1,2.1507659144089075,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
77,1,69,,,,,,-4.6,90,-4.6,left,1,0.8342983424985277,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
78,1,69,,,,,,-4.6,90,-4.6,left,1,0.6844027302761333,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
79,1,69,,,,,,-4.6,90,-4.6,left,1,1.2344468029606332,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
80,1,68,,,,,,4.6,0,4.6,right,1,0.450171199834017,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
81,1,68,,,,,,4.6,0,-4.6,left,1,0.6175261890654156,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
82,1,68,,,,,,4.6,90,-4.6,left,1,2.1662185054850625,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
83,1,67,,,,,,-4.6,0,-4.6,left,1,0.5002210906947084,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
84,1,67,,,,,,-4.6,90,-4.6,left,1,0.5665352082083928,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
85,1,67,,,,,,-4.6,90,-4.6,left,1,0.34894026769427455,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
86,1,66,,,,,,4.6,90,-4.6,left,1,1.0438491696008896,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
87,1,66,,,,,,-4.6,90,4.6,right,0,0.8174096316027999,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
88,1,67,,,,,,-4.6,0,-4.6,left,1,1.2336642582649802,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
89,1,67,,,,,,4.6,0,-4.6,left,1,0.750251878543736,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
90,1,67,,,,,,-4.6,0,4.6,right,0,0.6005031752696368,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
91,1,68,,,,,,4.6,90,-4.6,left,1,0.7338809853275734,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
92,1,68,,,,,,4.6,90,-4.6,left,1,1.6330209619189873,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
93,1,68,,,,,,-4.6,0,4.6,right,1,0.6333816888419506,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
94,1,67,,,,,,4.6,0,4.6,right,1,0.6003717814576248,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
95,1,67,,,,,,-4.6,0,-4.6,left,1,0.48343128879389496,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
96,1,67,,,,,,-4.6,90,-4.6,left,0,1.3508912961053738,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
97,1,68,,,,,,4.6,90,4.6,right,1,0.7502300603829326,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
98,1,68,,,,,,-4.6,0,4.6,right,1,0.6332832646950237,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
99,1,68,,,,,,-4.6,90,4.6,right,0,0.49982254562667094,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
100,1,69,,,,,,4.6,90,-4.6,left,0,0.3334362827283712,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
101,1,70,,,,,,4.6,0,4.6,right,1,0.5004601207659789,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
102,1,70,,,,,,4.6,90,-4.6,left,1,1.3014886773443095,left,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
103,1,70,,,,,,4.6,90,4.6,right,1,0.7673398619734826,right,,,,,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,0,1,81,,,,0,-4.6,left,,,,180,1,1.5502792239716428,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,1,1,80,,,,0,4.6,right,,,,180,1,0.4843035303722445,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,2,1,79,,,,0,-4.6,left,,,,0,1,0.40058142973930444,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,3,1,78,,,,90,4.6,right,,,,0,1,0.4004039753658617,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,4,1,77,,,,0,-4.6,left,,,,180,1,0.41616299038742,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,5,1,76,,,,0,4.6,right,,,,180,1,0.6340949002716343,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,6,1,75,,,,90,-4.6,left,,,,180,1,0.3509887505563256,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,7,1,74,,,,0,4.6,right,,,,180,1,0.3362202800288969,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,8,1,73,,,,0,4.6,right,,,,0,1,0.3172331469254459,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,9,1,72,,,,0,-4.6,left,,,,0,1,0.3668238867162472,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,10,1,71,,,,90,-4.6,left,,,,0,1,1.150188460423351,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,11,1,70,,,,0,4.6,right,,,,0,1,0.3673087347309547,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,12,1,69,,,,0,4.6,right,,,,180,1,0.3837964763185937,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,13,1,68,,,,90,-4.6,left,,,,180,0,0.5008993930672432,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,14,1,69,,,,90,-4.6,left,,,,0,1,0.33215289003362614,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,15,1,69,,,,0,4.6,right,,,,0,1,0.4497115639161393,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,16,1,69,,,,0,-4.6,left,,,,0,1,0.43422745771886184,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,17,1,68,,,,0,4.6,right,,,,0,1,0.350759417445488,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,18,1,68,,,,0,4.6,right,,,,180,0,0.6837423672801606,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,19,1,69,,,,90,4.6,right,,,,180,1,0.35019650890046705,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,20,1,69,,,,90,-4.6,left,,,,180,1,0.5034555118006665,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,21,1,69,,,,90,-4.6,left,,,,180,1,0.4672727590082104,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,22,1,68,,,,0,-4.6,left,,,,180,1,0.4840368639643202,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,23,1,68,,,,90,4.6,right,,,,0,1,0.4836892279377025,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,24,1,68,,,,0,-4.6,left,,,,180,1,0.5506685569274623,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,25,1,67,,,,0,-4.6,left,,,,0,1,1.1331591436032795,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,26,1,67,,,,0,4.6,right,,,,0,1,0.40073755079993134,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,27,1,67,,,,90,4.6,right,,,,180,0,1.2176802737645858,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,28,1,68,,,,0,4.6,right,,,,0,1,0.518142527861869,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,29,1,68,,,,90,-4.6,left,,,,0,0,1.1499523394401194,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,30,1,69,,,,90,-4.6,left,,,,180,1,0.8940330724527712,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,31,1,69,,,,90,4.6,right,,,,0,1,0.5172601044749854,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,32,1,69,,,,0,-4.6,left,,,,0,1,0.7837883308719711,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,33,1,68,,,,90,4.6,right,,,,0,1,0.700546714621396,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,34,1,68,,,,0,4.6,right,,,,180,0,0.7837408157665777,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,35,1,69,,,,0,4.6,right,,,,180,1,0.7187134848838923,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,36,1,69,,,,0,4.6,right,,,,0,1,0.48378183390855156,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,37,1,69,,,,0,4.6,right,,,,180,1,0.517724104025092,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,38,1,68,,,,90,4.6,right,,,,0,1,0.9512635624110999,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,39,1,68,,,,0,-4.6,left,,,,180,1,0.8335502220119224,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,40,1,68,,,,90,-4.6,left,,,,0,1,0.5675800556799686,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,41,1,67,,,,0,4.6,right,,,,180,1,0.8169252684360799,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,42,1,67,,,,0,-4.6,left,,,,0,1,0.40089270216458317,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,43,1,67,,,,90,4.6,right,,,,0,0,0.6674776557792939,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,44,1,68,,,,0,4.6,right,,,,0,1,0.46571203324901944,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,45,1,68,,,,0,4.6,right,,,,180,1,0.46972269602645156,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,46,1,68,,,,0,4.6,right,,,,0,1,0.45096828997020566,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,47,1,67,,,,90,-4.6,left,,,,180,1,0.3667933412913271,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,48,1,67,,,,0,-4.6,left,,,,0,0,0.7331891072105918,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,49,1,68,,,,0,-4.6,left,,,,180,1,0.6666922019953745,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,50,1,68,,,,90,4.6,right,,,,0,1,0.43361412498029495,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,51,1,68,,,,0,4.6,right,,,,180,1,0.5839378579996719,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,52,1,67,,,,90,-4.6,left,,,,180,1,0.4671646379009644,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,53,1,67,,,,0,-4.6,left,,,,0,0,0.45138865319881916,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,54,1,68,,,,0,4.6,right,,,,0,1,0.467387667987623,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,55,1,68,,,,0,-4.6,left,,,,180,1,0.4011695503810415,left,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
,,,56,1,68,,,,90,4.6,right,,,,180,1,0.5170579228529277,right,003,275,2019_Apr_10_1548,Flow_exo_pre,3.0.5,59.847718534641444,
