Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,0,4.6,right,1,1.474734616,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,1,1,80,,,,,,,,,,,,180,90,-4.6,left,1,1.607581277,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,2,1,79,,,,,,,,,,,,0,90,4.6,right,1,1.62920442,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,3,1,78,,,,,,,,,,,,0,0,4.6,right,1,1.605993308,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,4,1,77,,,,,,,,,,,,0,90,4.6,right,1,1.324041812,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,5,1,76,,,,,,,,,,,,180,0,-4.6,left,1,1.605691474,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,6,1,75,,,,,,,,,,,,180,90,4.6,right,1,1.340774241,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,7,1,74,,,,,,,,,,,,0,0,-4.6,left,1,1.440170426,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,8,1,73,,,,,,,,,,,,180,0,-4.6,left,1,1.407684704,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,9,1,72,,,,,,,,,,,,180,90,-4.6,left,1,1.608404988,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,10,1,71,,,,,,,,,,,,0,90,-4.6,left,1,1.424164449,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,11,1,70,,,,,,,,,,,,180,90,4.6,right,1,1.407384707,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,12,1,69,,,,,,,,,,,,0,0,4.6,right,1,1.507758569,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,13,1,68,,,,,,,,,,,,180,90,-4.6,left,1,1.338424749,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,14,1,67,,,,,,,,,,,,0,0,4.6,right,1,1.372529227,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,15,1,66,,,,,,,,,,,,180,90,4.6,right,1,1.992133618,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,16,1,65,,,,,,,,,,,,0,0,-4.6,left,1,1.85650219,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,17,1,65,,,,,,,,,,,,180,0,-4.6,left,0,1.893029922,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,18,1,66,,,,,,,,,,,,180,90,4.6,right,1,1.772981576,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,19,1,66,,,,,,,,,,,,0,0,4.6,right,1,1.659270296,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,20,1,66,,,,,,,,,,,,180,90,-4.6,left,1,1.540051673,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,21,1,65,,,,,,,,,,,,0,0,4.6,right,1,1.75740996,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,22,1,65,,,,,,,,,,,,180,90,4.6,right,0,1.875854143,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,23,1,66,,,,,,,,,,,,180,0,4.6,right,1,1.859162133,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,24,1,66,,,,,,,,,,,,180,90,-4.6,left,1,1.641240021,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,25,1,66,,,,,,,,,,,,180,0,-4.6,left,0,1.992358621,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,26,1,67,,,,,,,,,,,,180,0,-4.6,left,1,1.456758052,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,27,1,67,,,,,,,,,,,,0,90,-4.6,left,1,1.64158329,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,28,1,67,,,,,,,,,,,,0,90,4.6,right,1,1.741306541,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,29,1,66,,,,,,,,,,,,180,90,-4.6,left,1,1.574084177,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,30,1,66,,,,,,,,,,,,180,0,4.6,right,1,1.691721631,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,31,1,66,,,,,,,,,,,,180,90,-4.6,left,1,1.608345142,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,32,1,65,,,,,,,,,,,,180,0,-4.6,left,1,2.0760703,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,33,1,65,,,,,,,,,,,,180,0,4.6,right,1,1.740889282,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,34,1,65,,,,,,,,,,,,0,90,-4.6,left,0,1.573492334,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,35,1,66,,,,,,,,,,,,0,90,-4.6,left,0,1.875589434,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,36,1,67,,,,,,,,,,,,0,90,4.6,right,1,1.606832808,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,37,1,67,,,,,,,,,,,,0,0,4.6,right,1,1.442075574,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,38,1,67,,,,,,,,,,,,0,0,-4.6,left,1,1.573855171,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,39,1,66,,,,,,,,,,,,0,0,4.6,right,1,1.607653214,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,40,1,66,,,,,,,,,,,,180,90,-4.6,left,1,1.608140805,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,41,1,66,,,,,,,,,,,,180,0,-4.6,left,1,1.539325318,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,42,1,65,,,,,,,,,,,,180,0,4.6,right,1,1.57495566,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,43,1,65,,,,,,,,,,,,0,0,-4.6,left,1,1.541195659,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,44,1,65,,,,,,,,,,,,180,90,-4.6,left,0,1.958125234,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,45,1,66,,,,,,,,,,,,0,90,-4.6,left,1,1.658765644,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,46,1,66,,,,,,,,,,,,0,90,4.6,right,0,1.507549135,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,47,1,67,,,,,,,,,,,,180,0,4.6,right,1,1.474616092,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,48,1,67,,,,,,,,,,,,180,90,4.6,right,1,1.502418273,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,49,1,67,,,,,,,,,,,,180,90,4.6,right,1,1.64103176,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,50,1,66,,,,,,,,,,,,0,90,4.6,right,1,1.725238434,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,51,1,66,,,,,,,,,,,,0,0,4.6,right,1,1.64028992,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,52,1,66,,,,,,,,,,,,180,90,4.6,right,0,1.942702339,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,53,1,67,,,,,,,,,,,,0,90,4.6,right,1,1.608919616,right,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,54,1,67,,,,,,,,,,,,180,90,-4.6,left,1,1.507761267,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
,55,1,67,,,,,,,,,,,,0,90,-4.6,left,1,2.261011571,left,,,,,,,,,2,272,2019_Apr_05_1725,Flow_endo_post,3.0.5,57.74662651,
