Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,Time_pas_Ans.response,Time_pas_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
21,1,81,,,,0,0,-4.6,left,1,0.36813879990950227,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
22,1,81,,,,0,0,-4.6,left,1,0.41808400000445545,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
23,1,80,,,,180,90,4.6,right,1,0.2845664001069963,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
24,1,80,,,,180,0,4.6,right,1,0.38472769991494715,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
25,1,80,,,,180,90,4.6,right,1,0.2847485998645425,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
26,1,79,,,,0,0,-4.6,left,1,0.33460960001684725,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
27,1,79,,,,0,0,4.6,right,1,0.40097750001586974,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
28,1,79,,,,0,90,4.6,right,1,0.4353172001428902,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
29,1,78,,,,180,0,-4.6,left,1,0.2678052999544889,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
30,1,78,,,,180,90,-4.6,left,1,0.4184234000276774,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
31,1,78,,,,0,0,4.6,right,1,0.3013281999155879,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
32,1,77,,,,0,0,4.6,right,0,0.5354541998822242,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
33,1,78,,,,0,0,4.6,right,1,0.6666624001227319,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
34,1,78,,,,0,0,-4.6,left,1,0.38370699994266033,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
35,1,78,,,,0,0,-4.6,left,1,0.46793209994211793,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
36,1,77,,,,0,90,4.6,right,1,0.368064499925822,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
37,1,77,,,,0,0,-4.6,left,1,0.3513941999990493,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
38,1,77,,,,0,90,4.6,right,1,0.33412940008565784,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
39,1,76,,,,0,0,-4.6,left,1,0.3849688000045717,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
40,1,76,,,,0,90,-4.6,left,1,0.45094579993747175,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
41,1,76,,,,180,90,-4.6,left,1,0.3178309998475015,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
42,1,75,,,,180,0,4.6,right,1,0.3013985001016408,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
43,1,75,,,,180,0,-4.6,left,1,0.385077599901706,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
44,1,75,,,,0,90,-4.6,left,1,0.35193050000816584,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
45,1,74,,,,0,90,-4.6,left,1,0.4843609998933971,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
46,1,74,,,,0,90,4.6,right,1,0.33403840009123087,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
47,1,74,,,,180,0,-4.6,left,1,0.3347213000524789,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
48,1,73,,,,0,90,4.6,right,1,0.3008687999099493,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
49,1,73,,,,0,90,4.6,right,1,0.40149040007963777,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
50,1,73,,,,0,90,4.6,right,1,0.45232579996809363,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
51,1,72,,,,180,0,-4.6,left,1,0.3675048998557031,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
52,1,72,,,,0,90,4.6,right,1,0.3850503000430763,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
53,1,72,,,,0,90,-4.6,left,1,0.3349403999745846,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
54,1,71,,,,180,90,-4.6,left,1,0.3513346998952329,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
55,1,71,,,,180,90,-4.6,left,1,0.38490470009855926,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
56,1,71,,,,180,90,-4.6,left,1,0.6019558999687433,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
57,1,70,,,,0,0,4.6,right,1,0.3180712000466883,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
58,1,70,,,,180,90,-4.6,left,1,0.33516760007478297,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
59,1,70,,,,0,90,-4.6,left,0,0.5518917001318187,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
60,1,71,,,,180,0,4.6,right,1,0.5677821999415755,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
61,1,71,,,,0,0,-4.6,left,1,0.5020586000755429,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
62,1,71,,,,0,90,4.6,right,1,0.651924200123176,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
63,1,70,,,,180,90,-4.6,left,1,0.35142520000226796,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
64,1,70,,,,0,90,-4.6,left,1,0.5521084999199957,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
65,1,70,,,,180,90,-4.6,left,1,0.5336231999099255,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
66,1,69,,,,0,0,-4.6,left,1,0.8006280998233706,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
67,1,69,,,,0,90,4.6,right,1,0.7186819000635296,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
68,1,69,,,,180,0,-4.6,left,1,0.3180791998747736,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
69,1,68,,,,0,0,-4.6,left,1,0.5179841001518071,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
70,1,68,,,,0,90,4.6,right,1,0.4347224000375718,right,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
71,1,68,,,,0,90,4.6,right,0,0.6847867001779377,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
72,1,69,,,,180,0,-4.6,left,1,0.3517308000009507,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
73,1,69,,,,180,0,-4.6,left,1,0.5854158999864012,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
74,1,69,,,,180,90,-4.6,left,1,0.31802929984405637,left,,,,,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,0,1,81,,0,4.6,right,,,,4.6,1,0.4345514001324773,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,1,1,80,,0,4.6,right,,,,-4.6,1,0.5682745000813156,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,2,1,79,,90,4.6,right,,,,-4.6,1,0.534654599847272,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,3,1,78,,0,4.6,right,,,,-4.6,1,0.3688548000063747,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,4,1,77,,0,4.6,right,,,,-4.6,0,1.0021815998479724,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,5,1,78,,0,4.6,right,,,,-4.6,1,1.0977638000622392,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,6,1,78,,0,4.6,right,,,,-4.6,1,0.6189045000355691,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,7,1,78,,0,4.6,right,,,,-4.6,0,0.6017471998929977,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,8,1,79,,0,4.6,right,,,,-4.6,0,0.8688688999973238,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,9,1,80,,90,4.6,right,,,,-4.6,1,0.48445829981938004,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,10,1,80,,0,-4.6,left,,,,-4.6,1,0.38457680004648864,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,11,1,80,,90,-4.6,left,,,,4.6,1,0.7848663998302072,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,12,1,79,,90,-4.6,left,,,,-4.6,1,0.5347366000059992,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,13,1,79,,90,-4.6,left,,,,-4.6,1,0.38449550000950694,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,14,1,79,,90,-4.6,left,,,,-4.6,1,0.46805109991692007,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,15,1,78,,90,-4.6,left,,,,4.6,1,0.5015976999420673,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,16,1,78,,90,-4.6,left,,,,-4.6,0,0.9684489001519978,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,17,1,79,,0,-4.6,left,,,,4.6,1,0.3681884999386966,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,18,1,79,,90,-4.6,left,,,,4.6,1,0.4342628999147564,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,19,1,79,,90,4.6,right,,,,-4.6,1,0.38480370002798736,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,20,1,78,,0,-4.6,left,,,,4.6,1,0.5516528999432921,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,21,1,78,,0,-4.6,left,,,,-4.6,1,0.4185661000665277,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,22,1,78,,90,4.6,right,,,,-4.6,1,0.41829619999043643,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,23,1,77,,90,4.6,right,,,,-4.6,1,0.7017763999756426,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,24,1,77,,0,4.6,right,,,,4.6,1,0.7679009002167732,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,25,1,77,,0,4.6,right,,,,4.6,1,0.5860609000083059,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,26,1,76,,90,4.6,right,,,,-4.6,1,0.6017229999415576,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,27,1,76,,0,-4.6,left,,,,4.6,1,0.43475889996625483,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,28,1,76,,90,-4.6,left,,,,4.6,1,0.6684963000006974,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,29,1,75,,0,-4.6,left,,,,-4.6,1,0.7019850998185575,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,30,1,75,,0,4.6,right,,,,4.6,1,0.5513788999523968,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,31,1,75,,90,4.6,right,,,,4.6,1,0.6847071999218315,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,32,1,74,,90,-4.6,left,,,,-4.6,1,0.5852967998944223,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,33,1,74,,90,-4.6,left,,,,4.6,1,0.9686118999961764,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,34,1,74,,0,-4.6,left,,,,-4.6,1,0.4501428999938071,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,35,1,73,,90,4.6,right,,,,-4.6,0,0.8191926998551935,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,36,1,74,,90,4.6,right,,,,-4.6,0,1.052168499911204,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,37,1,75,,0,4.6,right,,,,4.6,1,1.068744100164622,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,38,1,75,,90,-4.6,left,,,,-4.6,1,0.4850879998411983,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,39,1,75,,0,4.6,right,,,,4.6,1,0.3848090001847595,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,40,1,74,,0,4.6,right,,,,-4.6,1,0.8350665001198649,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,41,1,74,,0,-4.6,left,,,,-4.6,1,0.5016940999776125,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,42,1,74,,90,-4.6,left,,,,-4.6,1,0.6018296000547707,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,43,1,73,,90,4.6,right,,,,4.6,1,0.38361470005474985,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,44,1,73,,0,4.6,right,,,,4.6,1,0.8694592001847923,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,45,1,73,,0,-4.6,left,,,,4.6,1,0.6016712000127882,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,46,1,72,,90,-4.6,left,,,,-4.6,1,1.018108099931851,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,47,1,72,,90,-4.6,left,,,,4.6,1,0.6187866001855582,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,48,1,72,,0,4.6,right,,,,4.6,1,0.38568679988384247,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,49,1,71,,90,4.6,right,,,,4.6,1,0.501622699899599,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,50,1,71,,90,-4.6,left,,,,-4.6,1,0.3348080001305789,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,51,1,71,,0,4.6,right,,,,-4.6,0,0.2681659001391381,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,52,1,72,,0,4.6,right,,,,4.6,1,0.5681672000791878,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,53,1,72,,90,4.6,right,,,,-4.6,0,0.6683790998067707,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,54,1,73,,0,4.6,right,,,,4.6,1,0.6017746001016349,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,55,1,73,,90,-4.6,left,,,,4.6,0,1.3360603000037372,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,56,1,74,,90,-4.6,left,,,,-4.6,1,0.3669809999410063,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,57,1,74,,90,-4.6,left,,,,4.6,1,1.0017913999035954,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,58,1,74,,90,-4.6,left,,,,-4.6,1,0.6182188000530005,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,59,1,73,,0,4.6,right,,,,-4.6,0,0.5190902000758797,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,60,1,74,,90,-4.6,left,,,,-4.6,1,0.5185649001505226,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,61,1,74,,0,4.6,right,,,,-4.6,1,0.38581419992260635,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,62,1,74,,90,4.6,right,,,,-4.6,0,0.5182704001199454,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,63,1,75,,90,4.6,right,,,,4.6,1,0.40151230012997985,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,64,1,75,,0,4.6,right,,,,4.6,1,0.7685944999102503,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,65,1,75,,90,-4.6,left,,,,-4.6,1,0.5684279999695718,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,66,1,74,,90,4.6,right,,,,-4.6,1,0.7360112001188099,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,67,1,74,,90,-4.6,left,,,,4.6,1,0.7017637998797,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,68,1,74,,0,-4.6,left,,,,4.6,1,1.0184605999384075,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,69,1,73,,90,-4.6,left,,,,-4.6,1,0.6852809998672456,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,70,1,73,,90,-4.6,left,,,,-4.6,1,0.6681659000460058,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,71,1,73,,90,-4.6,left,,,,4.6,1,1.035498300101608,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,72,1,72,,90,-4.6,left,,,,4.6,0,0.4844390000216663,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,73,1,73,,0,4.6,right,,,,4.6,1,0.7682449999265373,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,74,1,73,,90,-4.6,left,,,,4.6,0,0.8686164000537246,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,75,1,74,,90,-4.6,left,,,,-4.6,1,0.46807019994594157,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,76,1,74,,90,-4.6,left,,,,-4.6,1,0.6513191999401897,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,77,1,74,,90,4.6,right,,,,-4.6,1,0.8348848999012262,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,78,1,73,,0,-4.6,left,,,,-4.6,1,0.7010898001026362,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,79,1,73,,90,-4.6,left,,,,4.6,1,0.9850272000767291,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,80,1,73,,90,4.6,right,,,,-4.6,0,1.5193366000894457,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,81,1,74,,90,-4.6,left,,,,-4.6,1,0.8519137999974191,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,82,1,74,,90,4.6,right,,,,-4.6,1,0.7334479000419378,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,83,1,74,,0,-4.6,left,,,,4.6,0,0.9522062998730689,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,84,1,75,,0,4.6,right,,,,-4.6,1,1.6195223999675363,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,85,1,75,,0,-4.6,left,,,,4.6,1,0.5346455001272261,left,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,86,1,75,,0,4.6,right,,,,-4.6,1,0.8515550999436527,right,,,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
,,,,,,,,,,,,,,,,,Friday,31.181,001,10,2019_Apr_01_1213,Flow_endo_pre,3.0.5,59.91575849960402,
