Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,Time_pas_Ans.response,Time_pas_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
21,1,74,,,,0,90,-4.6,left,1,0.4339151742901777,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
22,1,74,,,,0,90,4.6,right,1,0.43320501961147784,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
23,1,74,,,,0,90,4.6,right,1,0.7837267922074034,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
24,1,73,,,,0,0,-4.6,left,1,0.7168891492098055,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
25,1,73,,,,180,90,-4.6,left,1,0.4504393804322717,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
26,1,73,,,,180,90,-4.6,left,1,0.6169870954495309,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
27,1,72,,,,180,90,-4.6,left,1,0.41676702749157357,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
28,1,72,,,,180,0,-4.6,left,1,0.583574717782426,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
29,1,72,,,,0,90,4.6,right,1,0.4335556529290443,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
30,1,71,,,,180,90,4.6,right,0,1.5329586430445943,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
31,1,72,,,,180,90,4.6,right,1,0.5666563269093103,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
32,1,72,,,,0,90,4.6,right,0,1.183703861054937,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
33,1,73,,,,0,90,-4.6,left,1,0.933082364610641,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
34,1,73,,,,0,0,-4.6,left,1,0.5834289538684061,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
35,1,73,,,,180,90,-4.6,left,1,0.5829836628872727,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
36,1,72,,,,180,90,4.6,right,1,0.6341992361615212,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
37,1,72,,,,180,0,-4.6,left,1,0.48311805010541775,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
38,1,72,,,,180,0,4.6,right,1,1.016732186360855,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
39,1,71,,,,180,0,-4.6,left,1,0.4337298585822964,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
40,1,71,,,,0,90,-4.6,left,1,0.5668825276172811,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
41,1,71,,,,0,0,-4.6,left,1,0.5169335005469975,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
42,1,70,,,,0,90,-4.6,left,1,0.467138681032111,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
43,1,70,,,,180,0,-4.6,left,1,0.4834766826621717,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
44,1,70,,,,180,0,4.6,right,1,0.7840347629158941,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
45,1,69,,,,180,90,4.6,right,1,0.9338827329311243,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
46,1,69,,,,180,90,-4.6,left,1,0.4004903533619881,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
47,1,69,,,,0,90,4.6,right,1,1.467229339076198,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
48,1,68,,,,0,90,-4.6,left,1,1.1334761938197744,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
49,1,68,,,,0,0,4.6,right,1,0.5673909237077623,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
50,1,68,,,,180,90,4.6,right,0,0.9335303220049127,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
51,1,69,,,,0,90,-4.6,left,1,1.0670336243575775,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
52,1,69,,,,0,0,-4.6,left,1,0.5334954808741941,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
53,1,69,,,,180,0,-4.6,left,1,1.1000744818048815,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
54,1,68,,,,0,0,4.6,right,1,0.7167780486655602,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
55,1,68,,,,0,90,4.6,right,0,2.482936289615168,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
56,1,69,,,,180,90,-4.6,left,1,0.43358809428798395,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
57,1,69,,,,0,90,4.6,right,1,0.5499801352226541,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
58,1,69,,,,0,0,4.6,right,1,0.9001788274359797,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
59,1,68,,,,180,0,4.6,right,1,1.0499010316352724,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
60,1,68,,,,0,90,-4.6,left,1,0.5666616597354732,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
61,1,68,,,,0,0,4.6,right,0,0.7171024622547293,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
62,1,69,,,,180,0,4.6,right,1,0.5002630860886939,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
63,1,69,,,,180,90,-4.6,left,1,0.6168031129483325,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
64,1,69,,,,180,90,-4.6,left,1,0.4674902031539432,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
65,1,68,,,,0,90,4.6,right,0,0.8836879514569773,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
66,1,69,,,,180,90,-4.6,left,1,1.1834981028471248,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
67,1,69,,,,180,90,-4.6,left,1,0.5837155932724727,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
68,1,69,,,,180,90,-4.6,left,1,0.5834280650640267,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
69,1,68,,,,180,90,-4.6,left,1,0.4999915563586228,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
70,1,68,,,,180,90,4.6,right,0,1.1169213239273859,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
71,1,69,,,,180,0,-4.6,left,1,0.5673678147945793,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
72,1,69,,,,0,90,4.6,right,0,0.9335503201028814,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
73,1,70,,,,0,90,-4.6,left,1,0.7004516014922046,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
74,1,70,,,,180,0,4.6,right,0,2.549705050275179,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
75,1,71,,,,180,0,4.6,right,1,0.6010814971376703,right,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
76,1,71,,,,0,0,-4.6,left,1,0.516800624296252,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
77,1,71,,,,180,0,-4.6,left,1,0.5668145340843012,left,,,,,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,0,1,81,,90,-4.6,left,,,,-4.6,1,1.0001750944576315,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,1,1,80,,0,4.6,right,,,,-4.6,1,0.683295011052337,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,2,1,79,,90,-4.6,left,,,,-4.6,1,0.4668213778778636,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,3,1,78,,90,-4.6,left,,,,-4.6,1,0.4337329693975107,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,4,1,77,,0,4.6,right,,,,-4.6,1,0.5170694876131847,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,5,1,76,,0,4.6,right,,,,4.6,1,0.5002915278280398,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,6,1,75,,90,4.6,right,,,,4.6,1,0.7173197749192468,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,7,1,74,,0,-4.6,left,,,,-4.6,1,0.41688434966624754,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,8,1,73,,90,-4.6,left,,,,-4.6,1,0.5499863568531964,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,9,1,72,,90,-4.6,left,,,,-4.6,1,0.4839379721217938,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,10,1,71,,90,-4.6,left,,,,4.6,0,0.48364111146759114,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,11,1,72,,90,4.6,right,,,,-4.6,1,1.1003086817520398,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,12,1,72,,0,4.6,right,,,,-4.6,1,0.883684396239687,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,13,1,72,,90,-4.6,left,,,,4.6,1,0.9339756129861598,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,14,1,71,,0,-4.6,left,,,,-4.6,1,0.5168099567418949,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,15,1,71,,0,-4.6,left,,,,4.6,1,0.9338476251591601,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,16,1,71,,90,-4.6,left,,,,-4.6,1,0.6005557693623587,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,17,1,70,,0,4.6,right,,,,4.6,1,0.517085486091446,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,18,1,70,,0,-4.6,left,,,,-4.6,1,0.5006719360914076,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,19,1,70,,0,4.6,right,,,,-4.6,1,0.817031624547667,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,20,1,69,,90,4.6,right,,,,4.6,1,0.6334961919177431,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,21,1,69,,0,-4.6,left,,,,-4.6,1,0.46698625108535907,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,22,1,69,,90,-4.6,left,,,,-4.6,1,0.7500375519839508,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,23,1,68,,90,-4.6,left,,,,-4.6,1,0.6670649991511937,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,24,1,68,,90,4.6,right,,,,4.6,1,0.433699639234419,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,25,1,68,,0,4.6,right,,,,-4.6,1,0.8169969611778924,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,26,1,67,,90,4.6,right,,,,4.6,0,0.7665257615497012,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,27,1,68,,90,-4.6,left,,,,-4.6,1,0.41712699325489666,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,28,1,68,,0,-4.6,left,,,,-4.6,1,0.5173534606042267,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,29,1,68,,0,-4.6,left,,,,4.6,0,0.41706255493932076,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,30,1,69,,90,4.6,right,,,,-4.6,0,1.1501234993650087,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,31,1,70,,90,4.6,right,,,,-4.6,1,0.5667194320185445,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,32,1,70,,0,-4.6,left,,,,4.6,1,0.7505957211180885,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,33,1,70,,0,4.6,right,,,,-4.6,1,0.5500116877772143,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,34,1,69,,90,-4.6,left,,,,4.6,1,0.8000399073155222,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,35,1,69,,90,4.6,right,,,,-4.6,0,1.1169395444167094,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,36,1,70,,0,-4.6,left,,,,4.6,1,1.4336054259727007,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,37,1,70,,90,4.6,right,,,,4.6,1,0.600173583490232,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,38,1,70,,0,4.6,right,,,,4.6,1,0.8999975113476921,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,39,1,69,,90,4.6,right,,,,4.6,0,1.4666898348334598,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,40,1,70,,0,4.6,right,,,,4.6,1,0.48388553266477174,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,41,1,70,,90,4.6,right,,,,-4.6,1,2.3664553682449423,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,42,1,70,,0,4.6,right,,,,-4.6,1,0.6167128993065489,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,43,1,69,,0,4.6,right,,,,4.6,1,0.6005011078946154,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,44,1,69,,0,4.6,right,,,,-4.6,0,1.4007516618419231,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,45,1,70,,0,-4.6,left,,,,-4.6,1,0.9333245637969867,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,46,1,70,,90,4.6,right,,,,-4.6,1,0.566812756475656,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,47,1,70,,0,-4.6,left,,,,-4.6,1,0.8500782592234373,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,48,1,69,,0,-4.6,left,,,,4.6,1,1.450421604345138,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,49,1,69,,90,4.6,right,,,,-4.6,1,0.7338279825828522,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,50,1,69,,0,-4.6,left,,,,4.6,1,1.266575978995661,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,51,1,68,,90,-4.6,left,,,,-4.6,1,1.0165828672295447,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,52,1,68,,90,4.6,right,,,,-4.6,0,1.066815422888567,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,53,1,69,,0,-4.6,left,,,,4.6,1,0.9838624237518161,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,54,1,69,,90,4.6,right,,,,-4.6,1,0.6338730449635932,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,55,1,69,,90,4.6,right,,,,-4.6,0,1.3667108994966384,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,56,1,70,,90,4.6,right,,,,4.6,1,0.4503229470619772,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,57,1,70,,90,-4.6,left,,,,-4.6,1,0.5503889852252541,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,58,1,70,,0,-4.6,left,,,,-4.6,1,0.6667508068121606,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,59,1,69,,90,4.6,right,,,,4.6,1,0.6337135045823743,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,60,1,69,,90,-4.6,left,,,,-4.6,1,0.8833817583572454,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,61,1,69,,0,4.6,right,,,,4.6,1,0.45042871477994595,right,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,62,1,68,,0,-4.6,left,,,,-4.6,1,0.583235194519375,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,63,1,68,,90,-4.6,left,,,,-4.6,1,0.6507421071951285,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,64,1,68,,90,4.6,right,,,,-4.6,0,0.3168431980245714,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,65,1,69,,90,4.6,right,,,,-4.6,0,1.1335899607770443,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,66,1,70,,90,-4.6,left,,,,4.6,1,1.0166259742406965,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,67,1,70,,0,-4.6,left,,,,-4.6,1,0.48370510538097733,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,68,1,70,,90,-4.6,left,,,,4.6,1,1.1335846279509951,left,,,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
,,,,,,,,,,,,,,,,,Friday,13.018,003,16,2019_Apr_10_1417,Flow_endo_pre,3.0.5,59.87159429544025,
