Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
11;1;70;;;;;;-4.6;0;-4.6;left;1;1.742448232;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
12;1;69;;;;;;-4.6;90;4.6;right;1;1.773525773;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
13;1;68;;;;;;-4.6;90;4.6;right;1;1.774962069;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
14;1;67;;;;;;4.6;90;-4.6;left;1;1.992572411;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
15;1;66;;;;;;4.6;0;-4.6;left;0;2.87868853;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
16;1;67;;;;;;-4.6;90;-4.6;left;1;1.59172151;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
17;1;67;;;;;;-4.6;0;-4.6;left;1;1.740303789;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
18;1;67;;;;;;4.6;90;-4.6;left;1;1.740579707;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
19;1;66;;;;;;-4.6;0;4.6;right;1;1.775252162;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
20;1;66;;;;;;4.6;0;4.6;right;1;1.575240377;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
21;1;66;;;;;;4.6;0;-4.6;left;1;1.741454281;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
22;1;65;;;;;;4.6;0;4.6;right;1;1.741310471;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
23;1;65;;;;;;-4.6;0;4.6;right;1;1.688179684;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
24;1;65;;;;;;4.6;90;4.6;right;1;1.85886355;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
25;1;65;;;;;;4.6;0;-4.6;left;0;2.728733474;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
26;1;66;;;;;;-4.6;90;4.6;right;1;2.511040395;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
27;1;66;;;;;;-4.6;90;-4.6;left;1;1.724898314;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
28;1;66;;;;;;-4.6;90;4.6;right;0;1.807730853;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
29;1;67;;;;;;-4.6;0;-4.6;left;1;1.772675187;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
30;1;67;;;;;;-4.6;0;4.6;right;1;1.742334263;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
31;1;67;;;;;;4.6;90;4.6;right;1;1.726142676;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
32;1;66;;;;;;4.6;90;-4.6;left;1;1.773111486;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
33;1;66;;;;;;-4.6;90;-4.6;left;1;1.792139983;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
34;1;66;;;;;;4.6;90;-4.6;left;1;2.092759804;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
35;1;65;;;;;;-4.6;90;-4.6;left;1;1.723778897;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
36;1;65;;;;;;4.6;0;4.6;right;0;1.608460547;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
37;1;66;;;;;;-4.6;0;-4.6;left;1;1.857502079;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
38;1;66;;;;;;4.6;90;-4.6;left;1;1.741846355;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
39;1;66;;;;;;-4.6;90;4.6;right;1;1.584585224;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
40;1;65;;;;;;-4.6;0;-4.6;left;1;1.890058637;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
41;1;65;;;;;;-4.6;0;4.6;right;1;1.775152744;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
42;1;65;;;;;;-4.6;90;-4.6;left;1;1.857414092;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
43;1;65;;;;;;-4.6;90;-4.6;left;0;1.809190638;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
44;1;66;;;;;;4.6;0;-4.6;left;0;1.791913988;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
45;1;67;;;;;;-4.6;90;-4.6;left;1;1.540936951;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
46;1;67;;;;;;-4.6;90;-4.6;left;1;1.557856735;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
47;1;67;;;;;;4.6;0;-4.6;left;1;1.67346798;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
48;1;66;;;;;;4.6;0;-4.6;left;0;3.180219706;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
49;1;67;;;;;;-4.6;0;4.6;right;1;2.728350116;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
50;1;67;;;;;;-4.6;0;4.6;right;0;2.042697958;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
51;1;68;;;;;;-4.6;0;-4.6;left;1;1.589999344;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
52;1;68;;;;;;-4.6;90;4.6;right;1;1.708244294;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
53;1;68;;;;;;4.6;90;-4.6;left;1;1.608632522;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
54;1;67;;;;;;-4.6;90;4.6;right;1;1.57541351;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
55;1;67;;;;;;-4.6;90;-4.6;left;1;1.621779804;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
56;1;67;;;;;;-4.6;0;4.6;right;1;1.807363126;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
57;1;66;;;;;;4.6;90;4.6;right;1;1.708789752;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
58;1;66;;;;;;4.6;0;-4.6;left;1;1.891770198;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
59;1;66;;;;;;4.6;0;4.6;right;0;1.791228494;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
60;1;67;;;;;;4.6;0;4.6;right;1;1.740842464;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
61;1;67;;;;;;4.6;0;-4.6;left;1;1.775865644;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
62;1;67;;;;;;-4.6;0;4.6;right;1;1.874605342;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
63;1;66;;;;;;-4.6;0;-4.6;left;1;1.541242719;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
64;1;66;;;;;;4.6;90;4.6;right;1;1.806029759;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
65;1;66;;;;;;4.6;90;-4.6;left;1;1.624945791;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
66;1;65;;;;;;4.6;90;4.6;right;1;1.574077216;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
67;1;65;;;;;;4.6;90;-4.6;left;1;2.1940878;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
68;1;65;;;;;;4.6;0;-4.6;left;0;1.906723887;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
69;1;66;;;;;;-4.6;90;4.6;right;1;2.376750471;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
70;1;66;;;;;;4.6;90;-4.6;left;1;2.36101786;left;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
71;1;66;;;;;;-4.6;90;4.6;right;1;1.976211783;right;;;;;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;0;1;81;;;;90;4.6;right;;;;180;1;2.458332259;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;1;1;80;;;;0;-4.6;left;;;;0;1;2.143337737;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;2;1;79;;;;90;-4.6;left;;;;180;1;2.043302686;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;3;1;78;;;;0;-4.6;left;;;;180;1;1.959235489;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;4;1;77;;;;90;-4.6;left;;;;180;1;2.110043045;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;5;1;76;;;;0;4.6;right;;;;0;1;1.874916186;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;6;1;75;;;;0;4.6;right;;;;180;1;1.976226549;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;7;1;74;;;;90;4.6;right;;;;180;1;1.97507693;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;8;1;73;;;;0;-4.6;left;;;;180;1;1.82551959;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;9;1;72;;;;90;4.6;right;;;;0;1;1.80743066;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;10;1;71;;;;0;-4.6;left;;;;180;1;1.656295287;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;11;1;70;;;;0;-4.6;left;;;;180;1;1.674485317;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;12;1;69;;;;90;-4.6;left;;;;0;1;1.64269836;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;13;1;68;;;;0;4.6;right;;;;180;1;1.758063367;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;14;1;67;;;;90;-4.6;left;;;;0;1;1.808333637;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;15;1;66;;;;90;-4.6;left;;;;0;0;1.941967087;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;16;1;67;;;;90;4.6;right;;;;0;1;1.67244107;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;17;1;67;;;;90;-4.6;left;;;;0;1;1.658984164;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;18;1;67;;;;90;-4.6;left;;;;180;1;1.590863458;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;19;1;66;;;;90;-4.6;left;;;;0;1;1.552522888;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;20;1;66;;;;90;4.6;right;;;;0;1;1.740879253;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;21;1;66;;;;0;4.6;right;;;;0;1;2.093056851;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;22;1;65;;;;0;4.6;right;;;;0;0;2.76049259;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;23;1;66;;;;0;-4.6;left;;;;0;1;1.790979403;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;24;1;66;;;;90;4.6;right;;;;0;1;1.79149179;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;25;1;66;;;;90;4.6;right;;;;0;1;2.043253671;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;26;1;65;;;;0;-4.6;left;;;;180;0;1.876142103;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;27;1;66;;;;0;-4.6;left;;;;0;0;2.595698601;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;28;1;67;;;;0;4.6;right;;;;180;1;1.872815166;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;29;1;67;;;;90;-4.6;left;;;;180;1;1.724412991;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;30;1;67;;;;90;-4.6;left;;;;0;1;1.808629099;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;31;1;66;;;;0;4.6;right;;;;180;1;1.809042491;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;32;1;66;;;;0;4.6;right;;;;0;0;2.862901593;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;33;1;67;;;;90;-4.6;left;;;;180;1;2.377325578;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;34;1;67;;;;90;4.6;right;;;;0;1;1.826145455;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;35;1;67;;;;0;-4.6;left;;;;180;1;1.607890529;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;36;1;66;;;;0;4.6;right;;;;0;1;1.774689036;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;37;1;66;;;;90;4.6;right;;;;0;0;2.15967744;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;38;1;67;;;;0;4.6;right;;;;180;1;1.758388255;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;39;1;67;;;;0;-4.6;left;;;;180;1;1.707762504;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;40;1;67;;;;90;4.6;right;;;;0;1;1.859262612;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;41;1;66;;;;90;-4.6;left;;;;0;0;1.793417893;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;42;1;67;;;;90;4.6;right;;;;180;1;1.641645098;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;43;1;67;;;;90;-4.6;left;;;;180;0;1.909823209;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;44;1;68;;;;90;-4.6;left;;;;180;1;1.641587389;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;45;1;68;;;;90;-4.6;left;;;;180;1;1.28935554;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;46;1;68;;;;90;4.6;right;;;;0;1;1.792372001;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;47;1;67;;;;90;-4.6;left;;;;180;1;1.642058816;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;48;1;67;;;;90;-4.6;left;;;;180;1;1.607559769;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;49;1;67;;;;90;4.6;right;;;;180;1;1.591498784;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;50;1;66;;;;90;-4.6;left;;;;0;1;1.792054338;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;51;1;66;;;;90;-4.6;left;;;;0;1;1.621798298;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;52;1;66;;;;90;4.6;right;;;;0;1;1.675599426;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;53;1;65;;;;90;4.6;right;;;;180;1;1.7593621;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;54;1;65;;;;0;4.6;right;;;;0;0;1.708194624;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;55;1;66;;;;0;-4.6;left;;;;180;1;1.909683203;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;56;1;66;;;;90;4.6;right;;;;180;1;1.858737033;right;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
;;;57;1;66;;;;0;-4.6;left;;;;0;1;2.210333363;left;2;242;2019_Apr_05_1548;Flow_exo_pre;3.0.5;59.18897326
