Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
107;1;69;;;;0;90;-4.6;left;1;1.1861316;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
108;1;68;;;;180;90;-4.6;left;1;0.902134;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
109;1;68;;;;180;90;-4.6;left;1;0.7517509;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
110;1;68;;;;180;0;-4.6;left;1;0.8852387;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
111;1;67;;;;0;90;4.6;right;0;0.5345687;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
112;1;68;;;;180;0;4.6;right;0;0.9176621;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
113;1;69;;;;180;0;4.6;right;0;0.5015444;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
114;1;70;;;;180;90;-4.6;left;1;0.4850373;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
115;1;70;;;;0;90;-4.6;left;1;0.4010585;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
116;1;70;;;;0;0;-4.6;left;1;0.3509268;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
117;1;69;;;;180;0;4.6;right;0;0.3508758;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
118;1;70;;;;180;90;-4.6;left;1;0.317538;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
119;1;70;;;;180;0;4.6;right;0;0.4510599;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
120;1;71;;;;180;0;4.6;right;1;0.5348427;right;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
121;1;71;;;;180;0;-4.6;left;1;0.4521013;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
122;1;71;;;;180;0;-4.6;left;1;0.4008676;left;;;;;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;0;1;81;;90;-4.6;left;;;;-4.6;1;0.5687307;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;1;1;80;;90;4.6;right;;;;-4.6;1;1.051684;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;2;1;79;;0;-4.6;left;;;;-4.6;1;0.5677059;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;3;1;78;;0;4.6;right;;;;4.6;1;0.5683565;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;4;1;77;;0;4.6;right;;;;4.6;1;0.6010959;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;5;1;76;;0;-4.6;left;;;;-4.6;1;1.1523762;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;6;1;75;;0;-4.6;left;;;;4.6;1;0.602442;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;7;1;74;;90;-4.6;left;;;;4.6;1;1.0018513;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;8;1;73;;90;-4.6;left;;;;-4.6;1;1.4522388;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;9;1;72;;0;4.6;right;;;;4.6;1;0.4842959;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;10;1;71;;90;4.6;right;;;;-4.6;0;0.5009697;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;11;1;72;;90;4.6;right;;;;4.6;1;0.5176592;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;12;1;72;;0;-4.6;left;;;;4.6;0;1.7689746;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;13;1;73;;90;-4.6;left;;;;4.6;1;1.602415;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;14;1;73;;0;-4.6;left;;;;4.6;1;0.9181666;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;15;1;73;;90;4.6;right;;;;4.6;1;0.6511866;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;16;1;72;;90;4.6;right;;;;-4.6;1;1.3206653;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;17;1;72;;90;-4.6;left;;;;-4.6;1;0.7696009;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;18;1;72;;0;-4.6;left;;;;-4.6;1;0.6528099;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;19;1;71;;0;4.6;right;;;;-4.6;1;0.8349822;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;20;1;71;;90;-4.6;left;;;;4.6;1;9.0277826;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;21;1;71;;90;-4.6;left;;;;4.6;1;3.3039077;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;22;1;70;;0;-4.6;left;;;;-4.6;1;1.3028616;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;23;1;70;;0;4.6;right;;;;4.6;1;0.5683757;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;24;1;70;;90;4.6;right;;;;4.6;1;1.1687648;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;25;1;69;;90;4.6;right;;;;-4.6;1;0.8514026;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;26;1;69;;0;-4.6;left;;;;4.6;0;1.2691615;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;27;1;70;;0;4.6;right;;;;4.6;1;0.7020058;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;28;1;70;;0;4.6;right;;;;-4.6;1;1.0691323;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;29;1;70;;90;-4.6;left;;;;4.6;1;1.9033129;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;30;1;69;;90;4.6;right;;;;-4.6;0;2.403685;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;31;1;70;;90;4.6;right;;;;-4.6;1;0.9354094;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;32;1;70;;90;4.6;right;;;;-4.6;1;0.6851321;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;33;1;70;;90;4.6;right;;;;-4.6;1;0.5346204;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;34;1;69;;0;-4.6;left;;;;-4.6;0;0.4850699;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;35;1;70;;90;4.6;right;;;;-4.6;1;0.7190525;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;36;1;70;;90;4.6;right;;;;-4.6;1;0.9351949;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;37;1;70;;90;-4.6;left;;;;-4.6;1;2.2700528;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;38;1;69;;90;-4.6;left;;;;-4.6;0;3.8553142;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;39;1;70;;0;-4.6;left;;;;4.6;0;3.1713736;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;40;1;71;;0;4.6;right;;;;-4.6;1;1.0344555;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;41;1;71;;90;4.6;right;;;;-4.6;1;0.984656;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;42;1;71;;90;4.6;right;;;;-4.6;1;0.6681629;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;43;1;70;;0;4.6;right;;;;-4.6;1;2.6206153;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;44;1;70;;90;4.6;right;;;;-4.6;1;2.6183739;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;45;1;70;;0;4.6;right;;;;-4.6;1;0.6679458;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;46;1;69;;90;4.6;right;;;;4.6;1;1.3857656;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;47;1;69;;0;-4.6;left;;;;4.6;1;1.8531201;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;48;1;69;;90;-4.6;left;;;;4.6;0;1.7032628;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;49;1;70;;90;4.6;right;;;;-4.6;0;1.1525425;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;50;1;71;;0;4.6;right;;;;-4.6;1;0.6352013;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;51;1;71;;90;4.6;right;;;;-4.6;1;0.7186636;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;52;1;71;;0;4.6;right;;;;4.6;0;0.8851674;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;53;1;72;;0;4.6;right;;;;4.6;1;0.5516437;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;54;1;72;;0;-4.6;left;;;;-4.6;1;0.5680806;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;55;1;72;;90;4.6;right;;;;4.6;1;0.5016196;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;56;1;71;;0;-4.6;left;;;;-4.6;0;1.3524871;right;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;57;1;72;;90;-4.6;left;;;;-4.6;1;0.518093;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;58;1;72;;0;-4.6;left;;;;4.6;1;0.6516171;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
;;;59;1;72;;0;-4.6;left;;;;-4.6;1;0.6015894;left;;;1;2;2019_Mar_13_1754;Flow_endo_pre;3.0.5;59.92003073
