Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
11;1;70;;;;;;-4.6;0;-4.6;left;0;0.922960628;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
12;1;71;;;;;;4.6;0;4.6;right;1;0.587398915;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
13;1;71;;;;;;4.6;90;-4.6;left;1;0.655189081;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
14;1;71;;;;;;-4.6;90;-4.6;left;1;0.640918729;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
15;1;70;;;;;;-4.6;90;-4.6;left;1;0.690099117;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
16;1;70;;;;;;-4.6;90;4.6;right;1;0.587221523;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
17;1;70;;;;;;4.6;0;-4.6;left;1;0.571834442;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
18;1;69;;;;;;-4.6;90;-4.6;left;0;1.018309689;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
19;1;70;;;;;;-4.6;0;4.6;right;0;0.936096444;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
20;1;71;;;;;;4.6;0;-4.6;left;0;0.688283431;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
21;1;72;;;;;;4.6;90;4.6;right;1;0.859757353;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
22;1;72;;;;;;-4.6;0;-4.6;left;1;0.640129569;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
23;1;72;;;;;;-4.6;0;4.6;right;1;0.835780505;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
24;1;71;;;;;;4.6;90;-4.6;left;1;0.590044816;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
25;1;71;;;;;;4.6;0;-4.6;left;0;0.64299896;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
26;1;72;;;;;;4.6;0;-4.6;left;1;0.670201685;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
27;1;72;;;;;;-4.6;90;4.6;right;1;0.656403026;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
28;1;72;;;;;;-4.6;90;4.6;right;1;0.538142172;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
29;1;71;;;;;;-4.6;0;-4.6;left;1;0.654205918;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
30;1;71;;;;;;-4.6;90;4.6;right;1;0.516605396;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
31;1;71;;;;;;-4.6;90;4.6;right;1;0.822504518;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
32;1;70;;;;;;-4.6;90;-4.6;left;1;0.73723806;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
33;1;70;;;;;;-4.6;0;-4.6;left;1;0.855417458;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
34;1;70;;;;;;4.6;0;4.6;right;1;0.536190888;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
35;1;69;;;;;;-4.6;90;-4.6;left;1;0.688330842;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
36;1;69;;;;;;4.6;0;-4.6;left;0;0.507061498;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
37;1;70;;;;;;4.6;90;-4.6;left;0;0.557054703;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
38;1;71;;;;;;-4.6;90;-4.6;left;0;1.072073584;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
39;1;72;;;;;;4.6;0;4.6;right;1;1.157015067;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
40;1;72;;;;;;4.6;90;4.6;right;1;0.82078079;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
41;1;72;;;;;;-4.6;0;4.6;right;1;6.474377517;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
42;1;71;;;;;;4.6;90;-4.6;left;1;0.689887181;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
43;1;71;;;;;;4.6;0;-4.6;left;0;0.754403566;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
44;1;72;;;;;;4.6;0;-4.6;left;1;0.569665122;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
45;1;72;;;;;;-4.6;90;4.6;right;1;0.556566893;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
46;1;72;;;;;;-4.6;0;-4.6;left;1;0.670345733;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
47;1;71;;;;;;-4.6;0;-4.6;left;1;0.725152483;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
48;1;71;;;;;;4.6;0;-4.6;left;0;0.568476769;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
49;1;72;;;;;;-4.6;0;4.6;right;1;0.607888261;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
50;1;72;;;;;;4.6;90;4.6;right;1;0.586885326;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
51;1;72;;;;;;4.6;0;-4.6;left;1;0.887822447;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
52;1;71;;;;;;-4.6;90;4.6;right;1;0.489217511;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
53;1;71;;;;;;-4.6;90;-4.6;left;1;0.558278147;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
54;1;71;;;;;;-4.6;90;4.6;right;1;0.490582274;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
55;1;70;;;;;;4.6;90;-4.6;left;1;0.859078608;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
56;1;70;;;;;;4.6;90;4.6;right;1;0.488931613;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
57;1;70;;;;;;-4.6;90;-4.6;left;1;0.823341832;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
58;1;69;;;;;;-4.6;90;-4.6;left;0;0.668215545;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
59;1;70;;;;;;4.6;0;4.6;right;1;0.636115926;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
60;1;70;;;;;;4.6;0;4.6;right;1;0.72107984;right;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
61;1;70;;;;;;-4.6;90;-4.6;left;1;0.520257057;left;;;;;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;0;1;81;;;;0;-4.6;left;;;;180;1;0.825508446;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;1;1;80;;;;90;4.6;right;;;;0;1;0.739816773;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;2;1;79;;;;90;4.6;right;;;;180;1;0.952597814;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;3;1;78;;;;0;-4.6;left;;;;180;1;0.506148789;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;4;1;77;;;;90;-4.6;left;;;;180;1;0.584409106;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;5;1;76;;;;0;4.6;right;;;;0;1;0.535413451;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;6;1;75;;;;90;4.6;right;;;;180;1;0.58587651;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;7;1;74;;;;0;-4.6;left;;;;0;1;0.605107563;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;8;1;73;;;;90;-4.6;left;;;;0;1;0.567994472;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;9;1;72;;;;90;4.6;right;;;;0;1;0.573519674;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;10;1;71;;;;0;-4.6;left;;;;180;1;0.552974996;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;11;1;70;;;;0;4.6;right;;;;180;1;0.670949037;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;12;1;69;;;;90;4.6;right;;;;0;0;0.908159839;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;13;1;70;;;;0;-4.6;left;;;;180;1;5.085225504;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;14;1;70;;;;0;4.6;right;;;;180;1;0.623225944;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;15;1;70;;;;90;-4.6;left;;;;0;1;0.684921462;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;16;1;69;;;;0;-4.6;left;;;;180;1;0.786895002;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;17;1;69;;;;90;-4.6;left;;;;0;1;0.55486894;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;18;1;69;;;;0;4.6;right;;;;180;0;1.526039576;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;19;1;70;;;;0;-4.6;left;;;;0;1;1.05660289;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;20;1;70;;;;0;-4.6;left;;;;180;1;3.295336556;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;21;1;70;;;;90;4.6;right;;;;0;0;2.409965272;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;22;1;71;;;;0;4.6;right;;;;0;0;3.880409663;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;23;1;72;;;;90;4.6;right;;;;0;0;0.621430821;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;24;1;73;;;;0;4.6;right;;;;0;1;0.621591468;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;25;1;73;;;;0;4.6;right;;;;180;0;0.642335197;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;26;1;74;;;;90;4.6;right;;;;180;1;0.61478861;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;27;1;74;;;;0;4.6;right;;;;180;0;0.926217989;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;28;1;75;;;;90;-4.6;left;;;;180;1;0.604284142;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;29;1;75;;;;0;-4.6;left;;;;0;1;0.772548902;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;30;1;75;;;;90;4.6;right;;;;0;1;1.009090743;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;31;1;74;;;;0;-4.6;left;;;;0;1;0.537395103;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;32;1;74;;;;0;4.6;right;;;;0;1;0.670495501;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;33;1;74;;;;0;-4.6;left;;;;0;1;0.574643346;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;34;1;73;;;;90;-4.6;left;;;;180;1;0.638693918;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;35;1;73;;;;90;4.6;right;;;;0;1;0.771934761;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;36;1;73;;;;90;4.6;right;;;;180;0;0.771751066;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;37;1;74;;;;0;-4.6;left;;;;0;1;0.707019585;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;38;1;74;;;;90;-4.6;left;;;;180;1;1.037487386;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;39;1;74;;;;0;4.6;right;;;;180;0;1.037456523;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;40;1;75;;;;90;4.6;right;;;;180;0;0.937585492;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;41;1;76;;;;90;-4.6;left;;;;180;1;0.586729295;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;42;1;76;;;;0;-4.6;left;;;;0;1;0.70757559;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;43;1;76;;;;90;-4.6;left;;;;180;1;0.521126716;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;44;1;75;;;;0;4.6;right;;;;0;1;0.551262439;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;45;1;75;;;;0;4.6;right;;;;0;1;0.687558961;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;46;1;75;;;;90;4.6;right;;;;0;0;0.920171287;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;47;1;76;;;;0;-4.6;left;;;;180;1;0.518470403;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;48;1;76;;;;90;4.6;right;;;;180;0;0.737199471;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;49;1;77;;;;90;-4.6;left;;;;180;1;0.5368226;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;50;1;77;;;;90;4.6;right;;;;180;0;0.909636695;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;51;1;78;;;;0;-4.6;left;;;;0;1;0.674756783;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;52;1;78;;;;0;4.6;right;;;;180;0;1.17459011;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;53;1;79;;;;0;-4.6;left;;;;180;1;0.668022176;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;54;1;79;;;;90;4.6;right;;;;180;0;0.734103516;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;55;1;80;;;;0;4.6;right;;;;180;0;0.909220589;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;56;1;81;;;;0;-4.6;left;;;;180;1;0.437252916;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;57;1;81;;;;0;4.6;right;;;;180;0;0.484544754;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;58;1;82;;;;0;-4.6;left;;;;180;1;0.522371615;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;59;1;82;;;;0;4.6;right;;;;0;1;0.583665637;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;60;1;82;;;;0;4.6;right;;;;180;1;0.656506699;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;61;1;81;;;;0;-4.6;left;;;;180;1;0.772534457;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;62;1;81;;;;0;4.6;right;;;;0;1;0.541656465;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;63;1;81;;;;90;-4.6;left;;;;180;1;0.600997722;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;64;1;80;;;;0;-4.6;left;;;;0;1;0.754749363;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;65;1;80;;;;0;-4.6;left;;;;180;1;0.68446391;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;66;1;80;;;;0;4.6;right;;;;0;1;3.781858986;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;67;1;79;;;;90;-4.6;left;;;;180;1;0.909202502;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;68;1;79;;;;90;4.6;right;;;;180;1;0.741680305;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;69;1;79;;;;90;4.6;right;;;;0;1;0.63827483;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;70;1;78;;;;90;-4.6;left;;;;180;1;0.523716561;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;71;1;78;;;;90;4.6;right;;;;0;0;0.88716368;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;72;1;79;;;;90;4.6;right;;;;0;1;0.755046413;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;73;1;79;;;;0;4.6;right;;;;0;1;0.753423915;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;74;1;79;;;;0;-4.6;left;;;;0;1;0.621695491;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;75;1;78;;;;0;-4.6;left;;;;0;1;0.669710557;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;76;1;78;;;;0;4.6;right;;;;180;1;0.78616146;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;77;1;78;;;;90;4.6;right;;;;180;0;0.616315553;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;78;1;79;;;;90;-4.6;left;;;;0;1;0.620239168;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;79;1;79;;;;0;-4.6;left;;;;0;1;0.52280721;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;80;1;79;;;;90;4.6;right;;;;0;1;0.573564295;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;81;1;78;;;;90;4.6;right;;;;0;1;0.554417896;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;82;1;78;;;;0;-4.6;left;;;;0;0;0.820609558;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;83;1;79;;;;0;4.6;right;;;;180;1;0.620489276;right;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;84;1;79;;;;90;-4.6;left;;;;180;1;0.624169791;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
;;;85;1;79;;;;0;-4.6;left;;;;180;1;0.705261693;left;2;62;2019_Mar_29_1309;Flow_exo_pre;3.0.5;59.67293967
