Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
0;1;81;;;;180;90;-4.6;left;1;0.288506652;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
1;1;80;;;;0;90;4.6;right;1;0.286767693;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
2;1;79;;;;0;0;-4.6;left;1;0.385566486;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
3;1;78;;;;180;0;-4.6;left;1;0.418450533;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
4;1;77;;;;180;90;-4.6;left;0;0.553281097;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
5;1;78;;;;180;0;-4.6;left;1;0.470018973;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
6;1;78;;;;180;0;-4.6;left;1;0.400487041;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
7;1;78;;;;0;0;4.6;right;1;0.452581123;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
8;1;77;;;;0;90;4.6;right;0;0.51987549;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
9;1;78;;;;0;90;4.6;right;0;0.519987868;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
10;1;79;;;;0;0;4.6;right;1;0.401520216;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
11;1;79;;;;0;0;4.6;right;1;0.336810444;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
12;1;79;;;;180;0;-4.6;left;1;0.467352177;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
13;1;78;;;;180;90;4.6;right;0;0.502995345;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
14;1;79;;;;0;90;-4.6;left;0;0.500619508;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
15;1;80;;;;180;0;4.6;right;1;0.469093779;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
16;1;80;;;;180;90;4.6;right;0;0.500452979;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
17;1;81;;;;180;90;4.6;right;0;0.469372886;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
18;1;82;;;;180;0;4.6;right;1;0.367080003;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
19;1;82;;;;0;90;4.6;right;0;0.502704268;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
20;1;83;;;;180;0;-4.6;left;1;0.435951752;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
21;1;83;;;;0;0;-4.6;left;1;0.41743008;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
22;1;83;;;;0;0;-4.6;left;1;0.386219127;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
23;1;82;;;;0;90;4.6;right;0;0.503231031;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
24;1;83;;;;0;0;-4.6;left;1;0.386669115;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
25;1;83;;;;180;90;-4.6;left;0;0.51996797;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
26;1;84;;;;0;0;-4.6;left;1;0.285403019;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
27;1;84;;;;180;90;-4.6;left;0;0.536826825;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
28;1;85;;;;0;90;4.6;right;0;0.535738734;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
29;1;86;;;;180;0;-4.6;left;1;0.383980502;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
30;1;86;;;;180;0;-4.6;left;1;0.383883943;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
31;1;86;;;;0;90;-4.6;left;0;0.567369451;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
32;1;87;;;;180;0;-4.6;left;1;0.419483124;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
33;1;87;;;;180;0;-4.6;left;1;0.303263373;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
34;1;87;;;;0;90;4.6;right;0;0.418707289;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
35;1;88;;;;0;90;-4.6;left;0;0.603693702;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
36;1;89;;;;180;0;-4.6;left;1;0.268583038;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
37;1;89;;;;0;0;-4.6;left;1;0.387326411;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
38;1;89;;;;0;0;4.6;right;1;0.317343769;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
39;1;88;;;;0;0;-4.6;left;1;0.319693236;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
40;1;88;;;;0;0;-4.6;left;1;0.319599233;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
41;1;88;;;;180;0;-4.6;left;1;0.319780975;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
42;1;87;;;;180;90;-4.6;left;0;0.536709304;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
43;1;88;;;;0;90;-4.6;left;0;0.569426161;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
44;1;89;;;;0;90;-4.6;left;0;0.619902427;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
45;1;90;;;;0;0;-4.6;left;1;0.419602378;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
46;1;90;;;;0;0;4.6;right;1;0.303189761;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
47;1;90;;;;180;0;4.6;right;1;0.350541222;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
48;1;89;;;;0;90;-4.6;left;0;0.567148806;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
49;1;90;;;;0;0;4.6;right;1;0.302032755;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
50;1;90;;;;180;0;4.6;right;1;0.319646196;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
51;1;90;;;;180;0;4.6;right;1;0.336586278;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
52;1;89;;;;180;0;-4.6;left;1;0.336427833;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
53;1;89;;;;0;90;-4.6;left;0;0.485919916;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
54;1;90;;;;0;90;4.6;right;0;0.50329267;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
55;1;91;;;;180;0;4.6;right;1;0.369619738;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
56;1;91;;;;180;90;-4.6;left;0;0.41867291;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
57;1;92;;;;180;90;-4.6;left;0;0.536463074;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
58;1;93;;;;0;0;-4.6;left;1;0.436200094;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
59;1;93;;;;180;90;4.6;right;0;0.68650314;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
60;1;94;;;;180;90;-4.6;left;0;0.485904056;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
61;1;95;;;;0;90;-4.6;left;0;0.433876674;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
62;1;96;;;;180;0;-4.6;left;1;0.40196882;left;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
63;1;96;;;;180;0;4.6;right;1;0.352365323;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
64;1;96;;;;0;0;4.6;right;1;0.301836652;right;;;;;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;0;1;81;;90;-4.6;left;;;;4.6;1;0.567347328;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;1;1;80;;90;-4.6;left;;;;-4.6;1;0.369343838;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;2;1;79;;90;-4.6;left;;;;-4.6;1;0.400695521;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;3;1;78;;90;-4.6;left;;;;4.6;1;0.702619187;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;4;1;77;;90;4.6;right;;;;4.6;1;0.417002929;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;5;1;76;;90;4.6;right;;;;4.6;1;0.386489659;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;6;1;75;;0;4.6;right;;;;4.6;1;0.619431567;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;7;1;74;;90;4.6;right;;;;4.6;1;0.319174269;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;8;1;73;;0;-4.6;left;;;;-4.6;1;0.303178416;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;9;1;72;;90;4.6;right;;;;4.6;1;0.352329161;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;10;1;71;;0;-4.6;left;;;;-4.6;1;0.419965689;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;11;1;70;;0;-4.6;left;;;;-4.6;1;0.452612353;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;12;1;69;;0;4.6;right;;;;4.6;1;0.336510077;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;13;1;68;;0;4.6;right;;;;4.6;1;0.320080947;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;14;1;67;;90;-4.6;left;;;;4.6;0;0.353193375;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;15;1;68;;90;-4.6;left;;;;-4.6;1;0.369608443;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;16;1;68;;0;-4.6;left;;;;4.6;0;0.817385984;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;17;1;69;;90;-4.6;left;;;;4.6;0;1.069950115;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;18;1;70;;0;4.6;right;;;;-4.6;1;1.869545588;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;19;1;70;;90;-4.6;left;;;;-4.6;1;0.586267141;left;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;20;1;70;;90;4.6;right;;;;-4.6;1;0.833850026;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;21;1;69;;90;-4.6;left;;;;4.6;0;1.484144255;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;22;1;70;;0;-4.6;left;;;;4.6;0;3.402852197;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;23;1;71;;0;4.6;right;;;;-4.6;1;0.670011141;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;24;1;71;;90;4.6;right;;;;4.6;1;0.569023059;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;25;1;71;;0;4.6;right;;;;-4.6;1;0.618520748;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;26;1;70;;90;4.6;right;;;;4.6;1;0.503558837;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;27;1;70;;0;4.6;right;;;;-4.6;1;0.617490167;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
;;;28;1;70;;0;4.6;right;;;;-4.6;1;0.536454279;right;;;1;204;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.56962175
