Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,90,4.6,right,1,1.447596508,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,1,1,80,,,,,,,,,,,,0,90,4.6,right,1,1.740796084,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,2,1,79,,,,,,,,,,,,180,90,-4.6,left,1,1.340202295,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,3,1,78,,,,,,,,,,,,180,0,-4.6,left,1,1.355688328,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,4,1,77,,,,,,,,,,,,0,90,-4.6,left,1,1.206697913,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,5,1,76,,,,,,,,,,,,180,90,4.6,right,1,1.340907308,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,6,1,75,,,,,,,,,,,,0,0,4.6,right,1,1.424321835,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,7,1,74,,,,,,,,,,,,0,0,4.6,right,1,1.423577591,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,8,1,73,,,,,,,,,,,,180,90,-4.6,left,1,1.474710765,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,9,1,72,,,,,,,,,,,,180,0,-4.6,left,1,1.524895706,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,10,1,71,,,,,,,,,,,,0,90,4.6,right,1,1.574267597,right,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
,11,1,70,,,,,,,,,,,,180,0,-4.6,left,1,1.456916405,left,,,,,,,,,1,72,2019_Mar_27_1553,Flow_endo_post,3.0.5,60.045577,
