Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,180,90,4.6,right,1,1.50820165,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,1,1,80,,,,,,,,,,,,0,0,4.6,right,1,1.474439648,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,2,1,79,,,,,,,,,,,,0,90,4.6,right,1,1.563411144,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,3,1,78,,,,,,,,,,,,180,90,-4.6,left,1,1.407437876,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,4,1,77,,,,,,,,,,,,0,0,4.6,right,1,1.422468135,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,5,1,76,,,,,,,,,,,,180,90,4.6,right,1,1.474772989,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,6,1,75,,,,,,,,,,,,180,0,-4.6,left,1,1.609020911,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,7,1,74,,,,,,,,,,,,180,90,-4.6,left,1,1.473628138,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,8,1,73,,,,,,,,,,,,180,90,-4.6,left,1,1.524059255,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,9,1,72,,,,,,,,,,,,0,0,-4.6,left,1,1.507178651,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,10,1,71,,,,,,,,,,,,0,0,-4.6,left,1,1.540820094,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,11,1,70,,,,,,,,,,,,0,90,4.6,right,1,1.474545054,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,12,1,69,,,,,,,,,,,,0,90,-4.6,left,1,1.374841248,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,13,1,68,,,,,,,,,,,,0,0,4.6,right,1,1.507727824,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,14,1,67,,,,,,,,,,,,0,0,4.6,right,1,1.909492604,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,15,1,66,,,,,,,,,,,,0,0,4.6,right,1,1.674143669,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,16,1,65,,,,,,,,,,,,0,90,-4.6,left,0,1.6755348,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,17,1,66,,,,,,,,,,,,0,90,-4.6,left,1,1.658216787,left,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,18,1,66,,,,,,,,,,,,0,90,4.6,right,1,1.507925833,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,19,1,66,,,,,,,,,,,,180,0,4.6,right,1,1.625261547,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
,20,1,65,,,,,,,,,,,,180,90,-4.6,left,0,2.310586316,right,,,,,,,,,2,19,2019_Apr_05_1600,Flow_endo_post,3.0.5,58.48720972,
