Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
;;;;;;Friday;269.789;;;;;;;;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
0;1;81;;;;;;4.6;90;-4.6;left;1;2.073770292;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
1;1;80;;;;;;4.6;90;4.6;right;1;1.875711427;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
2;1;79;;;;;;4.6;0;-4.6;left;1;1.757961216;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
3;1;78;;;;;;4.6;90;-4.6;left;1;1.591472801;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
4;1;77;;;;;;-4.6;90;-4.6;left;1;1.475444913;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
5;1;76;;;;;;4.6;0;4.6;right;1;1.57050617;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
6;1;75;;;;;;4.6;90;-4.6;left;1;1.57434587;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
7;1;74;;;;;;4.6;90;4.6;right;1;1.407215184;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
8;1;73;;;;;;4.6;0;-4.6;left;1;1.267976289;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
9;1;72;;;;;;4.6;0;4.6;right;1;1.406279163;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
10;1;71;;;;;;4.6;0;-4.6;left;1;1.525890498;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
11;1;70;;;;;;-4.6;0;-4.6;left;1;1.874330477;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
12;1;69;;;;;;-4.6;90;4.6;right;1;1.541238453;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
13;1;68;;;;;;4.6;0;-4.6;left;1;1.440134226;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
14;1;67;;;;;;-4.6;90;-4.6;left;0;1.603023363;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
15;1;68;;;;;;4.6;0;-4.6;left;1;1.354774467;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
16;1;68;;;;;;-4.6;0;4.6;right;1;1.390688889;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
17;1;68;;;;;;4.6;0;-4.6;left;1;1.839908049;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
18;1;67;;;;;;4.6;90;4.6;right;1;1.474314122;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
19;1;67;;;;;;-4.6;0;4.6;right;1;1.257061129;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
20;1;67;;;;;;4.6;90;-4.6;left;1;1.173115592;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
21;1;66;;;;;;-4.6;0;-4.6;left;0;2.042985866;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
22;1;67;;;;;;-4.6;90;-4.6;left;1;1.591712047;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
23;1;67;;;;;;-4.6;90;-4.6;left;1;1.758938184;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
24;1;67;;;;;;4.6;0;-4.6;left;1;1.942571459;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
25;1;66;;;;;;-4.6;0;4.6;right;1;1.874550611;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
26;1;66;;;;;;4.6;0;-4.6;left;1;1.573227136;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
27;1;66;;;;;;-4.6;0;4.6;right;1;2.241491829;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
28;1;65;;;;;;-4.6;90;-4.6;left;0;2.009672835;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
29;1;66;;;;;;-4.6;90;-4.6;left;0;1.908203206;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
30;1;67;;;;;;4.6;90;4.6;right;0;1.389461096;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
31;1;68;;;;;;4.6;0;4.6;right;1;1.19052761;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
32;1;68;;;;;;-4.6;0;4.6;right;1;1.591022563;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
33;1;68;;;;;;4.6;0;4.6;right;1;1.605811955;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
34;1;67;;;;;;-4.6;90;4.6;right;0;2.343919542;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
35;1;68;;;;;;4.6;90;-4.6;left;1;1.84259313;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
36;1;68;;;;;;-4.6;90;-4.6;left;1;1.858871769;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
37;1;68;;;;;;4.6;0;4.6;right;1;1.524287556;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
38;1;67;;;;;;-4.6;90;-4.6;left;1;1.741562451;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
39;1;67;;;;;;4.6;0;-4.6;left;1;1.857703902;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
40;1;67;;;;;;4.6;0;4.6;right;1;1.607999475;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
41;1;66;;;;;;4.6;0;-4.6;left;1;1.440646599;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
42;1;66;;;;;;-4.6;90;4.6;right;0;1.824888603;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
43;1;67;;;;;;4.6;0;-4.6;left;1;1.574476033;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
44;1;67;;;;;;-4.6;0;-4.6;left;1;1.591938287;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
45;1;67;;;;;;-4.6;90;-4.6;left;1;2.811950556;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
46;1;66;;;;;;4.6;90;4.6;right;1;1.623444695;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
47;1;66;;;;;;4.6;0;-4.6;left;1;1.557153267;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
48;1;66;;;;;;4.6;0;4.6;right;1;1.691354916;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
49;1;65;;;;;;-4.6;90;4.6;right;0;2.52730051;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
50;1;66;;;;;;-4.6;0;-4.6;left;1;1.92600242;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
51;1;66;;;;;;4.6;90;4.6;right;1;1.991465903;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
52;1;66;;;;;;-4.6;90;-4.6;left;1;2.42796229;left;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
53;1;65;;;;;;-4.6;90;-4.6;left;0;1.875698322;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
54;1;66;;;;;;4.6;0;4.6;right;1;1.758919584;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
55;1;66;;;;;;4.6;0;4.6;right;1;1.606518002;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
56;1;66;;;;;;-4.6;0;4.6;right;1;1.690502389;right;;;;;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;0;1;81;;;;90;4.6;right;;;;180;1;1.706778869;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;1;1;80;;;;0;4.6;right;;;;0;1;1.474459526;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;2;1;79;;;;0;-4.6;left;;;;0;1;1.774648407;left;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;3;1;78;;;;90;4.6;right;;;;0;1;1.457202336;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;4;1;77;;;;0;4.6;right;;;;0;1;1.290102082;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;5;1;76;;;;90;-4.6;left;;;;0;1;1.195889875;left;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;6;1;75;;;;0;4.6;right;;;;0;1;1.37331714;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
;;;7;1;74;;;;90;4.6;right;;;;0;1;1.623715972;right;3;13;2019_Apr_12_1216;Flow_exo_pre;3.0.5;61.60968308
