Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
51;1;68;;;;;;-4.6;0;4.6;right;0;0.858209683;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
52;1;69;;;;;;-4.6;90;4.6;right;1;1.103819453;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
53;1;69;;;;;;4.6;90;4.6;right;1;0.769150724;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
54;1;69;;;;;;-4.6;90;4.6;right;0;1.655930557;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
55;1;70;;;;;;4.6;0;-4.6;left;1;0.787595547;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
56;1;70;;;;;;4.6;0;4.6;right;1;0.988967737;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
57;1;70;;;;;;4.6;0;-4.6;left;1;0.853114306;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
58;1;69;;;;;;-4.6;0;4.6;right;0;1.926652982;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
59;1;70;;;;;;-4.6;90;4.6;right;1;0.857147765;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
60;1;70;;;;;;4.6;90;4.6;right;1;0.773545513;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
61;1;70;;;;;;4.6;90;4.6;right;1;0.803807944;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
62;1;69;;;;;;-4.6;0;4.6;right;0;1.440053102;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
63;1;70;;;;;;-4.6;90;4.6;right;1;0.7868888;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
64;1;70;;;;;;-4.6;90;4.6;right;1;1.505022046;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
65;1;70;;;;;;-4.6;0;4.6;right;0;2.696044492;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
66;1;71;;;;;;4.6;90;-4.6;left;1;0.804291115;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
67;1;71;;;;;;-4.6;0;-4.6;left;1;0.822172666;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
68;1;71;;;;;;4.6;0;-4.6;left;0;1.223073893;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
69;1;72;;;;;;4.6;0;-4.6;left;1;0.756507849;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
70;1;72;;;;;;-4.6;90;4.6;right;1;0.803523697;right;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
71;1;72;;;;;;-4.6;0;-4.6;left;1;0.839047195;left;;;;;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;0;1;81;;;;0;-4.6;left;;;;0;1;1.154120678;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;1;1;80;;;;90;-4.6;left;;;;180;1;0.889142444;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;2;1;79;;;;0;4.6;right;;;;180;1;0.819396859;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;3;1;78;;;;0;-4.6;left;;;;180;1;0.801564417;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;4;1;77;;;;0;4.6;right;;;;0;1;0.788889993;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;5;1;76;;;;90;-4.6;left;;;;0;1;0.703479406;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;6;1;75;;;;0;-4.6;left;;;;0;1;0.689518802;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;7;1;74;;;;90;4.6;right;;;;0;1;0.707159315;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;8;1;73;;;;90;4.6;right;;;;0;1;1.16961443;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;9;1;72;;;;0;-4.6;left;;;;180;1;0.717310138;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;10;1;71;;;;90;4.6;right;;;;180;1;1.072792186;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;11;1;70;;;;0;-4.6;left;;;;0;1;0.701937382;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;12;1;69;;;;0;4.6;right;;;;0;1;0.804914156;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;13;1;68;;;;0;4.6;right;;;;0;1;0.826007506;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;14;1;67;;;;0;-4.6;left;;;;0;1;0.720609233;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;15;1;66;;;;0;-4.6;left;;;;0;1;0.686755228;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;16;1;65;;;;90;-4.6;left;;;;0;0;0.752134621;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;17;1;66;;;;0;-4.6;left;;;;0;1;0.687354864;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;18;1;66;;;;0;4.6;right;;;;0;1;0.770587174;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;19;1;66;;;;90;4.6;right;;;;180;1;0.73765582;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;20;1;65;;;;0;-4.6;left;;;;180;1;0.787999622;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;21;1;65;;;;0;-4.6;left;;;;180;1;0.8865801;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;22;1;65;;;;0;-4.6;left;;;;0;1;0.689236804;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;23;1;65;;;;0;4.6;right;;;;0;0;1.375552081;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;24;1;66;;;;0;4.6;right;;;;0;1;0.986216169;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;25;1;66;;;;90;-4.6;left;;;;180;0;0.922999031;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;26;1;67;;;;0;-4.6;left;;;;0;1;0.756521628;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;27;1;67;;;;90;-4.6;left;;;;180;1;1.822779109;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;28;1;67;;;;90;-4.6;left;;;;0;1;0.875934697;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;29;1;66;;;;90;-4.6;left;;;;180;0;0.804196153;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;30;1;67;;;;90;-4.6;left;;;;180;1;0.75628393;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;31;1;67;;;;0;-4.6;left;;;;0;1;1.020954332;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;32;1;67;;;;90;-4.6;left;;;;180;0;1.207277908;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;33;1;68;;;;0;-4.6;left;;;;0;1;0.722519921;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;34;1;68;;;;0;4.6;right;;;;0;1;0.672295128;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;35;1;68;;;;90;4.6;right;;;;180;1;0.969992932;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;36;1;67;;;;0;4.6;right;;;;180;0;0.974168957;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;37;1;68;;;;90;4.6;right;;;;180;1;1.339931167;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;38;1;68;;;;90;-4.6;left;;;;180;1;0.91849048;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;39;1;68;;;;90;-4.6;left;;;;0;1;0.673164282;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;40;1;67;;;;0;-4.6;left;;;;0;1;0.637380585;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;41;1;67;;;;0;4.6;right;;;;0;1;0.872108635;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;42;1;67;;;;0;4.6;right;;;;180;1;0.923402835;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;43;1;66;;;;90;4.6;right;;;;180;1;1.40739227;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;44;1;66;;;;90;-4.6;left;;;;0;1;0.653795743;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;45;1;66;;;;0;-4.6;left;;;;0;1;0.753846064;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;46;1;65;;;;0;4.6;right;;;;180;1;1.525751168;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;47;1;65;;;;0;4.6;right;;;;0;1;1.925033932;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;48;1;65;;;;90;4.6;right;;;;180;0;0.85316208;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;49;1;66;;;;0;4.6;right;;;;0;0;1.507972276;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;50;1;67;;;;0;4.6;right;;;;0;1;1.009108973;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;51;1;67;;;;0;4.6;right;;;;0;0;1.040666037;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;52;1;68;;;;90;4.6;right;;;;180;1;0.869566861;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;53;1;68;;;;0;-4.6;left;;;;0;1;0.653256018;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;54;1;68;;;;90;4.6;right;;;;0;1;1.038151751;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;55;1;67;;;;0;4.6;right;;;;0;0;0.685623067;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;56;1;68;;;;0;-4.6;left;;;;180;1;0.800009956;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;57;1;68;;;;0;-4.6;left;;;;180;1;0.667574793;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;58;1;68;;;;90;4.6;right;;;;180;0;1.502711579;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;59;1;69;;;;90;-4.6;left;;;;0;1;0.654753873;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;60;1;69;;;;90;-4.6;left;;;;0;1;0.584295938;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;61;1;69;;;;90;4.6;right;;;;0;1;1.037881375;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;62;1;68;;;;0;-4.6;left;;;;180;1;0.757387325;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;63;1;68;;;;90;-4.6;left;;;;180;1;0.80522215;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;64;1;68;;;;0;-4.6;left;;;;0;1;0.654327167;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;65;1;67;;;;0;4.6;right;;;;0;1;1.254824521;right;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;66;1;67;;;;90;4.6;right;;;;0;0;1.122908077;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;67;1;68;;;;0;-4.6;left;;;;180;1;0.653467639;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;68;1;68;;;;0;-4.6;left;;;;0;1;0.636918982;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
;;;69;1;68;;;;0;-4.6;left;;;;0;1;0.656531154;left;2;122;2019_Apr_08_1143;Flow_exo_pre;3.0.5;59.36958818
