Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
83,1,70,,,,,,4.6,0,-4.6,left,0,0.35106101869314443,right,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
84,1,71,,,,,,4.6,90,-4.6,left,0,1.1509101337724132,right,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
85,1,72,,,,,,-4.6,0,4.6,right,1,0.9882404791424051,right,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
86,1,72,,,,,,4.6,90,-4.6,left,0,0.8201565188646782,right,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
87,1,73,,,,,,-4.6,0,-4.6,left,1,0.4347788774612127,left,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
88,1,73,,,,,,4.6,90,-4.6,left,1,0.6188284212548751,left,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
89,1,73,,,,,,-4.6,0,-4.6,left,1,0.5838388285337714,left,,,,,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,0,1,81,,,,0,4.6,right,,,,0,1,0.7170713779778453,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,1,1,80,,,,0,-4.6,left,,,,0,1,0.5358708052663133,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,2,1,79,,,,0,4.6,right,,,,0,1,0.48478714414522983,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,3,1,78,,,,0,4.6,right,,,,0,1,0.31897373040555976,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,4,1,77,,,,90,-4.6,left,,,,180,1,0.6843891803146107,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,5,1,76,,,,90,-4.6,left,,,,0,1,0.5529971166106407,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,6,1,75,,,,90,-4.6,left,,,,0,1,0.4838557497423608,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,7,1,74,,,,90,4.6,right,,,,180,1,0.5845486470498145,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,8,1,73,,,,0,-4.6,left,,,,0,1,0.6507668609847315,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,9,1,72,,,,90,4.6,right,,,,180,1,0.553825723065529,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,10,1,71,,,,90,-4.6,left,,,,180,0,0.8012517824245151,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,11,1,72,,,,90,4.6,right,,,,180,1,0.5537054805754451,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,12,1,72,,,,0,4.6,right,,,,180,0,0.535632744547911,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,13,1,73,,,,90,4.6,right,,,,0,1,0.517357826596708,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,14,1,73,,,,0,-4.6,left,,,,0,1,0.9509202186163748,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,15,1,73,,,,0,4.6,right,,,,0,1,0.6842752408701926,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,16,1,72,,,,90,-4.6,left,,,,0,1,0.6857239688397385,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,17,1,72,,,,90,4.6,right,,,,0,1,0.5176346752123209,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,18,1,72,,,,90,-4.6,left,,,,0,1,0.502693092203117,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,19,1,71,,,,0,-4.6,left,,,,180,1,0.6200196945574135,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,20,1,71,,,,0,-4.6,left,,,,180,1,0.5005956366512692,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,21,1,71,,,,0,-4.6,left,,,,0,1,0.5860376174678095,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,22,1,70,,,,0,4.6,right,,,,180,1,0.6047925356542692,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,23,1,70,,,,90,-4.6,left,,,,0,1,0.5508919034618884,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,24,1,70,,,,90,4.6,right,,,,0,1,0.41987947630696,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,25,1,69,,,,90,-4.6,left,,,,0,1,0.5010911520512309,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,26,1,69,,,,90,-4.6,left,,,,0,1,0.5368225632992107,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,27,1,69,,,,90,-4.6,left,,,,0,1,0.6697486883495003,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,28,1,68,,,,0,-4.6,left,,,,180,0,0.9847951441479381,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,29,1,69,,,,0,-4.6,left,,,,0,1,1.3365480419743108,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,30,1,69,,,,90,4.6,right,,,,0,1,0.4676317418779945,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,31,1,69,,,,0,-4.6,left,,,,0,0,0.6999843393859919,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,32,1,70,,,,0,4.6,right,,,,0,1,0.45092143074725755,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,33,1,70,,,,0,-4.6,left,,,,0,1,0.7011630066117505,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,34,1,70,,,,0,-4.6,left,,,,0,1,0.5355488657223759,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,35,1,69,,,,90,4.6,right,,,,180,1,0.4501607031124877,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,36,1,69,,,,0,4.6,right,,,,0,1,0.550711054893327,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,37,1,69,,,,0,4.6,right,,,,0,1,0.4356593627453549,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,38,1,68,,,,0,-4.6,left,,,,180,1,0.5335808647650992,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,39,1,68,,,,0,4.6,right,,,,180,1,0.6005025941849453,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,40,1,68,,,,0,-4.6,left,,,,0,1,0.600806594331516,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,41,1,67,,,,90,4.6,right,,,,180,1,1.3000408727384638,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,42,1,67,,,,0,-4.6,left,,,,180,0,0.5509103277145186,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,43,1,68,,,,0,4.6,right,,,,0,1,0.55075760037289,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,44,1,68,,,,90,4.6,right,,,,180,1,0.5335726223420352,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,45,1,68,,,,90,-4.6,left,,,,0,0,0.5012186672538519,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,46,1,69,,,,90,-4.6,left,,,,0,1,0.5024720012006583,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,47,1,69,,,,90,4.6,right,,,,0,1,0.5507992973580258,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,48,1,69,,,,0,4.6,right,,,,180,1,0.4694402276072651,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,49,1,68,,,,90,-4.6,left,,,,180,1,0.5674703357362887,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,50,1,68,,,,90,-4.6,left,,,,180,1,0.5841025862318929,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,51,1,68,,,,0,4.6,right,,,,180,0,0.9836504163249629,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,52,1,69,,,,0,4.6,right,,,,180,1,0.43661306018475443,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,53,1,69,,,,0,-4.6,left,,,,180,1,1.1532824985479238,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,54,1,69,,,,90,4.6,right,,,,180,1,0.43449475611851085,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,55,1,68,,,,90,4.6,right,,,,0,1,0.5009684853284853,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,56,1,68,,,,0,-4.6,left,,,,180,1,1.4514901583024766,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,57,1,68,,,,0,-4.6,left,,,,180,1,0.5676826994895237,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,58,1,67,,,,0,4.6,right,,,,0,1,0.4513960976473754,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,59,1,67,,,,0,4.6,right,,,,180,0,0.6008347155584488,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,60,1,68,,,,0,-4.6,left,,,,180,1,0.5833205252420157,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,61,1,68,,,,90,4.6,right,,,,180,1,0.650133163711871,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,62,1,68,,,,0,-4.6,left,,,,180,1,0.43505960487527773,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,63,1,67,,,,90,4.6,right,,,,0,1,0.41870662724249996,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,64,1,67,,,,90,4.6,right,,,,0,1,1.0676509418990463,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,65,1,67,,,,90,4.6,right,,,,0,1,0.9524101587448968,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,66,1,66,,,,90,4.6,right,,,,180,0,1.435752453704481,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,67,1,67,,,,0,4.6,right,,,,180,0,1.2503307880397188,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,68,1,68,,,,0,4.6,right,,,,0,0,0.8672450265439693,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,69,1,69,,,,90,4.6,right,,,,180,1,1.1502890425617807,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,70,1,69,,,,0,-4.6,left,,,,180,1,0.6173986023786711,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,71,1,69,,,,90,-4.6,left,,,,0,0,0.4862998721509939,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,72,1,70,,,,0,4.6,right,,,,180,1,0.7345399924961384,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,73,1,70,,,,0,4.6,right,,,,180,1,0.6339043073530775,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,74,1,70,,,,0,4.6,right,,,,0,1,0.7175654388120165,right,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,75,1,69,,,,0,4.6,right,,,,180,0,0.8840173983044224,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
,,,76,1,70,,,,0,-4.6,left,,,,0,1,0.6010582308081212,left,003,215,2019_Apr_10_1413,Flow_exo_pre,3.0.5,60.02162234793732,
