Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,180,90,4.6,right,1,0.703165052,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,1,1,80,,,,,,,,,,,,180,0,4.6,right,1,0.586423446,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,2,1,79,,,,,,,,,,,,180,90,-4.6,left,1,0.586183129,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,3,1,78,,,,,,,,,,,,0,0,4.6,right,1,0.569395629,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,4,1,77,,,,,,,,,,,,0,90,-4.6,left,1,0.536621493,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,5,1,76,,,,,,,,,,,,0,0,-4.6,left,1,0.60399431,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,6,1,75,,,,,,,,,,,,0,90,4.6,right,1,0.534113856,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,7,1,74,,,,,,,,,,,,0,90,-4.6,left,1,0.701579544,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,8,1,73,,,,,,,,,,,,0,0,-4.6,left,1,0.55239927,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,9,1,72,,,,,,,,,,,,180,0,4.6,right,1,0.550362236,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,10,1,71,,,,,,,,,,,,0,90,-4.6,left,1,1.135500519,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,11,1,70,,,,,,,,,,,,0,90,-4.6,left,1,0.536247134,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,12,1,69,,,,,,,,,,,,180,0,-4.6,left,1,0.735797198,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,13,1,68,,,,,,,,,,,,0,0,4.6,right,1,0.552106909,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,14,1,67,,,,,,,,,,,,0,0,-4.6,left,0,1.319668574,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,15,1,68,,,,,,,,,,,,0,0,-4.6,left,0,1.319805801,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,16,1,69,,,,,,,,,,,,180,0,-4.6,left,1,0.636568707,left,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,17,1,69,,,,,,,,,,,,180,0,4.6,right,1,0.536542617,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
,18,1,69,,,,,,,,,,,,0,90,-4.6,left,0,0.852307501,right,,,,,,,,,3,204,2019_Apr_10_1608,Flow_endo_post,3.0.5,60.22740725,
