Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
43;1;70;;;;180;90;-4.6;left;1;0.568235769;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
44;1;70;;;;180;0;4.6;right;0;1.916711596;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
45;1;71;;;;0;0;4.6;right;1;0.667555719;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
46;1;71;;;;180;0;4.6;right;1;0.717707089;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
47;1;71;;;;0;90;-4.6;left;1;0.516993003;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
48;1;70;;;;180;0;-4.6;left;1;0.617615258;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
49;1;70;;;;180;0;-4.6;left;1;0.58320307;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
50;1;70;;;;0;0;-4.6;left;1;0.550771492;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
51;1;69;;;;0;90;4.6;right;1;0.550295855;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
52;1;69;;;;0;90;-4.6;left;1;0.883727775;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
53;1;69;;;;180;90;-4.6;left;1;0.634741595;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
54;1;68;;;;0;90;4.6;right;1;1.301448342;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
55;1;68;;;;180;0;-4.6;left;1;0.5673771;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
56;1;68;;;;0;90;4.6;right;1;0.716997269;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
57;1;67;;;;180;90;4.6;right;0;0.634901595;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
58;1;68;;;;180;90;4.6;right;0;0.984545909;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
59;1;69;;;;180;0;4.6;right;1;0.867655016;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
60;1;69;;;;180;90;4.6;right;1;0.817026554;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
61;1;69;;;;0;0;4.6;right;1;0.834164527;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
62;1;68;;;;0;0;4.6;right;1;0.983672696;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
63;1;68;;;;0;90;-4.6;left;1;2.033413398;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
64;1;68;;;;0;90;-4.6;left;1;1.934788722;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
65;1;67;;;;0;0;4.6;right;1;1.120123384;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
66;1;67;;;;0;90;-4.6;left;0;0.851178378;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
67;1;68;;;;180;90;4.6;right;1;1.317649586;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
68;1;68;;;;0;0;-4.6;left;0;2.051090038;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
69;1;69;;;;180;90;-4.6;left;1;1.116922409;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
70;1;69;;;;180;90;4.6;right;1;0.883448016;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
71;1;69;;;;0;90;4.6;right;1;0.70099142;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
72;1;68;;;;180;0;-4.6;left;1;0.684395509;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
73;1;68;;;;180;0;-4.6;left;1;0.600969408;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
74;1;68;;;;0;0;-4.6;left;1;0.934286903;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
75;1;67;;;;0;90;-4.6;left;1;0.801087614;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
76;1;67;;;;180;90;-4.6;left;0;2.433563992;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
77;1;68;;;;0;90;-4.6;left;1;0.600901044;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
78;1;68;;;;0;0;4.6;right;1;1.05114919;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
79;1;68;;;;180;0;4.6;right;1;1.017772156;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
80;1;67;;;;0;90;-4.6;left;1;1.083919193;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
81;1;67;;;;180;90;4.6;right;1;2.050723492;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
82;1;67;;;;0;0;-4.6;left;1;1.901497991;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
83;1;66;;;;0;0;4.6;right;1;1.984364091;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
84;1;66;;;;0;0;4.6;right;1;1.067639889;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
85;1;66;;;;180;90;4.6;right;0;0.950689844;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
86;1;67;;;;0;90;4.6;right;0;1.06864886;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
87;1;68;;;;180;0;-4.6;left;1;0.584738589;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
88;1;68;;;;180;90;-4.6;left;0;0.984448455;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
89;1;69;;;;0;90;-4.6;left;0;1.034284188;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
90;1;70;;;;0;0;4.6;right;0;1.90304466;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
91;1;71;;;;0;0;4.6;right;0;0.817661707;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
92;1;72;;;;0;0;-4.6;left;1;0.650980656;left;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
93;1;72;;;;0;0;4.6;right;1;1.317676252;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
94;1;72;;;;0;90;4.6;right;1;1.434342176;right;;;;;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;0;1;81;;90;4.6;right;;;;4.6;1;0.834216891;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;1;1;80;;0;4.6;right;;;;4.6;1;1.367057197;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;2;1;79;;90;4.6;right;;;;4.6;1;0.600820559;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;3;1;78;;0;4.6;right;;;;4.6;1;0.534234248;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;4;1;77;;0;-4.6;left;;;;4.6;0;0.600830741;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;5;1;78;;0;4.6;right;;;;4.6;1;1.300940705;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;6;1;78;;90;4.6;right;;;;4.6;1;1.100953893;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;7;1;78;;0;4.6;right;;;;4.6;1;0.78477631;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;8;1;77;;90;-4.6;left;;;;4.6;1;1.11680556;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;9;1;77;;0;4.6;right;;;;4.6;1;0.7842454;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;10;1;77;;90;4.6;right;;;;4.6;1;0.701327906;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;11;1;76;;0;4.6;right;;;;4.6;1;4.600667832;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;12;1;76;;90;4.6;right;;;;4.6;1;1.11761138;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;13;1;76;;0;-4.6;left;;;;4.6;1;1.034435946;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;14;1;75;;90;4.6;right;;;;-4.6;1;0.851131832;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;15;1;75;;0;-4.6;left;;;;4.6;1;0.934422661;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;16;1;75;;0;-4.6;left;;;;4.6;1;1.73378712;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;17;1;74;;0;4.6;right;;;;-4.6;1;0.918280084;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;18;1;74;;90;-4.6;left;;;;-4.6;1;1.084321133;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;19;1;74;;90;4.6;right;;;;-4.6;1;1.001063275;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;20;1;73;;90;-4.6;left;;;;-4.6;1;1.334796771;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;21;1;73;;90;-4.6;left;;;;-4.6;1;0.73341718;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;22;1;73;;90;-4.6;left;;;;-4.6;1;0.966747087;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;23;1;72;;90;-4.6;left;;;;4.6;1;0.901012657;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;24;1;72;;90;-4.6;left;;;;-4.6;1;0.900471565;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;25;1;72;;0;-4.6;left;;;;-4.6;1;0.733701302;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;26;1;71;;0;4.6;right;;;;4.6;1;1.518541612;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;27;1;71;;0;-4.6;left;;;;4.6;0;1.652345992;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;28;1;72;;0;4.6;right;;;;4.6;1;0.766799548;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;29;1;72;;0;-4.6;left;;;;-4.6;1;0.884398806;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;30;1;72;;0;4.6;right;;;;-4.6;1;1.717164058;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;31;1;71;;90;-4.6;left;;;;4.6;0;2.201661482;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;32;1;72;;0;4.6;right;;;;4.6;1;0.934333933;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;33;1;72;;90;4.6;right;;;;-4.6;1;1.017725125;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;34;1;72;;0;4.6;right;;;;4.6;1;0.901159566;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;35;1;71;;90;-4.6;left;;;;4.6;1;0.851611833;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;36;1;71;;0;4.6;right;;;;4.6;1;0.868001199;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;37;1;71;;0;4.6;right;;;;4.6;1;0.950998208;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;38;1;70;;0;4.6;right;;;;-4.6;1;2.134502079;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;39;1;70;;90;4.6;right;;;;-4.6;0;0.851087711;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;40;1;71;;90;4.6;right;;;;-4.6;1;1.251393457;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;41;1;71;;90;-4.6;left;;;;4.6;1;1.00059685;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;42;1;71;;90;-4.6;left;;;;-4.6;1;3.450480874;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;43;1;70;;90;4.6;right;;;;4.6;1;0.70129736;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;44;1;70;;90;4.6;right;;;;4.6;1;0.767524398;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;45;1;70;;0;4.6;right;;;;4.6;1;0.783388186;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;46;1;69;;90;-4.6;left;;;;4.6;1;1.184443024;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;47;1;69;;90;4.6;right;;;;-4.6;1;1.25075588;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;48;1;69;;0;4.6;right;;;;4.6;0;2.851045529;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;49;1;70;;0;4.6;right;;;;-4.6;1;0.968016423;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;50;1;70;;0;4.6;right;;;;4.6;1;2.333950708;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;51;1;70;;0;-4.6;left;;;;4.6;0;1.266735548;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;52;1;71;;90;4.6;right;;;;4.6;1;0.784141157;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;53;1;71;;90;4.6;right;;;;4.6;1;1.284973159;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;54;1;71;;0;4.6;right;;;;4.6;1;1.584425376;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;55;1;70;;90;4.6;right;;;;4.6;1;1.01806355;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;56;1;70;;90;4.6;right;;;;-4.6;1;1.051271857;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;57;1;70;;90;4.6;right;;;;-4.6;0;3.234236091;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;58;1;71;;0;4.6;right;;;;4.6;1;0.567797465;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;59;1;71;;90;4.6;right;;;;-4.6;1;1.034563946;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;60;1;71;;0;4.6;right;;;;-4.6;1;0.950195782;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;61;1;70;;90;4.6;right;;;;4.6;1;1.950837723;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;62;1;70;;90;4.6;right;;;;4.6;1;0.667315234;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;63;1;70;;90;4.6;right;;;;4.6;1;1.167618264;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;64;1;69;;0;4.6;right;;;;4.6;1;1.083971072;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;65;1;69;;90;4.6;right;;;;4.6;1;1.417526628;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;66;1;69;;0;4.6;right;;;;-4.6;1;1.234496455;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;67;1;68;;0;-4.6;left;;;;-4.6;1;1.567364494;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;68;1;68;;90;-4.6;left;;;;-4.6;1;1.183499507;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;69;1;68;;90;-4.6;left;;;;4.6;0;4.267867671;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;70;1;69;;0;-4.6;left;;;;-4.6;1;0.883611895;left;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;71;1;69;;90;4.6;right;;;;4.6;1;0.684038175;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;72;1;69;;0;-4.6;left;;;;4.6;0;1.033868672;right;;;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
;;;;;;;;;;;;;;;;;Monday;12.783;1;85;2019_Mar_27_1328;Flow_endo_pre;3.0.5;60.0206617
