Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,180,0,4.6,right,1,0.73400051,right,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,1,1,80,,,,,,,,,,,,0,90,4.6,right,1,0.667670704,right,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,2,1,79,,,,,,,,,,,,0,90,4.6,right,1,0.501578575,right,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,3,1,78,,,,,,,,,,,,180,0,-4.6,left,1,0.535288828,left,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,4,1,77,,,,,,,,,,,,180,0,-4.6,left,1,0.35360365,left,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,5,1,76,,,,,,,,,,,,180,90,4.6,right,1,0.43504158,right,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,6,1,75,,,,,,,,,,,,0,90,4.6,right,1,0.434832146,right,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,7,1,74,,,,,,,,,,,,180,0,-4.6,left,1,0.403052762,left,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,8,1,73,,,,,,,,,,,,0,0,-4.6,left,1,0.385227523,left,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
,9,1,72,,,,,,,,,,,,0,0,-4.6,left,1,0.334163302,left,,,,,,,,,2,164,2019_Apr_05_1609,Flow_endo_post,3.0.5,59.98438894,
