Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair3.thisTrialN,Stair3.stepSize,Stair3.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair3.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,12,1,69,,,,,,,,,,,,4.6,90,-4.6,left,1,0.318604423,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,13,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.267341933,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,14,1,67,,,,,,,,,,,,4.6,0,4.6,right,1,0.251614494,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,15,1,66,,,,,,,,,,,,-4.6,90,4.6,right,0,0.26776654,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,16,1,67,,,,,,,,,,,,4.6,0,-4.6,left,1,0.386046857,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,17,1,67,,,,,,,,,,,,-4.6,90,4.6,right,0,1.568619601,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,18,1,68,,,,,,,,,,,,-4.6,0,4.6,right,1,0.449694065,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,19,1,68,,,,,,,,,,,,-4.6,0,4.6,right,1,0.301249818,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,20,1,68,,,,,,,,,,,,-4.6,90,4.6,right,1,0.267652812,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,21,1,67,,,,,,,,,,,,-4.6,0,4.6,right,1,0.351997355,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,22,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,0,0.319186598,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,23,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.301794337,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,24,1,68,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.5518913,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,25,1,68,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.368751706,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,26,1,67,,,,,,,,,,,,4.6,90,-4.6,left,0,0.284609747,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,27,1,68,,,,,,,,,,,,4.6,0,-4.6,left,0,0.38558711,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,28,1,69,,,,,,,,,,,,-4.6,0,4.6,right,1,0.368276898,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,29,1,69,,,,,,,,,,,,-4.6,90,4.6,right,1,0.619239448,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,30,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.48575547,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,31,1,68,,,,,,,,,,,,-4.6,90,4.6,right,0,0.265552396,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,32,1,69,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.31845019,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,33,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,0.285805947,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,34,1,69,,,,,,,,,,,,-4.6,0,4.6,right,0,0.218701678,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,35,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.300415507,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,36,1,70,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.249197589,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,37,1,70,,,,,,,,,,,,4.6,90,-4.6,left,0,0.268296664,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,38,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,0.151676104,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,39,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.219127875,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,40,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,0.235903646,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,41,1,70,,,,,,,,,,,,4.6,0,4.6,right,0,0.451838478,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,42,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,0.335217735,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,43,1,71,,,,,,,,,,,,-4.6,0,4.6,right,1,0.634313016,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,44,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,0.400766897,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,45,1,70,,,,,,,,,,,,4.6,0,4.6,right,1,0.302703934,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,46,1,70,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.351393897,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,47,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.301872662,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,48,1,69,,,,,,,,,,,,-4.6,90,4.6,right,0,0.368736822,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,49,1,70,,,,,,,,,,,,4.6,0,-4.6,left,0,0.249783118,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,50,1,71,,,,,,,,,,,,-4.6,90,4.6,right,0,0.21875036,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,51,1,72,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.252093325,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,52,1,72,,,,,,,,,,,,-4.6,90,4.6,right,1,0.335685342,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,53,1,72,,,,,,,,,,,,-4.6,0,4.6,right,0,0.302798007,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,54,1,73,,,,,,,,,,,,4.6,90,4.6,right,1,0.234274757,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,55,1,73,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.318356348,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,56,1,73,,,,,,,,,,,,-4.6,0,4.6,right,1,0.334829893,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,57,1,72,,,,,,,,,,,,4.6,0,-4.6,left,0,0.319007456,right,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,58,1,73,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.301929455,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,59,1,73,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.335746668,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,60,1,73,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.335842583,left,,,,,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,0,1,81,,,,,,,,,,0,-4.6,left,,,,0,1,0.31841831,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,1,1,80,,,,,,,,,,0,-4.6,left,,,,0,1,0.350671301,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,2,1,79,,,,,,,,,,90,-4.6,left,,,,0,1,0.317940049,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,3,1,78,,,,,,,,,,90,4.6,right,,,,0,1,0.369676027,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,4,1,77,,,,,,,,,,0,-4.6,left,,,,0,1,0.352154059,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,5,1,76,,,,,,,,,,0,-4.6,left,,,,180,1,0.234445896,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,6,1,75,,,,,,,,,,90,4.6,right,,,,0,0,0.351259742,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,7,1,76,,,,,,,,,,90,-4.6,left,,,,0,1,0.351432514,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,8,1,76,,,,,,,,,,0,-4.6,left,,,,0,1,0.267785098,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,9,1,76,,,,,,,,,,90,-4.6,left,,,,180,1,0.403595438,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,10,1,75,,,,,,,,,,90,-4.6,left,,,,180,1,0.302272277,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,11,1,75,,,,,,,,,,90,4.6,right,,,,0,1,0.368562304,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,12,1,75,,,,,,,,,,0,4.6,right,,,,0,1,0.335495487,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,13,1,74,,,,,,,,,,0,4.6,right,,,,180,0,0.267892665,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,14,1,75,,,,,,,,,,90,4.6,right,,,,180,1,0.304536368,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,15,1,75,,,,,,,,,,0,-4.6,left,,,,180,1,0.319846664,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,16,1,75,,,,,,,,,,90,4.6,right,,,,180,1,0.402183435,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,17,1,74,,,,,,,,,,90,4.6,right,,,,180,1,0.301899211,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,18,1,74,,,,,,,,,,0,4.6,right,,,,180,1,0.319452381,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,19,1,74,,,,,,,,,,90,-4.6,left,,,,0,1,0.367945816,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,20,1,73,,,,,,,,,,90,4.6,right,,,,180,1,0.301556682,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,21,1,73,,,,,,,,,,90,4.6,right,,,,180,1,0.352320846,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,22,1,73,,,,,,,,,,0,-4.6,left,,,,0,1,0.336216076,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,23,1,72,,,,,,,,,,90,-4.6,left,,,,0,1,0.353578845,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,24,1,72,,,,,,,,,,90,-4.6,left,,,,180,1,0.385895679,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,25,1,72,,,,,,,,,,0,-4.6,left,,,,0,1,0.368030391,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,26,1,71,,,,,,,,,,90,-4.6,left,,,,0,1,0.369702836,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,27,1,71,,,,,,,,,,90,4.6,right,,,,0,1,0.402914251,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,28,1,71,,,,,,,,,,90,-4.6,left,,,,0,1,0.352524908,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,29,1,70,,,,,,,,,,90,4.6,right,,,,0,1,0.352091085,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,30,1,70,,,,,,,,,,0,-4.6,left,,,,180,1,0.268714049,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,31,1,70,,,,,,,,,,0,-4.6,left,,,,180,1,0.351524152,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,32,1,69,,,,,,,,,,90,-4.6,left,,,,0,1,0.368110784,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,33,1,69,,,,,,,,,,0,-4.6,left,,,,0,1,0.335585334,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,34,1,69,,,,,,,,,,0,4.6,right,,,,0,1,0.387142455,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,35,1,68,,,,,,,,,,0,-4.6,left,,,,0,1,0.286573506,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,36,1,68,,,,,,,,,,0,-4.6,left,,,,180,1,0.369215809,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,37,1,68,,,,,,,,,,90,4.6,right,,,,180,1,0.351602074,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,38,1,67,,,,,,,,,,90,4.6,right,,,,0,0,0.350857727,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,39,1,68,,,,,,,,,,0,4.6,right,,,,180,0,0.335688008,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,40,1,69,,,,,,,,,,0,4.6,right,,,,180,0,0.218560802,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,41,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,0.218989336,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,42,1,70,,,,,,,,,,0,4.6,right,,,,0,0,0.319724333,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,43,1,71,,,,,,,,,,0,-4.6,left,,,,180,1,0.335354781,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,44,1,71,,,,,,,,,,90,4.6,right,,,,180,0,0.485973052,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,45,1,72,,,,,,,,,,0,-4.6,left,,,,180,1,0.350530446,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,46,1,72,,,,,,,,,,0,4.6,right,,,,180,1,0.352111931,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,47,1,72,,,,,,,,,,0,-4.6,left,,,,180,1,0.36663469,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,48,1,71,,,,,,,,,,90,-4.6,left,,,,180,1,0.617450559,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,49,1,71,,,,,,,,,,0,4.6,right,,,,0,1,0.287243899,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,50,1,71,,,,,,,,,,90,4.6,right,,,,0,1,0.367679889,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,51,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,0.302648683,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,52,1,70,,,,,,,,,,0,4.6,right,,,,180,1,0.401594523,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,53,1,70,,,,,,,,,,0,4.6,right,,,,180,1,0.300568776,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,54,1,69,,,,,,,,,,90,4.6,right,,,,0,0,0.318867705,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,55,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,0.285755767,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,56,1,70,,,,,,,,,,0,-4.6,left,,,,180,1,0.33585242,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,57,1,70,,,,,,,,,,0,4.6,right,,,,180,1,0.318111338,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,58,1,69,,,,,,,,,,0,-4.6,left,,,,0,1,0.352047804,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,59,1,69,,,,,,,,,,0,-4.6,left,,,,180,1,0.251955596,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,60,1,69,,,,,,,,,,90,-4.6,left,,,,180,1,0.317601471,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,61,1,68,,,,,,,,,,90,4.6,right,,,,0,1,0.302318786,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,62,1,68,,,,,,,,,,0,4.6,right,,,,180,0,0.269047899,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,63,1,69,,,,,,,,,,0,-4.6,left,,,,180,1,0.286026366,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,64,1,69,,,,,,,,,,90,4.6,right,,,,180,1,0.30204529,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,65,1,69,,,,,,,,,,0,-4.6,left,,,,0,1,1.098035007,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,66,1,68,,,,,,,,,,0,4.6,right,,,,0,0,1.09964448,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,67,1,69,,,,,,,,,,90,-4.6,left,,,,0,0,1.099857779,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,68,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,1.097877313,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,69,1,70,,,,,,,,,,0,4.6,right,,,,0,0,1.099307376,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,70,1,71,,,,,,,,,,90,4.6,right,,,,0,1,1.098324877,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,71,1,71,,,,,,,,,,90,4.6,right,,,,0,1,1.099688304,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,72,1,71,,,,,,,,,,90,4.6,right,,,,180,1,1.099607884,right,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,73,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,1.09835308,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,74,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,1.100087543,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,75,1,70,,,,,,,,,,0,-4.6,left,,,,180,1,1.098053001,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,76,1,69,,,,,,,,,,0,4.6,right,,,,180,0,1.099886312,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,77,1,70,,,,,,,,,,0,4.6,right,,,,180,0,1.098811357,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,78,1,71,,,,,,,,,,90,-4.6,left,,,,0,1,1.101573613,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,79,1,71,,,,,,,,,,0,-4.6,left,,,,180,1,1.097575859,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,80,1,71,,,,,,,,,,90,-4.6,left,,,,180,1,1.098561569,left,,,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.053006086,,,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
My state (body feelings, emotions and thoughts) during the task on the computer was similar to the state I had during my music performance.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,4,4.126,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491
Things just seemed to happen automatically.,,,,,,,,,,,0,0,0,21,,,,,,,,,,,,,,4,4.025,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I had total concentration.,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,2,1.899,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
The way time passed seemed to be different from normal.,,,,,,,,,,,0,2,2,24,,,,,,,,,,,,,,3,3.413,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I performed automatically without having to think about it.,,,,,,,,,,,0,3,3,25,,,,,,,,,,,,,,3,2.041,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I felt that I had everything under control.,,,,,,,,,,,0,4,4,13,,,,,,,,,,,,,,5,1.573,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I felt as though I had everything under control.,,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,,5,2.06,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I did things spontaneously without having to think.,,,,,,,,,,,0,6,6,22,,,,,,,,,,,,,,3,3.458,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
It was really clear to me how my performance was going.,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,5,2.775,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
Time seemed to alter (either slows down or speeds up).,,,,,,,,,,,0,8,8,23,,,,,,,,,,,,,,1,1.711,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I had a good idea while I was performing about how well I was doing.,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,5,2.806,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
I had a strong sense of what I wanted to accomplish.,,,,,,,,,,,0,10,10,0,,,,,,,,,,,,,,5,1.71,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
The challenge and my skills were at an equally high level.,,,,,,,,,,,0,11,11,10,,,,,,,,,,,,,,3,2.641,2,263,2019_Apr_05_1726,Flow_exo_post,3.0.6,60.09103491,
