Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
20;1;69;;;;;;-4.6;90;-4.6;left;1;0.6363049;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
21;1;69;;;;;;-4.6;0;4.6;right;1;0.7351868;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
22;1;69;;;;;;4.6;90;-4.6;left;1;0.9181454;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
23;1;68;;;;;;-4.6;90;-4.6;left;1;0.7017015;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
24;1;68;;;;;;4.6;0;-4.6;left;0;1.0685667;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
25;1;69;;;;;;4.6;0;4.6;right;1;0.6851826;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
26;1;69;;;;;;4.6;90;4.6;right;1;0.6848243;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
27;1;69;;;;;;4.6;90;-4.6;left;0;0.8020089;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
28;1;70;;;;;;-4.6;0;-4.6;left;1;0.6346882;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
29;1;70;;;;;;4.6;0;-4.6;left;1;0.9347899;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
30;1;70;;;;;;4.6;0;-4.6;left;0;1.9354301;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
31;1;71;;;;;;4.6;0;-4.6;left;1;0.7024175;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
32;1;71;;;;;;4.6;90;-4.6;left;0;2.2535306;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
33;1;72;;;;;;4.6;90;-4.6;left;0;0.9853995;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
34;1;73;;;;;;4.6;0;4.6;right;1;0.719086;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
35;1;73;;;;;;-4.6;90;4.6;right;1;2.7874024;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
36;1;73;;;;;;4.6;90;-4.6;left;1;0.8861478;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
37;1;72;;;;;;-4.6;0;-4.6;left;1;0.6849337;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
38;1;72;;;;;;-4.6;0;-4.6;left;1;0.6022241;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
39;1;72;;;;;;-4.6;0;-4.6;left;1;0.6010383;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
40;1;71;;;;;;-4.6;90;-4.6;left;1;0.6354233;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
41;1;71;;;;;;4.6;0;4.6;right;1;0.6856864;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
42;1;71;;;;;;4.6;90;-4.6;left;1;0.8514855;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
43;1;70;;;;;;4.6;90;-4.6;left;1;2.4205122;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
44;1;70;;;;;;4.6;90;4.6;right;1;0.6177638;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
45;1;70;;;;;;4.6;0;4.6;right;1;0.6517749;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
46;1;69;;;;;;-4.6;90;-4.6;left;1;0.7682135;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
47;1;69;;;;;;4.6;90;-4.6;left;0;1.2356049;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
48;1;70;;;;;;-4.6;0;4.6;right;1;0.8681643;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
49;1;70;;;;;;-4.6;0;4.6;right;1;0.8856997;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
50;1;70;;;;;;-4.6;0;-4.6;left;1;1.152922;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
51;1;69;;;;;;4.6;90;4.6;right;1;0.6014211;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
52;1;69;;;;;;-4.6;0;4.6;right;1;0.9189451;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
53;1;69;;;;;;-4.6;0;-4.6;left;1;0.5851675;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
54;1;68;;;;;;4.6;0;-4.6;left;1;1.5189313;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
55;1;68;;;;;;4.6;0;4.6;right;1;0.6683604;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
56;1;68;;;;;;-4.6;0;-4.6;left;1;1.0690154;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
57;1;67;;;;;;4.6;90;4.6;right;1;0.6352434;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
58;1;67;;;;;;-4.6;0;-4.6;left;1;0.6516561;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
59;1;67;;;;;;4.6;0;-4.6;left;1;0.9514731;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
60;1;66;;;;;;4.6;0;4.6;right;1;0.5850178;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
61;1;66;;;;;;4.6;90;4.6;right;1;0.785231;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
62;1;66;;;;;;-4.6;0;-4.6;left;1;0.7185764;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
63;1;65;;;;;;-4.6;0;-4.6;left;1;0.7184418;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
64;1;65;;;;;;4.6;0;4.6;right;0;1.0022246;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
65;1;66;;;;;;-4.6;0;4.6;right;0;0.7517898;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
66;1;67;;;;;;4.6;0;4.6;right;1;1.4862288;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
67;1;67;;;;;;-4.6;90;-4.6;left;0;0.9520198;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
68;1;68;;;;;;4.6;0;-4.6;left;1;0.8184158;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
69;1;68;;;;;;4.6;0;4.6;right;1;0.6856368;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
70;1;68;;;;;;-4.6;90;-4.6;left;1;0.7689425;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
71;1;67;;;;;;-4.6;0;-4.6;left;1;0.6512691;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
72;1;67;;;;;;-4.6;0;-4.6;left;1;0.6016353;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
73;1;67;;;;;;-4.6;0;-4.6;left;1;0.5342823;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
74;1;66;;;;;;-4.6;0;-4.6;left;1;0.5177587;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
75;1;66;;;;;;-4.6;0;-4.6;left;1;0.5849984;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
76;1;66;;;;;;4.6;90;-4.6;left;0;0.7356448;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
77;1;67;;;;;;4.6;90;4.6;right;1;0.8019587;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
78;1;67;;;;;;-4.6;90;4.6;right;0;1.651985;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
79;1;68;;;;;;-4.6;90;-4.6;left;1;0.7845677;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
80;1;68;;;;;;4.6;0;-4.6;left;0;0.9859834;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
81;1;69;;;;;;-4.6;0;4.6;right;1;2.3870027;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
82;1;69;;;;;;4.6;90;4.6;right;1;2.2526183;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
83;1;69;;;;;;4.6;90;4.6;right;1;0.8357442;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
84;1;68;;;;;;-4.6;90;4.6;right;0;2.003264;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
85;1;69;;;;;;4.6;0;-4.6;left;0;1.0008782;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
86;1;70;;;;;;-4.6;90;-4.6;left;1;0.7513546;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
87;1;70;;;;;;-4.6;0;-4.6;left;1;0.801521;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
88;1;70;;;;;;-4.6;90;-4.6;left;1;0.7018649;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
89;1;69;;;;;;4.6;90;4.6;right;1;0.6183207;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
90;1;69;;;;;;4.6;0;-4.6;left;1;0.8354516;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
91;1;69;;;;;;-4.6;0;4.6;right;0;2.0348953;left;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
92;1;70;;;;;;4.6;90;4.6;right;1;0.584453;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
93;1;70;;;;;;-4.6;90;4.6;right;1;1.7534919;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
94;1;70;;;;;;4.6;90;4.6;right;1;0.5517887;right;;;;;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;0;1;81;;;;0;4.6;right;;;;180;1;0.6011746;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;1;1;80;;;;0;-4.6;left;;;;0;1;0.5674957;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;2;1;79;;;;0;-4.6;left;;;;180;1;0.8014127;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;3;1;78;;;;90;-4.6;left;;;;0;1;0.6013254;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;4;1;77;;;;90;-4.6;left;;;;0;1;0.6511656;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;5;1;76;;;;90;4.6;right;;;;180;1;0.6345773;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;6;1;75;;;;0;4.6;right;;;;180;1;0.634648;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;7;1;74;;;;0;-4.6;left;;;;0;1;0.8014339;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;8;1;73;;;;0;4.6;right;;;;180;1;0.484341;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;9;1;72;;;;0;4.6;right;;;;180;1;1.1354141;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;10;1;71;;;;90;-4.6;left;;;;0;1;0.7017892;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;11;1;70;;;;90;4.6;right;;;;0;1;0.4852578;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;12;1;69;;;;90;-4.6;left;;;;180;1;0.6017322;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;13;1;68;;;;90;-4.6;left;;;;180;1;0.6019911;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;14;1;67;;;;0;-4.6;left;;;;0;0;0.6177327;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;15;1;68;;;;0;-4.6;left;;;;0;1;0.584371;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;16;1;68;;;;90;4.6;right;;;;180;0;1.9532705;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;17;1;69;;;;90;-4.6;left;;;;0;1;0.8023653;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;18;1;69;;;;90;-4.6;left;;;;180;1;0.6179928;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;19;1;69;;;;90;-4.6;left;;;;180;1;0.618214;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;20;1;68;;;;90;-4.6;left;;;;0;1;0.9358677;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;21;1;68;;;;0;4.6;right;;;;180;0;0.9514235;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;22;1;69;;;;0;4.6;right;;;;0;0;2.5032377;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;23;1;70;;;;0;4.6;right;;;;0;1;0.6837978;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;24;1;70;;;;0;-4.6;left;;;;180;1;0.9353861;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;25;1;70;;;;0;-4.6;left;;;;0;1;0.6850969;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;26;1;69;;;;0;4.6;right;;;;0;0;1.469427;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;27;1;70;;;;90;-4.6;left;;;;180;1;1.5870314;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;28;1;70;;;;90;4.6;right;;;;180;0;2.2033832;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;29;1;71;;;;90;4.6;right;;;;180;1;0.7186268;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;30;1;71;;;;0;4.6;right;;;;0;1;0.6683065;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;31;1;71;;;;90;-4.6;left;;;;180;1;2.3702892;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;32;1;70;;;;0;4.6;right;;;;0;1;1.3026755;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;33;1;70;;;;0;4.6;right;;;;0;1;0.618407;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;34;1;70;;;;90;4.6;right;;;;0;1;0.9020694;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;35;1;69;;;;0;-4.6;left;;;;180;1;0.7853567;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;36;1;69;;;;0;4.6;right;;;;180;0;1.4359529;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;37;1;70;;;;0;4.6;right;;;;0;1;0.63545;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;38;1;70;;;;0;4.6;right;;;;180;0;1.4526193;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;39;1;71;;;;0;-4.6;left;;;;0;1;1.1517148;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;40;1;71;;;;90;-4.6;left;;;;0;0;0.7192011;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;41;1;72;;;;90;4.6;right;;;;180;0;0.7685788;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;42;1;73;;;;0;-4.6;left;;;;180;1;0.6186029;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;43;1;73;;;;90;-4.6;left;;;;180;1;0.8023124;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;44;1;73;;;;0;-4.6;left;;;;0;1;0.8352445;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;45;1;72;;;;0;4.6;right;;;;0;1;0.5676445;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;46;1;72;;;;90;4.6;right;;;;180;1;0.7857761;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;47;1;72;;;;0;4.6;right;;;;0;1;0.8355023;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;48;1;71;;;;90;-4.6;left;;;;180;1;0.9355318;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;49;1;71;;;;90;4.6;right;;;;0;1;0.5175876;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;50;1;71;;;;90;-4.6;left;;;;180;1;0.6188489;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;51;1;70;;;;90;-4.6;left;;;;180;1;0.8521608;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;52;1;70;;;;90;4.6;right;;;;180;1;0.6851468;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;53;1;70;;;;90;-4.6;left;;;;180;1;0.6175035;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;54;1;69;;;;0;4.6;right;;;;0;0;1.5357799;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;55;1;70;;;;90;-4.6;left;;;;0;1;0.8344522;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;56;1;70;;;;0;-4.6;left;;;;0;1;0.9018183;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;57;1;70;;;;0;4.6;right;;;;0;1;0.550789;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;58;1;69;;;;0;4.6;right;;;;0;1;1.002741;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;59;1;69;;;;0;4.6;right;;;;0;0;0.8017905;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;60;1;70;;;;90;4.6;right;;;;0;0;1.3353863;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;61;1;71;;;;90;4.6;right;;;;180;1;0.8177805;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;62;1;71;;;;0;-4.6;left;;;;180;1;1.3357075;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;63;1;71;;;;90;4.6;right;;;;0;1;0.5180542;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;64;1;70;;;;0;-4.6;left;;;;180;1;0.7683276;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;65;1;70;;;;90;-4.6;left;;;;0;0;1.35226;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;66;1;71;;;;90;-4.6;left;;;;180;1;0.9020443;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;67;1;71;;;;0;4.6;right;;;;0;1;0.4847514;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;68;1;71;;;;90;4.6;right;;;;180;0;0.5683325;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;69;1;72;;;;0;4.6;right;;;;180;1;0.7518423;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;70;1;72;;;;0;4.6;right;;;;0;1;0.5352668;right;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
;;;71;1;72;;;;0;-4.6;left;;;;180;1;0.7357129;left;3;3;2019_Mar_31_1416;Flow_exo_pre;3.0.5;59.85536551
