Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
15;1;66;;;;180;90;-4.6;left;1;1.474495722;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
16;1;65;;;;180;0;-4.6;left;1;2.694693071;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
17;1;65;;;;0;0;4.6;right;1;1.975909325;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
18;1;65;;;;0;90;-4.6;left;1;1.892478011;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
19;1;65;;;;0;0;4.6;right;0;2.622692436;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
20;1;66;;;;180;0;4.6;right;0;1.875653277;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
21;1;67;;;;180;0;-4.6;left;1;1.807812591;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
22;1;67;;;;180;90;4.6;right;1;1.842641435;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
23;1;67;;;;0;0;4.6;right;1;1.607222462;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
24;1;66;;;;180;0;-4.6;left;1;1.74207476;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
25;1;66;;;;180;0;4.6;right;1;1.825798622;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
26;1;66;;;;180;0;-4.6;left;0;1.80931635;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
27;1;67;;;;180;0;4.6;right;1;1.537581377;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
28;1;67;;;;0;0;-4.6;left;1;1.540205433;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
29;1;67;;;;0;0;4.6;right;1;1.507292737;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
30;1;66;;;;0;0;-4.6;left;1;1.640475562;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
31;1;66;;;;180;90;-4.6;left;0;2.377092938;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
32;1;67;;;;0;90;-4.6;left;1;1.440200037;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
33;1;67;;;;0;0;-4.6;left;1;1.541262748;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
34;1;67;;;;180;90;-4.6;left;1;1.474602819;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
35;1;66;;;;180;0;4.6;right;0;2.728021844;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
36;1;67;;;;0;0;4.6;right;1;1.707517456;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
37;1;67;;;;0;0;4.6;right;1;1.489799366;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
38;1;67;;;;180;90;-4.6;left;1;1.925839082;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
39;1;66;;;;180;90;-4.6;left;1;2.193060743;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
40;1;66;;;;0;0;4.6;right;1;1.842334925;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
41;1;66;;;;180;90;4.6;right;0;2.242976438;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
42;1;67;;;;0;0;-4.6;left;1;1.724925196;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
43;1;67;;;;0;0;4.6;right;1;1.708401013;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
44;1;67;;;;180;0;4.6;right;0;3.146992443;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
45;1;68;;;;180;90;4.6;right;1;1.741143407;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
46;1;68;;;;180;90;4.6;right;1;1.710429389;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
47;1;68;;;;180;90;-4.6;left;1;1.524595075;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
48;1;67;;;;0;0;4.6;right;1;1.522633517;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
49;1;67;;;;180;90;-4.6;left;1;1.574071516;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
50;1;67;;;;180;90;4.6;right;1;1.572419826;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
51;1;66;;;;180;90;4.6;right;1;1.806422512;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
52;1;66;;;;0;0;-4.6;left;1;1.875718262;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
53;1;66;;;;180;0;4.6;right;1;1.821575063;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
54;1;65;;;;0;0;-4.6;left;0;1.107879754;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
55;1;66;;;;0;90;-4.6;left;0;1.875321311;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
56;1;67;;;;0;0;-4.6;left;1;1.791738641;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
57;1;67;;;;0;0;4.6;right;1;1.457636024;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
58;1;67;;;;180;0;4.6;right;1;1.675344823;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
59;1;66;;;;0;0;4.6;right;1;1.440825813;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
60;1;66;;;;0;0;4.6;right;1;1.524709263;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
61;1;66;;;;0;0;-4.6;left;1;1.708208248;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
62;1;65;;;;180;0;-4.6;left;1;1.775537586;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
63;1;65;;;;0;0;4.6;right;0;3.863746432;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
64;1;66;;;;0;90;-4.6;left;0;1.257582637;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
65;1;67;;;;0;0;-4.6;left;1;1.639865303;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
66;1;67;;;;0;0;-4.6;left;1;1.642430136;left;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
67;1;67;;;;0;0;4.6;right;1;1.556637214;right;;;;;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;0;1;81;;90;-4.6;left;;;;4.6;1;1.373575742;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;1;1;80;;0;-4.6;left;;;;-4.6;1;1.257254548;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;2;1;79;;90;-4.6;left;;;;-4.6;1;1.373971399;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;3;1;78;;90;-4.6;left;;;;-4.6;1;1.423396697;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;4;1;77;;90;-4.6;left;;;;-4.6;1;1.373640877;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;5;1;76;;90;4.6;right;;;;4.6;1;1.374185797;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;6;1;75;;90;-4.6;left;;;;-4.6;1;1.523155134;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;7;1;74;;90;4.6;right;;;;4.6;1;1.405792384;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;8;1;73;;90;-4.6;left;;;;4.6;1;1.290594395;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;9;1;72;;90;-4.6;left;;;;-4.6;1;1.404602699;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;10;1;71;;90;4.6;right;;;;-4.6;1;1.407126995;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;11;1;70;;90;-4.6;left;;;;4.6;1;1.439229806;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;12;1;69;;0;4.6;right;;;;-4.6;1;1.48882474;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;13;1;68;;90;-4.6;left;;;;-4.6;1;1.672839816;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;14;1;67;;0;4.6;right;;;;-4.6;0;1.808066814;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;15;1;68;;90;-4.6;left;;;;-4.6;1;1.474208474;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;16;1;68;;90;-4.6;left;;;;-4.6;1;1.540086124;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;17;1;68;;90;4.6;right;;;;-4.6;1;1.506392236;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;18;1;67;;90;4.6;right;;;;4.6;1;1.340844683;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;19;1;67;;90;-4.6;left;;;;4.6;1;1.523998014;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;20;1;67;;90;4.6;right;;;;-4.6;1;1.991937958;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;21;1;66;;90;4.6;right;;;;-4.6;1;1.406656612;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;22;1;66;;0;4.6;right;;;;4.6;1;2.444533351;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;23;1;66;;90;-4.6;left;;;;-4.6;0;1.708081041;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;24;1;67;;0;-4.6;left;;;;-4.6;1;1.54137442;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;25;1;67;;90;-4.6;left;;;;-4.6;0;2.779810701;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;26;1;68;;90;-4.6;left;;;;-4.6;1;1.116370688;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;27;1;68;;90;4.6;right;;;;-4.6;1;1.87597286;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;28;1;68;;0;4.6;right;;;;-4.6;1;1.774699299;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;29;1;67;;90;-4.6;left;;;;4.6;0;1.759032885;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;30;1;68;;0;-4.6;left;;;;-4.6;1;1.60787233;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;31;1;68;;0;4.6;right;;;;4.6;1;1.64032451;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;32;1;68;;90;-4.6;left;;;;-4.6;1;1.708706389;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;33;1;67;;90;4.6;right;;;;-4.6;1;2.241103662;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;34;1;67;;0;-4.6;left;;;;-4.6;1;1.639292382;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;35;1;67;;0;4.6;right;;;;4.6;1;1.675064542;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;36;1;66;;90;4.6;right;;;;-4.6;1;2.243136435;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;37;1;66;;90;-4.6;left;;;;-4.6;0;3.113092375;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;38;1;67;;90;4.6;right;;;;-4.6;1;1.792221762;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;39;1;67;;0;4.6;right;;;;-4.6;1;1.64145239;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;40;1;67;;0;4.6;right;;;;-4.6;1;1.775035087;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;41;1;66;;90;4.6;right;;;;4.6;1;1.440246247;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;42;1;66;;0;4.6;right;;;;4.6;1;1.4234557;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;43;1;66;;90;-4.6;left;;;;4.6;0;1.523990582;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;44;1;67;;0;-4.6;left;;;;-4.6;1;2.544700265;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;45;1;67;;90;4.6;right;;;;4.6;1;1.573570926;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;46;1;67;;0;4.6;right;;;;-4.6;1;1.540997562;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;47;1;66;;0;-4.6;left;;;;-4.6;0;1.641658936;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;48;1;67;;90;4.6;right;;;;4.6;1;1.641284127;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;49;1;67;;90;4.6;right;;;;4.6;1;3.374526398;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;50;1;67;;0;-4.6;left;;;;4.6;0;1.758821812;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;51;1;68;;90;4.6;right;;;;4.6;1;2.192328749;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;52;1;68;;0;4.6;right;;;;4.6;1;1.475139006;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;53;1;68;;0;-4.6;left;;;;-4.6;1;1.507703736;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;54;1;67;;0;-4.6;left;;;;4.6;1;1.658509163;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;55;1;67;;90;4.6;right;;;;-4.6;1;1.641983662;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;56;1;67;;90;-4.6;left;;;;4.6;1;1.541789557;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;57;1;66;;0;-4.6;left;;;;-4.6;1;1.674864895;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;58;1;66;;0;4.6;right;;;;-4.6;1;1.590237592;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;59;1;66;;90;4.6;right;;;;4.6;1;1.555573979;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;60;1;65;;90;4.6;right;;;;-4.6;0;1.641570737;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;61;1;66;;90;4.6;right;;;;4.6;1;1.43895374;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;62;1;66;;0;4.6;right;;;;4.6;1;1.775704907;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;63;1;66;;0;-4.6;left;;;;-4.6;0;1.657509144;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;64;1;67;;90;4.6;right;;;;4.6;1;1.507951226;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;65;1;67;;90;4.6;right;;;;4.6;1;1.508097874;right;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;66;1;67;;0;-4.6;left;;;;4.6;1;1.642479578;left;;;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
;;;;;;;;;;;;;;;;;Friday;8.075;3;2;2019_Mar_22_1404;Flow_endo_pre;3.0.5;59.08474656
