Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair3.thisTrialN,Stair3.stepSize,Stair3.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair3.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,-4.6,90,-4.6,left,1,2.394187699,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,1,1,80,,,,,,,,,,,,-4.6,0,4.6,right,1,1.94365622,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,2,1,79,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.956058683,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,3,1,78,,,,,,,,,,,,-4.6,0,4.6,right,1,1.85585391,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,4,1,77,,,,,,,,,,,,-4.6,90,4.6,right,1,1.806071047,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,5,1,76,,,,,,,,,,,,-4.6,90,-4.6,left,1,2.108935848,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,6,1,75,,,,,,,,,,,,4.6,0,-4.6,left,1,1.892496337,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,7,1,74,,,,,,,,,,,,-4.6,90,4.6,right,1,1.757467951,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,8,1,73,,,,,,,,,,,,4.6,90,4.6,right,1,1.708371692,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,9,1,72,,,,,,,,,,,,4.6,0,4.6,right,1,1.641663962,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,10,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,1.623964695,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,11,1,70,,,,,,,,,,,,4.6,0,4.6,right,1,1.540976096,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,12,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,1.406266522,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,13,1,68,,,,,,,,,,,,-4.6,0,4.6,right,1,1.507036412,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,14,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.490327298,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,15,1,66,,,,,,,,,,,,-4.6,90,4.6,right,1,1.507006137,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,16,1,65,,,,,,,,,,,,-4.6,90,4.6,right,1,1.909650106,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,17,1,65,,,,,,,,,,,,-4.6,0,-4.6,left,0,1.741223844,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,18,1,66,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.540517679,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,19,1,66,,,,,,,,,,,,-4.6,0,4.6,right,1,1.724575696,right,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,20,1,66,,,,,,,,,,,,-4.6,0,4.6,right,0,1.72407695,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,21,1,67,,,,,,,,,,,,4.6,90,-4.6,left,1,1.590326964,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,22,1,67,,,,,,,,,,,,4.6,90,-4.6,left,1,1.506372192,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,23,1,67,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.574787824,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,24,1,66,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.840789573,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
,25,1,66,,,,,,,,,,,,4.6,0,-4.6,left,1,1.49067061,left,,,,,,,,,1,242,2019_Apr_03_1724,Flow_exo_post,3.0.5,58.57360378,
