Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,11,1,74,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.3517071,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,12,1,73,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.2677381,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,13,1,73,,,,,,,,,,,,-4.6,90,4.6,right,1,0.3341074,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,14,1,73,,,,,,,,,,,,4.6,0,-4.6,left,1,0.3018882,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,15,1,72,,,,,,,,,,,,4.6,0,4.6,right,1,0.3844289,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,16,1,72,,,,,,,,,,,,4.6,0,4.6,right,1,0.2839731,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,17,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.3679617,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,18,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.3174102,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,19,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,0.3013225,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,20,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.2839756,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,21,1,70,,,,,,,,,,,,4.6,90,-4.6,left,1,0.1013837,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,22,1,70,,,,,,,,,,,,4.6,0,-4.6,left,1,0.3005773,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,23,1,70,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.2854335,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,24,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,0.2838931,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,25,1,69,,,,,,,,,,,,-4.6,90,4.6,right,1,0.3675098,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,26,1,69,,,,,,,,,,,,4.6,90,-4.6,left,1,0.3509284,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,27,1,68,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.2513997,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,28,1,68,,,,,,,,,,,,-4.6,90,4.6,right,1,0.4017056,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,29,1,68,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.3014371,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,30,1,67,,,,,,,,,,,,-4.6,90,4.6,right,0,0.3179811,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,31,1,68,,,,,,,,,,,,-4.6,90,4.6,right,1,0.4517193,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,32,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.3848842,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,33,1,68,,,,,,,,,,,,-4.6,90,4.6,right,1,0.4848117,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,34,1,67,,,,,,,,,,,,4.6,90,4.6,right,1,0.3517425,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,35,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.4515481,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,36,1,67,,,,,,,,,,,,-4.6,0,4.6,right,1,0.8857492,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,37,1,66,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.0186766,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,38,1,66,,,,,,,,,,,,-4.6,0,4.6,right,0,0.2669134,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,39,1,67,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.1351829,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,40,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.3848707,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,41,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.1680415,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,42,1,66,,,,,,,,,,,,4.6,0,4.6,right,1,0.4169034,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,43,1,66,,,,,,,,,,,,4.6,90,4.6,right,1,0.8352986,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,44,1,66,,,,,,,,,,,,-4.6,0,4.6,right,1,0.5014237,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,45,1,65,,,,,,,,,,,,4.6,0,-4.6,left,0,0.3511969,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,46,1,66,,,,,,,,,,,,-4.6,90,4.6,right,1,0.3506575,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,47,1,66,,,,,,,,,,,,4.6,90,-4.6,left,0,0.334786,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,48,1,67,,,,,,,,,,,,4.6,0,4.6,right,1,0.2844841,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,49,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,0,0.4851045,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,50,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.352562,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,51,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.3516992,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,52,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.3677638,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,53,1,67,,,,,,,,,,,,-4.6,0,4.6,right,0,0.4186678,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,54,1,68,,,,,,,,,,,,4.6,0,-4.6,left,1,0.5842084,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,55,1,68,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.2355961,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,56,1,69,,,,,,,,,,,,-4.6,0,4.6,right,0,0.2168393,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,57,1,70,,,,,,,,,,,,-4.6,0,-4.6,left,0,0.2680315,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,58,1,71,,,,,,,,,,,,-4.6,0,4.6,right,1,0.5852132,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,59,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,0.88543,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,60,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,0.5016523,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,61,1,70,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.5187253,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,62,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.4509081,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,63,1,70,,,,,,,,,,,,4.6,90,-4.6,left,1,0.8519737,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,64,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.6171827,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,65,1,69,,,,,,,,,,,,4.6,90,4.6,right,0,0.4514047,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,66,1,70,,,,,,,,,,,,4.6,90,-4.6,left,1,0.7850746,left,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,67,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,1.5522664,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,68,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.9015829,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,69,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.5513762,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,70,1,69,,,,,,,,,,,,4.6,90,-4.6,left,0,0.7851167,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,71,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.4344444,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,72,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.4172007,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,73,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.5174031,right,,,,,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,0,1,81,,,,,,,,,,0,-4.6,left,,,,0,1,0.7516358,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,1,1,80,,,,,,,,,,90,4.6,right,,,,0,1,0.8514919,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,2,1,79,,,,,,,,,,0,-4.6,left,,,,180,1,0.4677766,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,3,1,78,,,,,,,,,,90,4.6,right,,,,0,1,0.5182469,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,4,1,77,,,,,,,,,,90,-4.6,left,,,,180,0,2.1694337,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,5,1,78,,,,,,,,,,90,-4.6,left,,,,0,1,0.4004791,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,6,1,78,,,,,,,,,,90,4.6,right,,,,0,1,0.4007913,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,7,1,78,,,,,,,,,,0,4.6,right,,,,180,1,0.2513488,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,8,1,77,,,,,,,,,,90,4.6,right,,,,0,1,0.2847165,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,9,1,77,,,,,,,,,,0,-4.6,left,,,,180,0,0.1344591,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,10,1,78,,,,,,,,,,0,-4.6,left,,,,0,1,0.3007123,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,11,1,78,,,,,,,,,,0,-4.6,left,,,,0,1,0.3346274,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,12,1,78,,,,,,,,,,0,-4.6,left,,,,0,1,1.0986591,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,13,1,77,,,,,,,,,,90,-4.6,left,,,,0,1,0.2843829,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,14,1,77,,,,,,,,,,90,-4.6,left,,,,0,1,0.335393,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,15,1,77,,,,,,,,,,0,4.6,right,,,,0,1,0.3178034,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,16,1,76,,,,,,,,,,0,4.6,right,,,,180,0,0.3011712,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,17,1,77,,,,,,,,,,90,4.6,right,,,,180,1,1.0987051,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,18,1,77,,,,,,,,,,90,4.6,right,,,,180,1,1.0980244,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,19,1,77,,,,,,,,,,0,-4.6,left,,,,0,1,0.3688344,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,20,1,76,,,,,,,,,,0,4.6,right,,,,0,1,0.3168284,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,21,1,76,,,,,,,,,,90,-4.6,left,,,,180,1,0.2515179,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,22,1,76,,,,,,,,,,0,4.6,right,,,,180,1,0.3337235,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,23,1,75,,,,,,,,,,90,-4.6,left,,,,0,1,0.3347421,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,24,1,75,,,,,,,,,,0,4.6,right,,,,180,1,0.318828,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,25,1,75,,,,,,,,,,0,-4.6,left,,,,0,1,0.3348639,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,26,1,74,,,,,,,,,,90,4.6,right,,,,0,1,0.3514184,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,27,1,74,,,,,,,,,,90,-4.6,left,,,,0,1,0.2694382,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,28,1,74,,,,,,,,,,0,4.6,right,,,,0,1,0.4173702,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,29,1,73,,,,,,,,,,90,4.6,right,,,,180,1,0.3513129,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,30,1,73,,,,,,,,,,90,-4.6,left,,,,180,1,0.3673963,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,31,1,73,,,,,,,,,,0,-4.6,left,,,,180,1,0.3678385,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,32,1,72,,,,,,,,,,90,4.6,right,,,,180,1,0.4510096,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,33,1,72,,,,,,,,,,0,-4.6,left,,,,0,1,0.4511766,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,34,1,72,,,,,,,,,,90,4.6,right,,,,180,1,0.4677642,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,35,1,71,,,,,,,,,,0,-4.6,left,,,,180,1,0.300541,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,36,1,71,,,,,,,,,,0,-4.6,left,,,,0,1,0.3845254,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,37,1,71,,,,,,,,,,0,-4.6,left,,,,180,1,0.3506511,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,38,1,70,,,,,,,,,,90,4.6,right,,,,180,1,0.4678872,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,39,1,70,,,,,,,,,,0,4.6,right,,,,180,1,0.4510317,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,40,1,70,,,,,,,,,,90,-4.6,left,,,,180,1,0.3509924,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,41,1,69,,,,,,,,,,90,-4.6,left,,,,0,1,0.4510343,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,42,1,69,,,,,,,,,,0,4.6,right,,,,180,1,0.4844072,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,43,1,69,,,,,,,,,,90,-4.6,left,,,,0,1,0.3838032,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,44,1,68,,,,,,,,,,0,4.6,right,,,,180,1,0.5673969,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,45,1,68,,,,,,,,,,0,4.6,right,,,,0,1,0.5677351,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,46,1,68,,,,,,,,,,0,4.6,right,,,,180,1,0.6015991,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,47,1,67,,,,,,,,,,90,4.6,right,,,,180,1,0.3679203,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,48,1,67,,,,,,,,,,90,-4.6,left,,,,0,1,0.6678757,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,49,1,67,,,,,,,,,,90,-4.6,left,,,,180,1,0.2506233,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,50,1,66,,,,,,,,,,0,-4.6,left,,,,180,1,0.3681433,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,51,1,66,,,,,,,,,,0,-4.6,left,,,,0,1,0.4014741,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,52,1,66,,,,,,,,,,90,4.6,right,,,,180,0,0.5346878,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,53,1,67,,,,,,,,,,0,4.6,right,,,,180,0,0.7857863,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,54,1,68,,,,,,,,,,0,4.6,right,,,,0,1,0.4669088,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,55,1,68,,,,,,,,,,0,-4.6,left,,,,180,1,0.3684015,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,56,1,68,,,,,,,,,,90,4.6,right,,,,180,0,0.4174524,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,57,1,69,,,,,,,,,,90,4.6,right,,,,180,0,0.3013965,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,58,1,70,,,,,,,,,,90,4.6,right,,,,180,1,0.4183762,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,59,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,0.3342225,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,60,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,0.3347056,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,61,1,69,,,,,,,,,,0,4.6,right,,,,180,0,0.3342418,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,62,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,0.3516631,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,63,1,70,,,,,,,,,,90,-4.6,left,,,,180,1,0.3342106,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,64,1,70,,,,,,,,,,0,-4.6,left,,,,180,1,0.3851381,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,65,1,69,,,,,,,,,,0,4.6,right,,,,180,0,0.3193801,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,66,1,70,,,,,,,,,,0,4.6,right,,,,0,1,0.417606,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,67,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,0.368155,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,68,1,70,,,,,,,,,,90,-4.6,left,,,,0,1,0.3514404,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,69,1,69,,,,,,,,,,0,4.6,right,,,,180,1,0.400828,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,70,1,69,,,,,,,,,,0,-4.6,left,,,,0,1,0.3685304,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,71,1,69,,,,,,,,,,90,-4.6,left,,,,180,1,0.3183058,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,72,1,68,,,,,,,,,,90,4.6,right,,,,180,0,0.1180111,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,73,1,69,,,,,,,,,,0,4.6,right,,,,0,1,0.184281,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,74,1,69,,,,,,,,,,0,-4.6,left,,,,0,1,0.2181217,left,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,75,1,69,,,,,,,,,,90,4.6,right,,,,180,1,0.4008609,right,,,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9838461,,,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
My state (body feelings, emotions and thoughts) during the task on the computer was similar to the state I had during my sport performance.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,4,7.331,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865
I had a good idea while I was performing about how well I was doing.,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,2,3.938,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
I was challenged, but I believe my skills will allow me to meet that challenge.,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,3,4.665,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865
I had a strong sense of what I wanted to accomplish.,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,3,2.476,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
Time seemed to alter (either slows down or speeds up).,,,,,,,,,,,0,3,3,23,,,,,,,,,,,,,,3,2.379,3,71,2019_Apr_01_1607,Flow_exo_post,3.0.5,60.00610865,
