Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,Time_pas_Ans.response,Time_pas_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
40,1,88,,,,180,0,-4.6,left,0,1.098560439000721,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
41,1,89,,,,0,0,4.6,right,0,1.1004037859966047,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
42,1,90,,,,180,0,4.6,right,1,1.0995279519993346,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
43,1,90,,,,0,90,-4.6,left,0,1.1001974730024813,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
44,1,91,,,,180,90,4.6,right,0,1.0982546519953758,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
45,1,92,,,,180,0,-4.6,left,0,1.099665677989833,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
46,1,93,,,,0,0,4.6,right,0,1.0995154629927129,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
47,1,94,,,,0,0,4.6,right,1,1.0991184349986725,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
48,1,94,,,,180,0,-4.6,left,0,1.0988991800113581,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
49,1,95,,,,180,90,-4.6,left,1,1.1015521580120549,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
50,1,95,,,,180,0,-4.6,left,1,1.0966862490022322,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
51,1,95,,,,0,90,-4.6,left,1,1.1002216740016593,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
52,1,94,,,,0,0,4.6,right,0,1.099669275994529,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
53,1,95,,,,180,0,4.6,right,1,1.0991591289930511,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
54,1,95,,,,180,90,4.6,right,1,1.0989410829934059,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
55,1,95,,,,180,0,4.6,right,1,1.0998360489902552,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
56,1,94,,,,0,0,4.6,right,1,1.0987033460114617,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
57,1,94,,,,180,0,-4.6,left,0,1.1020644130039727,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
58,1,95,,,,0,0,-4.6,left,1,1.0980064179893816,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
59,1,95,,,,0,0,-4.6,left,1,1.0992676139867399,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
60,1,95,,,,0,0,-4.6,left,1,1.1022234839911107,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
61,1,94,,,,180,90,-4.6,left,1,1.0964281319902511,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
62,1,94,,,,0,0,4.6,right,0,1.0991905359987868,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
63,1,95,,,,0,90,4.6,right,1,1.099741559009999,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
64,1,95,,,,180,90,4.6,right,1,1.098740679997718,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
65,1,95,,,,180,0,-4.6,left,0,1.100430108999717,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
66,1,96,,,,0,90,-4.6,left,1,1.0996399839932565,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
67,1,96,,,,0,90,4.6,right,0,1.0989776540081948,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
68,1,97,,,,0,0,-4.6,left,0,1.1014307320001535,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
69,1,98,,,,180,90,4.6,right,0,1.0958589749934617,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
70,1,99,,,,0,90,-4.6,left,0,1.0999423210014356,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
71,1,100,,,,180,90,4.6,right,0,1.0999673359910958,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
72,1,101,,,,180,90,4.6,right,1,1.0998167380021187,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
73,1,101,,,,0,90,-4.6,left,0,1.0985048989969073,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
74,1,102,,,,180,90,-4.6,left,1,1.0987586309929611,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
75,1,102,,,,0,0,-4.6,left,1,1.0995335370098474,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
76,1,102,,,,0,90,4.6,right,0,1.1016104370064568,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
77,1,103,,,,180,0,-4.6,left,1,1.098107195997727,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
78,1,103,,,,180,0,-4.6,left,1,1.0985665879998123,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
79,1,103,,,,180,90,-4.6,left,1,1.0994331620022422,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
80,1,102,,,,180,90,-4.6,left,1,1.098925775004318,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
81,1,102,,,,180,0,-4.6,left,1,1.0992371259926585,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
82,1,102,,,,0,90,-4.6,left,1,1.1002157730108593,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
83,1,101,,,,180,0,-4.6,left,0,1.0987076590099605,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
84,1,102,,,,0,90,4.6,right,0,1.09946563601261,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
85,1,103,,,,0,0,-4.6,left,0,1.1003778980084462,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
86,1,104,,,,0,0,4.6,right,0,1.0989806949946797,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
87,1,105,,,,0,90,-4.6,left,0,1.098301525998977,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
88,1,106,,,,180,0,-4.6,left,1,1.0993050270044478,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
89,1,106,,,,0,90,4.6,right,0,1.0987512179999612,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
90,1,107,,,,0,0,-4.6,left,0,1.1004098070116015,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
91,1,108,,,,0,90,4.6,right,0,1.098254658994847,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
92,1,109,,,,180,0,4.6,right,1,1.0994654670066666,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
93,1,109,,,,0,0,-4.6,left,0,1.0998321330116596,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
94,1,110,,,,180,90,-4.6,left,1,1.100141587012331,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
95,1,110,,,,0,0,4.6,right,0,1.0981160249939421,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
96,1,111,,,,180,0,-4.6,left,0,1.1005775139929028,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
97,1,112,,,,0,0,4.6,right,0,1.098047723993659,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
98,1,113,,,,0,0,-4.6,left,0,1.1000177690002602,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
99,1,114,,,,0,90,4.6,right,0,1.0986436200037133,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
100,1,115,,,,0,90,-4.6,left,0,1.0999016159912571,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
101,1,116,,,,180,90,-4.6,left,1,1.0992330189910717,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
102,1,116,,,,0,0,4.6,right,0,1.0999470569950063,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
103,1,117,,,,0,0,-4.6,left,0,1.0986829579924233,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
104,1,118,,,,0,90,-4.6,left,1,1.09986836698954,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
105,1,118,,,,180,0,4.6,right,0,1.099378565006191,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
106,1,119,,,,180,90,-4.6,left,0,1.0995058879925637,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
107,1,120,,,,180,90,-4.6,left,1,1.0990487119997852,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
108,1,120,,,,180,90,4.6,right,0,1.0992059160053032,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
109,1,121,,,,180,90,4.6,right,1,1.099828605001676,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
110,1,121,,,,0,90,4.6,right,1,1.0991457839991199,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
111,1,121,,,,0,90,-4.6,left,0,1.0997582449926995,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
112,1,122,,,,180,0,4.6,right,0,1.099244830009411,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
113,1,123,,,,180,0,-4.6,left,0,1.0987862260080874,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
114,1,124,,,,180,0,-4.6,left,1,1.100044616003288,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
115,1,124,,,,180,0,4.6,right,0,1.0994767599913757,left,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
116,1,125,,,,0,90,4.6,right,1,1.0986660530033987,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
117,1,125,,,,0,90,4.6,right,1,1.0986463750014082,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
118,1,125,,,,0,0,4.6,right,1,1.100133633997757,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
119,1,124,,,,180,90,4.6,right,1,1.0990206510032294,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
120,1,124,,,,0,0,-4.6,left,0,1.0988657510024495,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
121,1,125,,,,0,0,4.6,right,1,1.0988554729992757,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
122,1,125,,,,180,0,4.6,right,1,1.1020730529999128,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
123,1,125,,,,180,90,4.6,right,1,1.096630867003114,right,,,,,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,0,1,81,,90,4.6,right,,,,4.6,1,1.0984326369944029,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,1,1,80,,90,-4.6,left,,,,-4.6,0,1.0994402169890236,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,2,1,81,,0,-4.6,left,,,,-4.6,1,1.0988317290029954,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,3,1,81,,90,-4.6,left,,,,4.6,1,1.099636229002499,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,4,1,81,,0,-4.6,left,,,,4.6,1,1.1002447089995258,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,5,1,80,,0,4.6,right,,,,4.6,0,1.0972303180024028,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,6,1,81,,90,4.6,right,,,,4.6,1,1.0995311370061245,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,7,1,81,,0,4.6,right,,,,-4.6,1,1.1013455959910061,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,8,1,81,,90,-4.6,left,,,,4.6,0,1.0966085010004463,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,9,1,82,,0,-4.6,left,,,,-4.6,1,1.0987628609873354,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,10,1,82,,0,-4.6,left,,,,4.6,1,1.0987340540013975,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,11,1,82,,90,-4.6,left,,,,4.6,1,1.0989298269996652,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,12,1,81,,90,-4.6,left,,,,-4.6,1,1.099230733991135,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,13,1,81,,0,-4.6,left,,,,-4.6,1,1.0992332369933138,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,14,1,81,,0,4.6,right,,,,-4.6,0,1.0993131840077695,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,15,1,82,,0,4.6,right,,,,4.6,1,1.1017287180002313,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,16,1,82,,90,-4.6,left,,,,-4.6,0,1.0971835969976382,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,17,1,83,,90,-4.6,left,,,,4.6,1,1.098473442994873,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,18,1,83,,90,4.6,right,,,,4.6,0,1.0989709669956937,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,19,1,84,,0,4.6,right,,,,4.6,1,1.098022279998986,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,20,1,84,,90,-4.6,left,,,,4.6,0,1.0998687329993118,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,21,1,85,,0,4.6,right,,,,4.6,0,1.098496313992655,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,22,1,86,,0,4.6,right,,,,4.6,1,1.0998931089998223,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,23,1,86,,0,4.6,right,,,,4.6,1,1.0993085340014659,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,24,1,86,,0,-4.6,left,,,,4.6,0,1.0973245330096688,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,25,1,87,,0,-4.6,left,,,,4.6,1,1.1002477810106939,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,26,1,87,,0,-4.6,left,,,,4.6,1,1.099208910993184,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,27,1,87,,0,-4.6,left,,,,-4.6,1,1.099203211007989,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,28,1,86,,0,-4.6,left,,,,4.6,1,1.1001561779994518,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,29,1,86,,90,4.6,right,,,,4.6,0,1.0977781100082211,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,30,1,87,,90,-4.6,left,,,,-4.6,0,1.099213666995638,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,31,1,88,,90,-4.6,left,,,,4.6,1,1.0990569370042067,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,32,1,88,,90,-4.6,left,,,,-4.6,1,1.0989121089951368,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,33,1,88,,90,-4.6,left,,,,-4.6,1,1.0990495649894,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,34,1,87,,90,-4.6,left,,,,-4.6,1,1.0991480090015102,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,35,1,87,,0,4.6,right,,,,4.6,0,1.0982680470042396,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,36,1,88,,0,-4.6,left,,,,-4.6,0,1.099902464004117,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,37,1,89,,90,4.6,right,,,,-4.6,0,1.0979314069991233,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,38,1,90,,90,4.6,right,,,,4.6,1,1.0998959999997169,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,39,1,90,,0,-4.6,left,,,,-4.6,0,1.098772483994253,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,40,1,91,,0,-4.6,left,,,,-4.6,1,1.09895319599309,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,41,1,91,,90,4.6,right,,,,-4.6,0,1.099807263002731,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,42,1,92,,0,4.6,right,,,,4.6,1,1.09851754301053,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,43,1,92,,90,4.6,right,,,,4.6,1,1.0992132789979223,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,44,1,92,,0,-4.6,left,,,,4.6,0,1.0997326770011568,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,45,1,93,,90,4.6,right,,,,4.6,0,1.0985177510010544,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
