Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
;;;;;;Friday;75.286;;;;;;;;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
0;1;81;;;;;;4.6;90;-4.6;left;1;0.434214662;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
1;1;80;;;;;;-4.6;90;4.6;right;1;1.097014961;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
2;1;79;;;;;;4.6;0;-4.6;left;0;1.100016372;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
3;1;80;;;;;;4.6;90;4.6;right;0;1.097747887;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
4;1;81;;;;;;4.6;0;-4.6;left;0;1.100243253;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
5;1;82;;;;;;-4.6;0;4.6;right;0;1.098785178;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
6;1;83;;;;;;-4.6;90;-4.6;left;0;1.098988676;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
7;1;84;;;;;;-4.6;0;4.6;right;0;1.100502356;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
8;1;85;;;;;;-4.6;90;4.6;right;1;1.096366368;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
9;1;85;;;;;;-4.6;90;-4.6;left;0;1.099235535;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
10;1;86;;;;;;-4.6;0;-4.6;left;1;1.098473058;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
11;1;86;;;;;;4.6;0;4.6;right;0;1.10012844;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
12;1;87;;;;;;4.6;90;4.6;right;1;1.097841182;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
13;1;87;;;;;;4.6;90;-4.6;left;0;1.099984324;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
14;1;88;;;;;;-4.6;0;-4.6;left;1;1.099141512;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
15;1;88;;;;;;-4.6;90;4.6;right;0;1.098265675;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
16;1;89;;;;;;4.6;90;4.6;right;1;1.1001997;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
17;1;89;;;;;;4.6;90;-4.6;left;0;1.097960253;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
18;1;90;;;;;;4.6;0;-4.6;left;1;1.100959502;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
19;1;90;;;;;;-4.6;0;-4.6;left;0;1.096972438;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
20;1;91;;;;;;4.6;0;4.6;right;1;1.099784333;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
21;1;91;;;;;;4.6;90;4.6;right;1;1.098757679;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
22;1;91;;;;;;4.6;0;4.6;right;1;1.100161145;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
23;1;90;;;;;;-4.6;90;4.6;right;1;1.098662067;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
24;1;90;;;;;;-4.6;0;4.6;right;1;1.097990299;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
25;1;90;;;;;;4.6;90;4.6;right;1;1.098599542;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
26;1;89;;;;;;-4.6;0;-4.6;left;0;1.101634889;right;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
27;1;90;;;;;;-4.6;0;-4.6;left;1;1.096617478;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
28;1;90;;;;;;-4.6;90;-4.6;left;1;1.099406247;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
29;1;90;;;;;;-4.6;90;4.6;right;0;1.099513416;left;;;;;1;213;2019_Apr_03_1419;Flow_exo_pre;3.0.6;60.11304944
