Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,20,1,73,,,,,,,,,,,,-4.6,0,4.6,right,1,0.40231511,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,21,1,72,,,,,,,,,,,,4.6,0,-4.6,left,1,0.421812199,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,22,1,72,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.419797537,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,23,1,72,,,,,,,,,,,,4.6,0,-4.6,left,1,0.48238642,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,24,1,71,,,,,,,,,,,,4.6,0,-4.6,left,1,0.384078984,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,25,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.270074875,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,26,1,71,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.269003324,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,27,1,70,,,,,,,,,,,,4.6,90,-4.6,left,1,0.436371391,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,28,1,70,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.300082909,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,29,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.850639844,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,30,1,69,,,,,,,,,,,,4.6,90,-4.6,left,1,0.552842029,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,31,1,69,,,,,,,,,,,,4.6,0,-4.6,left,1,0.586194566,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,32,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.286654303,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,33,1,68,,,,,,,,,,,,4.6,90,-4.6,left,1,0.503243832,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,34,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.26712827,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,35,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.251441348,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,36,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.300703849,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,37,1,67,,,,,,,,,,,,-4.6,90,4.6,right,1,0.568602374,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,38,1,67,,,,,,,,,,,,-4.6,0,4.6,right,0,0.335955309,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,39,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.236868893,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,40,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.285711734,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,41,1,68,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.286570684,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,42,1,67,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.233759097,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,43,1,67,,,,,,,,,,,,4.6,90,4.6,right,1,0.236504699,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,44,1,67,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.235265223,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,45,1,66,,,,,,,,,,,,4.6,90,4.6,right,1,0.250099835,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,46,1,66,,,,,,,,,,,,4.6,90,-4.6,left,0,0.253035867,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,47,1,67,,,,,,,,,,,,4.6,90,4.6,right,1,0.234119796,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,48,1,67,,,,,,,,,,,,4.6,90,4.6,right,1,0.217350872,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,49,1,67,,,,,,,,,,,,4.6,90,-4.6,left,1,0.28361637,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,50,1,66,,,,,,,,,,,,4.6,0,4.6,right,1,0.269294489,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,51,1,66,,,,,,,,,,,,4.6,0,-4.6,left,0,0.236067099,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,52,1,67,,,,,,,,,,,,-4.6,90,4.6,right,0,0.353179828,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,53,1,68,,,,,,,,,,,,4.6,90,-4.6,left,0,0.302962283,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,54,1,69,,,,,,,,,,,,-4.6,0,4.6,right,0,0.283975489,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,55,1,70,,,,,,,,,,,,4.6,0,-4.6,left,0,0.219377615,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,56,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,1.183724869,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,57,1,71,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.318655017,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,58,1,71,,,,,,,,,,,,4.6,90,4.6,right,1,0.369342959,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,59,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.551481463,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,60,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.252984,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,61,1,70,,,,,,,,,,,,-4.6,0,4.6,right,1,0.585713915,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,62,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,0.368710716,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,63,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.333898642,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,64,1,69,,,,,,,,,,,,4.6,90,-4.6,left,0,0.503525458,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,65,1,70,,,,,,,,,,,,4.6,0,4.6,right,1,0.30243377,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,66,1,70,,,,,,,,,,,,-4.6,0,4.6,right,0,0.571457743,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,67,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.30042928,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,68,1,71,,,,,,,,,,,,-4.6,90,4.6,right,1,0.4841755,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,69,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.319119379,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,70,1,70,,,,,,,,,,,,4.6,0,-4.6,left,1,0.750378374,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,71,1,70,,,,,,,,,,,,-4.6,90,4.6,right,0,0.436483635,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,72,1,71,,,,,,,,,,,,-4.6,0,4.6,right,1,0.703122211,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,73,1,71,,,,,,,,,,,,4.6,90,-4.6,left,1,0.536071432,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,74,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.43714887,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,75,1,70,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.420085774,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,76,1,70,,,,,,,,,,,,-4.6,90,4.6,right,1,0.534124601,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,77,1,70,,,,,,,,,,,,4.6,90,4.6,right,1,0.300808976,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,78,1,69,,,,,,,,,,,,4.6,0,4.6,right,1,0.667428831,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,79,1,69,,,,,,,,,,,,-4.6,0,4.6,right,1,0.483794208,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,80,1,69,,,,,,,,,,,,-4.6,0,4.6,right,1,0.419769546,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,81,1,68,,,,,,,,,,,,-4.6,90,4.6,right,1,0.50064655,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,82,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.352867377,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,83,1,68,,,,,,,,,,,,4.6,90,4.6,right,1,0.402839404,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,84,1,67,,,,,,,,,,,,4.6,0,-4.6,left,0,0.486882475,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,85,1,68,,,,,,,,,,,,4.6,0,4.6,right,1,0.352232459,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,86,1,68,,,,,,,,,,,,4.6,0,-4.6,left,0,0.302768534,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,87,1,69,,,,,,,,,,,,4.6,90,4.6,right,1,0.436723781,right,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,88,1,69,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.335363191,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,89,1,69,,,,,,,,,,,,4.6,0,4.6,right,0,0.235257195,left,,,,,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,0,1,81,,,,,,,,,,90,-4.6,left,,,,180,1,0.433825087,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,1,1,80,,,,,,,,,,0,4.6,right,,,,0,1,0.319729808,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,2,1,79,,,,,,,,,,0,-4.6,left,,,,0,1,0.402683715,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,3,1,78,,,,,,,,,,90,-4.6,left,,,,0,0,0.218814744,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,4,1,79,,,,,,,,,,90,4.6,right,,,,0,1,0.553077804,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,5,1,79,,,,,,,,,,0,-4.6,left,,,,180,0,1.095396567,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,6,1,80,,,,,,,,,,90,4.6,right,,,,0,1,0.334145777,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,7,1,80,,,,,,,,,,0,4.6,right,,,,0,1,0.369043852,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,8,1,80,,,,,,,,,,90,-4.6,left,,,,180,1,0.450478699,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,9,1,79,,,,,,,,,,90,4.6,right,,,,0,1,0.369850013,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,10,1,79,,,,,,,,,,90,-4.6,left,,,,0,1,0.4198917,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,11,1,79,,,,,,,,,,0,-4.6,left,,,,180,1,0.453278917,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,12,1,78,,,,,,,,,,90,-4.6,left,,,,180,1,0.303225228,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,13,1,78,,,,,,,,,,0,4.6,right,,,,0,1,0.319611369,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,14,1,78,,,,,,,,,,0,4.6,right,,,,0,1,0.302119308,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,15,1,77,,,,,,,,,,0,4.6,right,,,,180,0,0.26957409,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,16,1,78,,,,,,,,,,0,4.6,right,,,,180,1,1.095764506,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,17,1,78,,,,,,,,,,0,4.6,right,,,,180,1,1.098007561,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,18,1,78,,,,,,,,,,0,-4.6,left,,,,0,0,1.098437204,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,19,1,79,,,,,,,,,,90,4.6,right,,,,0,1,0.43609696,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,20,1,79,,,,,,,,,,90,4.6,right,,,,0,1,0.369889108,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,21,1,79,,,,,,,,,,90,4.6,right,,,,180,1,0.386247571,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,22,1,78,,,,,,,,,,0,-4.6,left,,,,180,1,0.403208437,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,23,1,78,,,,,,,,,,90,-4.6,left,,,,0,1,0.369402738,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,24,1,78,,,,,,,,,,0,-4.6,left,,,,180,1,0.368763807,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,25,1,77,,,,,,,,,,90,-4.6,left,,,,0,1,0.484868811,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,26,1,77,,,,,,,,,,0,-4.6,left,,,,180,1,0.350800506,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,27,1,77,,,,,,,,,,0,4.6,right,,,,0,1,0.319554011,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,28,1,76,,,,,,,,,,0,4.6,right,,,,0,1,0.334346525,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,29,1,76,,,,,,,,,,90,-4.6,left,,,,180,1,0.350512404,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,30,1,76,,,,,,,,,,0,4.6,right,,,,0,1,0.316842997,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,31,1,75,,,,,,,,,,0,-4.6,left,,,,0,1,0.386223993,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,32,1,75,,,,,,,,,,0,-4.6,left,,,,0,1,0.384004297,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,33,1,75,,,,,,,,,,0,-4.6,left,,,,180,1,0.317283884,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,34,1,74,,,,,,,,,,0,-4.6,left,,,,180,1,0.335374578,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,35,1,74,,,,,,,,,,90,-4.6,left,,,,0,1,0.350561239,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,36,1,74,,,,,,,,,,90,4.6,right,,,,0,1,0.353030555,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,37,1,73,,,,,,,,,,90,-4.6,left,,,,180,1,0.284180025,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,38,1,73,,,,,,,,,,0,-4.6,left,,,,180,1,0.252472272,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,39,1,73,,,,,,,,,,90,4.6,right,,,,0,1,0.253133774,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,40,1,72,,,,,,,,,,90,4.6,right,,,,0,1,0.253321627,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,41,1,72,,,,,,,,,,90,-4.6,left,,,,180,1,1.567328115,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,42,1,72,,,,,,,,,,90,-4.6,left,,,,0,1,0.402843014,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,43,1,71,,,,,,,,,,0,4.6,right,,,,0,1,0.252820638,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,44,1,71,,,,,,,,,,90,-4.6,left,,,,180,1,0.269466835,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,45,1,71,,,,,,,,,,0,-4.6,left,,,,180,1,0.319609126,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,46,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,0.385898869,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,47,1,70,,,,,,,,,,90,4.6,right,,,,0,1,0.300528262,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,48,1,70,,,,,,,,,,0,-4.6,left,,,,0,1,0.319702037,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,49,1,69,,,,,,,,,,90,-4.6,left,,,,0,1,0.419611484,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,50,1,69,,,,,,,,,,90,-4.6,left,,,,0,1,0.353435358,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,51,1,69,,,,,,,,,,90,4.6,right,,,,0,1,0.303402162,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,52,1,68,,,,,,,,,,90,4.6,right,,,,180,1,0.333836446,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,53,1,68,,,,,,,,,,0,4.6,right,,,,180,1,0.353416236,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,54,1,68,,,,,,,,,,0,-4.6,left,,,,0,1,0.369295211,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,55,1,67,,,,,,,,,,90,-4.6,left,,,,180,0,0.683875275,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,56,1,68,,,,,,,,,,0,4.6,right,,,,0,1,0.503498427,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,57,1,68,,,,,,,,,,0,4.6,right,,,,0,1,1.095282577,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,58,1,68,,,,,,,,,,90,-4.6,left,,,,180,0,1.096728702,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,59,1,69,,,,,,,,,,90,4.6,right,,,,0,1,0.801519139,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,60,1,69,,,,,,,,,,90,4.6,right,,,,0,1,0.419231943,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,61,1,69,,,,,,,,,,90,-4.6,left,,,,0,0,0.534964872,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,62,1,70,,,,,,,,,,0,4.6,right,,,,0,1,0.566373549,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,63,1,70,,,,,,,,,,90,4.6,right,,,,180,1,0.536274345,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,64,1,70,,,,,,,,,,0,4.6,right,,,,180,1,0.603050563,right,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
,,,,65,1,69,,,,,,,,,,90,-4.6,left,,,,180,1,0.402982888,left,,,,,2,54,2019_Mar_29_1535,Flow_exo_post,3.0.5,60.00289226,
