Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,90,4.6,right,1,0.566939411,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,1,1,80,,,,,,,,,,,,180,0,-4.6,left,1,0.4505847,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,2,1,79,,,,,,,,,,,,180,0,4.6,right,1,0.400371698,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,3,1,78,,,,,,,,,,,,0,0,4.6,right,1,0.31687875,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,4,1,77,,,,,,,,,,,,180,0,4.6,right,1,0.467558641,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,5,1,76,,,,,,,,,,,,180,0,-4.6,left,1,0.467000916,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,6,1,75,,,,,,,,,,,,0,90,-4.6,left,1,0.466754718,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,7,1,74,,,,,,,,,,,,180,90,4.6,right,1,0.433673864,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,8,1,73,,,,,,,,,,,,180,90,-4.6,left,1,0.317067177,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,9,1,72,,,,,,,,,,,,180,90,4.6,right,1,0.4838762,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,10,1,71,,,,,,,,,,,,180,90,4.6,right,1,0.550288106,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,11,1,70,,,,,,,,,,,,0,90,-4.6,left,1,0.416815023,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,12,1,69,,,,,,,,,,,,180,0,-4.6,left,1,0.883870601,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,13,1,68,,,,,,,,,,,,0,90,-4.6,left,1,0.400707222,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,14,1,67,,,,,,,,,,,,180,0,-4.6,left,1,0.883758611,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,15,1,66,,,,,,,,,,,,0,90,4.6,right,1,0.550396984,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,16,1,65,,,,,,,,,,,,0,0,4.6,right,0,1.800085236,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,17,1,66,,,,,,,,,,,,180,90,4.6,right,1,1.098426194,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,18,1,66,,,,,,,,,,,,0,90,4.6,right,1,3.966600954,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,19,1,66,,,,,,,,,,,,0,90,4.6,right,0,0.75021398,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,20,1,67,,,,,,,,,,,,0,90,4.6,right,1,0.517193476,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,21,1,67,,,,,,,,,,,,180,90,-4.6,left,0,1.150088836,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,22,1,68,,,,,,,,,,,,0,90,-4.6,left,1,0.433760078,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,23,1,68,,,,,,,,,,,,180,90,-4.6,left,1,1.017029936,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,24,1,68,,,,,,,,,,,,0,0,-4.6,left,1,0.533794564,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,25,1,67,,,,,,,,,,,,180,0,4.6,right,1,0.650737219,right,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
,26,1,67,,,,,,,,,,,,0,90,-4.6,left,1,0.84978762,left,,,,,,,,,3,16,2019_Apr_10_1620,Flow_endo_post,3.0.5,59.91144599,
