Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
0;1;81;;;;180;90;-4.6;left;1;0.8523197;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
1;1;80;;;;180;0;4.6;right;1;0.8017968;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
2;1;79;;;;0;0;4.6;right;1;0.7018467;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
3;1;78;;;;180;90;4.6;right;0;0.4512631;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
4;1;79;;;;0;0;4.6;right;1;0.4185146;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
5;1;79;;;;180;0;-4.6;left;1;0.3174777;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
6;1;79;;;;0;90;-4.6;left;0;0.3183013;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
7;1;80;;;;0;90;4.6;right;1;0.4012685;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
8;1;80;;;;0;90;4.6;right;1;0.2847942;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
9;1;80;;;;0;0;4.6;right;1;0.2848125;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
10;1;79;;;;0;0;-4.6;left;0;0.2348908;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
11;1;80;;;;0;90;4.6;right;1;0.2349947;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
12;1;80;;;;0;0;4.6;right;1;0.2181699;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
13;1;80;;;;180;90;-4.6;left;0;0.200447;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
14;1;81;;;;180;90;-4.6;left;1;0.3348894;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
15;1;81;;;;0;0;-4.6;left;0;0.3348026;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
16;1;82;;;;0;0;4.6;right;1;0.3347094;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
17;1;82;;;;180;0;-4.6;left;1;0.2841757;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
18;1;82;;;;0;0;4.6;right;1;0.3180968;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
19;1;81;;;;0;90;-4.6;left;0;0.3345083;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
20;1;82;;;;180;0;-4.6;left;1;0.2843208;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
21;1;82;;;;0;90;-4.6;left;0;0.3014568;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
22;1;83;;;;180;90;-4.6;left;1;0.3182426;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
23;1;83;;;;180;90;-4.6;left;1;0.334763;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
24;1;83;;;;180;90;4.6;right;0;0.3676684;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
25;1;84;;;;180;0;-4.6;left;1;0.3180379;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
26;1;84;;;;180;90;4.6;right;0;0.2682321;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
27;1;85;;;;180;90;-4.6;left;1;0.2848304;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
28;1;85;;;;180;0;-4.6;left;1;0.251429;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
29;1;85;;;;0;0;4.6;right;1;0.3515978;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
30;1;84;;;;0;0;4.6;right;1;0.2822846;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
31;1;84;;;;180;90;4.6;right;0;0.2514249;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
32;1;85;;;;180;0;-4.6;left;1;0.2847373;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
33;1;85;;;;180;0;-4.6;left;1;0.3509589;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
34;1;85;;;;180;0;-4.6;left;1;0.2674807;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
35;1;84;;;;0;90;4.6;right;1;0.334481;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
36;1;84;;;;180;0;4.6;right;0;0.2847609;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
37;1;85;;;;0;90;-4.6;left;0;0.3181554;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
38;1;86;;;;180;0;4.6;right;0;0.2510104;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
39;1;87;;;;0;0;4.6;right;1;0.2676935;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
40;1;87;;;;180;90;4.6;right;0;0.2510221;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
41;1;88;;;;0;90;-4.6;left;0;0.3181085;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
42;1;89;;;;180;0;4.6;right;0;0.2517451;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
43;1;90;;;;0;90;4.6;right;1;0.2672922;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
44;1;90;;;;0;90;4.6;right;1;0.2846753;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
45;1;90;;;;0;90;4.6;right;1;0.2848983;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
46;1;89;;;;0;90;4.6;right;1;0.2345025;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
47;1;89;;;;0;90;4.6;right;1;0.2175917;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
48;1;89;;;;0;90;4.6;right;1;0.3180233;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
49;1;88;;;;0;90;-4.6;left;0;0.2504081;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
50;1;89;;;;180;90;4.6;right;0;0.2844643;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
51;1;90;;;;180;90;4.6;right;0;0.3183836;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
52;1;91;;;;0;0;4.6;right;1;0.3518474;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
53;1;91;;;;0;90;-4.6;left;0;0.4177611;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
54;1;92;;;;0;90;4.6;right;1;0.2847645;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
55;1;92;;;;0;0;-4.6;left;0;0.317401;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
56;1;93;;;;180;90;-4.6;left;1;0.3680811;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
57;1;93;;;;0;90;4.6;right;1;0.317315;right;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
58;1;93;;;;180;90;-4.6;left;1;0.2984703;left;;;;;;;1;18;2019_Apr_03_1413;Flow_endo_pre;3.0.5;59.9187023
