Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,0,0,-4.6,left,1,0.7511815,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,1,1,80,,,,,,,,,,,,180,90,4.6,right,1,0.5512722,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,2,1,79,,,,,,,,,,,,180,90,-4.6,left,1,0.5347331,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,3,1,78,,,,,,,,,,,,180,0,4.6,right,1,0.5856654,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,4,1,77,,,,,,,,,,,,0,90,4.6,right,1,0.6353715,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,5,1,76,,,,,,,,,,,,0,0,4.6,right,1,0.5686991,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,6,1,75,,,,,,,,,,,,180,90,4.6,right,1,0.4681026,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,7,1,74,,,,,,,,,,,,0,90,4.6,right,1,0.802482,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,8,1,73,,,,,,,,,,,,0,0,4.6,right,1,0.4837845,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,9,1,72,,,,,,,,,,,,0,0,4.6,right,1,0.4349195,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,10,1,71,,,,,,,,,,,,180,0,4.6,right,1,0.4514169,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,11,1,70,,,,,,,,,,,,0,0,4.6,right,0,1.6861911,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,12,1,71,,,,,,,,,,,,0,0,-4.6,left,1,0.4347112,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,13,1,71,,,,,,,,,,,,0,90,4.6,right,1,0.6019074,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,14,1,71,,,,,,,,,,,,0,90,4.6,right,0,0.6350862,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,15,1,72,,,,,,,,,,,,180,0,-4.6,left,1,0.8019715,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,16,1,72,,,,,,,,,,,,180,0,4.6,right,1,0.4679104,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,17,1,72,,,,,,,,,,,,180,0,4.6,right,1,0.5357883,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,18,1,71,,,,,,,,,,,,180,0,4.6,right,1,1.7025609,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,19,1,71,,,,,,,,,,,,180,90,-4.6,left,1,0.51847,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,20,1,71,,,,,,,,,,,,180,90,-4.6,left,1,0.7693934,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,21,1,70,,,,,,,,,,,,180,90,-4.6,left,1,0.7683353,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,22,1,70,,,,,,,,,,,,0,0,4.6,right,1,0.6186361,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,23,1,70,,,,,,,,,,,,0,90,4.6,right,0,0.9353186,left,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
,24,1,71,,,,,,,,,,,,0,90,4.6,right,1,0.5353851,right,,,,,,,,,1,231,2019_Apr_03_1723,Flow_endo_post,3.0.5,59.81176044,
