Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,4.6,0,4.6,right,1,0.384148483,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,1,1,80,,,,,,,,,,,,-4.6,90,4.6,right,0,0.451945915,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,2,1,81,,,,,,,,,,,,4.6,90,-4.6,left,0,0.419309983,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,3,1,82,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.652926007,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,4,1,82,,,,,,,,,,,,4.6,90,4.6,right,1,0.350565357,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,5,1,82,,,,,,,,,,,,4.6,0,4.6,right,1,0.286719399,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,6,1,81,,,,,,,,,,,,4.6,90,4.6,right,1,0.300481044,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,7,1,81,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.269873901,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,8,1,81,,,,,,,,,,,,4.6,90,4.6,right,1,0.201878488,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,9,1,80,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.202659488,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,10,1,80,,,,,,,,,,,,4.6,0,-4.6,left,0,0.152810272,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,11,1,81,,,,,,,,,,,,4.6,90,-4.6,left,1,0.719787959,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,12,1,81,,,,,,,,,,,,4.6,0,-4.6,left,1,0.8507183,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,13,1,81,,,,,,,,,,,,4.6,90,4.6,right,1,0.850605777,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,14,1,80,,,,,,,,,,,,4.6,90,4.6,right,1,0.487101952,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,15,1,80,,,,,,,,,,,,4.6,0,4.6,right,1,0.517473696,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,16,1,80,,,,,,,,,,,,4.6,0,4.6,right,1,0.452631907,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,17,1,79,,,,,,,,,,,,4.6,0,-4.6,left,1,0.586729902,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,18,1,79,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.500696924,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,19,1,79,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.319808948,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,20,1,78,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.433856477,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,21,1,78,,,,,,,,,,,,4.6,0,-4.6,left,1,0.717396704,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,22,1,78,,,,,,,,,,,,4.6,0,-4.6,left,1,0.583812401,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,23,1,77,,,,,,,,,,,,4.6,90,4.6,right,1,0.31997051,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,24,1,77,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.467187186,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,25,1,77,,,,,,,,,,,,4.6,90,4.6,right,1,0.352775314,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,26,1,76,,,,,,,,,,,,-4.6,0,4.6,right,1,0.484108691,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,27,1,76,,,,,,,,,,,,-4.6,0,4.6,right,1,0.583864006,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,28,1,76,,,,,,,,,,,,-4.6,0,4.6,right,1,0.61974302,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,29,1,75,,,,,,,,,,,,4.6,0,4.6,right,1,0.485846157,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,30,1,75,,,,,,,,,,,,4.6,90,4.6,right,1,0.534233997,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,31,1,75,,,,,,,,,,,,4.6,0,4.6,right,1,0.453430216,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,32,1,74,,,,,,,,,,,,4.6,0,-4.6,left,1,0.58372656,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,33,1,74,,,,,,,,,,,,-4.6,0,4.6,right,1,0.534111189,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,34,1,74,,,,,,,,,,,,4.6,0,4.6,right,1,0.633957971,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,35,1,73,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.503583705,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,36,1,73,,,,,,,,,,,,4.6,0,4.6,right,1,0.418678458,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,37,1,73,,,,,,,,,,,,4.6,90,-4.6,left,0,0.584060995,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,38,1,74,,,,,,,,,,,,4.6,0,-4.6,left,1,0.603277494,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,39,1,74,,,,,,,,,,,,4.6,0,-4.6,left,1,0.916752526,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,40,1,74,,,,,,,,,,,,-4.6,0,4.6,right,1,0.58577632,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,41,1,73,,,,,,,,,,,,-4.6,90,4.6,right,0,0.586724752,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,42,1,74,,,,,,,,,,,,4.6,90,4.6,right,1,0.536560271,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,43,1,74,,,,,,,,,,,,4.6,90,4.6,right,1,0.586634369,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,44,1,74,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.483837585,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,45,1,73,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.800811983,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,46,1,73,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.433829594,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,47,1,73,,,,,,,,,,,,4.6,90,4.6,right,1,0.436001277,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,48,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,0.352187684,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,49,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.63595048,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,50,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,0.400650521,right,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,51,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.369720492,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
,52,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.467162457,left,,,,,,,,,1,134,2019_Apr_01_1509,Flow_exo_post,3.0.5,59.74271323,
