Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
;;;5;1;80;;90;4.6;right;;;;-4.6;1;1.050325135;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;6;1;80;;0;-4.6;left;;;;-4.6;1;0.768302389;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;7;1;80;;0;-4.6;left;;;;-4.6;1;0.670159265;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;8;1;79;;0;4.6;right;;;;4.6;1;0.285626431;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;9;1;79;;0;-4.6;left;;;;4.6;1;0.968732353;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;10;1;79;;0;-4.6;left;;;;-4.6;1;0.535966617;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;11;1;78;;0;-4.6;left;;;;-4.6;1;0.383874898;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;12;1;78;;90;-4.6;left;;;;-4.6;1;0.386294256;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;13;1;78;;90;-4.6;left;;;;4.6;1;0.601819155;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;14;1;77;;0;-4.6;left;;;;-4.6;1;0.535817382;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;15;1;77;;0;4.6;right;;;;4.6;1;0.586303479;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;16;1;77;;90;4.6;right;;;;4.6;1;0.383881605;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;17;1;76;;90;4.6;right;;;;4.6;1;0.500246767;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;18;1;76;;90;-4.6;left;;;;-4.6;1;0.31737074;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;19;1;76;;90;-4.6;left;;;;4.6;1;0.853272155;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;20;1;75;;0;4.6;right;;;;4.6;1;0.433615129;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;21;1;75;;0;-4.6;left;;;;4.6;1;1.135664805;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;22;1;75;;90;4.6;right;;;;4.6;1;1.55319992;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;23;1;74;;0;4.6;right;;;;4.6;1;0.770197228;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;24;1;74;;0;-4.6;left;;;;4.6;0;1.88593953;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;25;1;75;;90;4.6;right;;;;4.6;1;0.553110495;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;26;1;75;;90;-4.6;left;;;;4.6;1;0.783736692;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;27;1;75;;90;4.6;right;;;;4.6;1;0.386442804;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;28;1;74;;0;4.6;right;;;;4.6;1;4.734160248;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;29;1;74;;90;4.6;right;;;;-4.6;0;0.752959366;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;30;1;75;;0;-4.6;left;;;;-4.6;1;8.053467777;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;31;1;75;;0;-4.6;left;;;;4.6;1;1.019199394;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;32;1;75;;90;4.6;right;;;;-4.6;1;0.852063677;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;33;1;74;;0;4.6;right;;;;-4.6;1;0.767399633;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;34;1;74;;90;4.6;right;;;;-4.6;1;1.985642587;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;35;1;74;;90;-4.6;left;;;;4.6;1;0.569842499;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;36;1;73;;90;4.6;right;;;;4.6;1;0.433653738;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;37;1;73;;90;-4.6;left;;;;4.6;1;1.053094545;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;38;1;73;;0;-4.6;left;;;;-4.6;1;0.419639329;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;39;1;72;;90;-4.6;left;;;;-4.6;1;1.095039664;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;40;1;72;;90;4.6;right;;;;-4.6;0;1.098516644;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;41;1;73;;90;-4.6;left;;;;-4.6;1;0.601847971;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;42;1;73;;90;-4.6;left;;;;-4.6;1;0.335966124;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;43;1;73;;0;4.6;right;;;;-4.6;0;1.253145236;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;44;1;74;;0;4.6;right;;;;4.6;1;0.486587114;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;45;1;74;;90;4.6;right;;;;4.6;1;0.534070201;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;46;1;74;;90;-4.6;left;;;;-4.6;1;0.300261928;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;47;1;73;;90;4.6;right;;;;4.6;1;0.236591998;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;48;1;73;;0;-4.6;left;;;;-4.6;1;0.352384807;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;49;1;73;;0;4.6;right;;;;-4.6;0;0.252567478;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;50;1;74;;0;4.6;right;;;;4.6;1;0.270059197;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;51;1;74;;0;4.6;right;;;;-4.6;1;0.419537453;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;52;1;74;;90;4.6;right;;;;4.6;1;0.350533718;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;53;1;73;;90;-4.6;left;;;;4.6;1;0.853185614;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;54;1;73;;90;-4.6;left;;;;-4.6;1;0.253157393;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;55;1;73;;90;-4.6;left;;;;-4.6;1;0.269638914;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;56;1;72;;0;-4.6;left;;;;4.6;0;0.253034452;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;57;1;73;;90;4.6;right;;;;4.6;1;0.219174615;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;58;1;73;;90;4.6;right;;;;4.6;1;0.317314542;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;59;1;73;;90;-4.6;left;;;;-4.6;1;0.267202719;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;60;1;72;;0;-4.6;left;;;;-4.6;1;0.285306832;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;61;1;72;;0;4.6;right;;;;-4.6;1;0.403306898;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;62;1;72;;90;4.6;right;;;;-4.6;1;0.383984662;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;63;1;71;;0;4.6;right;;;;4.6;1;0.600448739;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;64;1;71;;90;4.6;right;;;;4.6;1;0.58613702;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;65;1;71;;0;4.6;right;;;;-4.6;1;0.500597929;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;66;1;70;;90;4.6;right;;;;4.6;1;0.47005217;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;67;1;70;;90;-4.6;left;;;;4.6;0;0.552888847;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;68;1;71;;0;-4.6;left;;;;-4.6;1;1.186915298;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;69;1;71;;0;4.6;right;;;;4.6;0;0.969830501;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;70;1;72;;90;4.6;right;;;;4.6;0;0.586744526;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;71;1;73;;0;4.6;right;;;;4.6;0;0.668945835;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;72;1;74;;90;-4.6;left;;;;-4.6;1;0.369159466;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;73;1;74;;90;-4.6;left;;;;4.6;1;0.536512389;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;74;1;74;;90;-4.6;left;;;;4.6;1;0.519258388;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;75;1;73;;90;4.6;right;;;;-4.6;1;1.236663318;right;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;76;1;73;;90;4.6;right;;;;-4.6;0;0.566992834;left;;;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
;;;;;;;;;;;;;;;;;Friday;60.908;1;64;2019_Mar_27_1328;Flow_endo_pre;3.0.5;59.97045736
