Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
23;1;68;;;;180;0;-4.6;left;1;0.367577005;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
24;1;67;;;;180;0;4.6;right;1;0.351093631;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
25;1;67;;;;0;90;-4.6;left;1;0.401203988;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
26;1;67;;;;180;90;4.6;right;1;1.04806625;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
27;1;66;;;;180;90;-4.6;left;1;0.467648879;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
28;1;66;;;;0;0;4.6;right;0;0.483954321;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
29;1;67;;;;0;0;-4.6;left;1;0.349725931;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
30;1;67;;;;0;90;4.6;right;0;0.450808148;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
31;1;68;;;;180;0;4.6;right;1;0.384235614;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
32;1;68;;;;180;0;4.6;right;1;0.516973591;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
33;1;68;;;;180;0;-4.6;left;1;0.567470756;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
34;1;67;;;;0;0;4.6;right;0;0.582485309;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
35;1;68;;;;180;90;-4.6;left;1;0.451340946;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
36;1;68;;;;180;0;4.6;right;1;0.351164447;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
37;1;68;;;;180;0;4.6;right;1;0.350943875;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
38;1;67;;;;180;0;4.6;right;1;0.334514738;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
39;1;67;;;;180;0;-4.6;left;1;0.483963281;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
40;1;67;;;;180;0;4.6;right;1;0.500430707;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
41;1;66;;;;0;90;4.6;right;0;0.418267498;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
42;1;67;;;;0;90;-4.6;left;0;0.667110036;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
43;1;68;;;;0;90;4.6;right;0;0.416234171;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
44;1;69;;;;0;0;-4.6;left;1;0.382962854;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
45;1;69;;;;0;90;4.6;right;1;0.550900911;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
46;1;69;;;;0;0;4.6;right;1;0.433894337;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
47;1;68;;;;0;90;-4.6;left;1;0.350997782;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
48;1;68;;;;0;0;4.6;right;1;0.349718223;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
49;1;68;;;;0;90;-4.6;left;1;0.700246633;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
50;1;67;;;;180;0;4.6;right;1;0.417706201;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
51;1;67;;;;0;90;4.6;right;0;0.501486561;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
52;1;68;;;;0;90;-4.6;left;1;0.567785333;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
53;1;68;;;;180;0;4.6;right;1;0.350647219;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
54;1;68;;;;0;0;-4.6;left;1;0.349725734;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
55;1;67;;;;180;0;4.6;right;1;0.333148916;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
56;1;67;;;;180;90;-4.6;left;1;0.334759078;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
57;1;67;;;;0;0;-4.6;left;0;0.56683543;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
58;1;68;;;;0;0;-4.6;left;1;0.400812483;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
59;1;68;;;;180;0;-4.6;left;1;0.468191787;left;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
60;1;68;;;;0;90;4.6;right;1;0.532621144;right;;;;;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;0;1;81;;0;4.6;right;;;;4.6;1;0.633629372;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;1;1;80;;0;4.6;right;;;;-4.6;1;0.567077271;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;2;1;79;;0;-4.6;left;;;;-4.6;1;0.550313945;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;3;1;78;;90;4.6;right;;;;4.6;1;0.467665146;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;4;1;77;;0;-4.6;left;;;;4.6;1;0.467379945;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;5;1;76;;90;-4.6;left;;;;4.6;1;0.500476333;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;6;1;75;;90;-4.6;left;;;;4.6;1;0.550462311;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;7;1;74;;90;-4.6;left;;;;4.6;1;0.432850831;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;8;1;73;;90;4.6;right;;;;-4.6;1;0.483967443;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;9;1;72;;90;4.6;right;;;;4.6;1;0.583775747;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;10;1;71;;90;4.6;right;;;;4.6;1;0.484596895;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;11;1;70;;0;4.6;right;;;;4.6;1;0.533868831;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;12;1;69;;0;4.6;right;;;;-4.6;0;0.451507701;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;13;1;70;;0;-4.6;left;;;;-4.6;1;0.400755171;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;14;1;70;;0;-4.6;left;;;;-4.6;1;0.383819808;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;15;1;70;;90;-4.6;left;;;;-4.6;1;0.417718201;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;16;1;69;;90;-4.6;left;;;;4.6;0;0.682381483;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;17;1;70;;0;4.6;right;;;;-4.6;1;0.53389897;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;18;1;70;;90;4.6;right;;;;4.6;1;0.467238062;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;19;1;70;;0;4.6;right;;;;4.6;1;0.36731704;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;20;1;69;;90;4.6;right;;;;4.6;1;0.500637101;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;21;1;69;;0;4.6;right;;;;-4.6;1;0.848536733;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;22;1;69;;90;4.6;right;;;;-4.6;0;0.916282866;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;23;1;70;;0;-4.6;left;;;;-4.6;1;0.418179258;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;24;1;70;;90;-4.6;left;;;;4.6;0;0.5991439;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;25;1;71;;90;-4.6;left;;;;-4.6;1;0.418075482;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;26;1;71;;0;4.6;right;;;;-4.6;1;0.799710656;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;27;1;71;;0;-4.6;left;;;;-4.6;1;0.467399742;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;28;1;70;;90;-4.6;left;;;;4.6;1;1.198892154;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;29;1;70;;90;4.6;right;;;;4.6;1;0.534449726;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;30;1;70;;0;4.6;right;;;;-4.6;1;0.583595354;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;31;1;69;;0;4.6;right;;;;-4.6;1;0.633657129;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;32;1;69;;90;-4.6;left;;;;4.6;1;0.567209642;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;33;1;69;;0;4.6;right;;;;-4.6;1;0.616806713;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;34;1;68;;90;4.6;right;;;;-4.6;0;0.600349605;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;35;1;69;;90;-4.6;left;;;;4.6;1;0.617740647;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;36;1;69;;90;4.6;right;;;;-4.6;1;0.600362021;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;37;1;69;;90;-4.6;left;;;;-4.6;1;0.435059629;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;38;1;68;;0;4.6;right;;;;-4.6;1;0.501479737;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;39;1;68;;0;-4.6;left;;;;4.6;1;0.567166849;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;40;1;68;;90;4.6;right;;;;-4.6;0;0.351012706;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;41;1;69;;0;4.6;right;;;;4.6;1;0.384771301;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;42;1;69;;0;-4.6;left;;;;4.6;1;0.633401203;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;43;1;69;;0;4.6;right;;;;-4.6;1;0.483784836;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;44;1;68;;0;4.6;right;;;;-4.6;0;0.451013601;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;45;1;69;;90;-4.6;left;;;;-4.6;1;0.367429825;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;46;1;69;;90;-4.6;left;;;;4.6;1;0.567105709;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;47;1;69;;0;4.6;right;;;;-4.6;1;0.534677214;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;48;1;68;;0;4.6;right;;;;-4.6;1;0.484208403;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;49;1;68;;90;-4.6;left;;;;4.6;1;0.484059626;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;50;1;68;;0;4.6;right;;;;4.6;1;0.583764569;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;51;1;67;;0;-4.6;left;;;;4.6;1;0.51810911;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;52;1;67;;0;4.6;right;;;;-4.6;0;0.650303534;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;53;1;68;;0;4.6;right;;;;4.6;1;0.483823157;right;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;54;1;68;;90;-4.6;left;;;;-4.6;1;0.383847148;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;55;1;68;;0;-4.6;left;;;;4.6;1;0.517290624;left;;;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
;;;;;;;;;;;;;;;;;Monday;7.566;3;22;2016_Jan_09_1721;Flow_endo_pre;3.0.5;60.1219651
