Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,180,90,-4.6,left,1,0.784589146,left,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,1,1,80,,,,,,,,,,,,180,0,4.6,right,1,12.07396605,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,2,1,79,,,,,,,,,,,,0,0,4.6,right,0,1.098938136,left,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,3,1,80,,,,,,,,,,,,180,90,4.6,right,1,1.099831426,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,4,1,80,,,,,,,,,,,,0,0,-4.6,left,1,1.098726075,left,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,5,1,80,,,,,,,,,,,,180,90,-4.6,left,0,1.085035501,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,6,1,81,,,,,,,,,,,,0,0,4.6,right,1,0.601938568,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,7,1,81,,,,,,,,,,,,0,0,-4.6,left,1,0.551566385,left,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,8,1,81,,,,,,,,,,,,180,90,-4.6,left,0,0.552709528,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,9,1,82,,,,,,,,,,,,0,0,4.6,right,1,0.535491306,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,10,1,82,,,,,,,,,,,,180,90,-4.6,left,0,0.45261136,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,11,1,83,,,,,,,,,,,,180,0,4.6,right,1,0.532890848,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,12,1,83,,,,,,,,,,,,180,90,-4.6,left,0,0.46874951,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
,13,1,84,,,,,,,,,,,,0,90,4.6,right,1,0.669413069,right,,,,,,,,,1,113,2019_Apr_01_1510,Flow_endo_post,3.0.6,59.79350206,
