Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,0,1,81,,,,,,,,,,,,4.6,90,4.6,right,1,0.789765958,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,1,1,80,,,,,,,,,,,,4.6,90,-4.6,left,1,0.469000595,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,2,1,79,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.486076702,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,3,1,78,,,,,,,,,,,,-4.6,90,4.6,right,1,0.451062112,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,4,1,77,,,,,,,,,,,,4.6,90,-4.6,left,1,0.452055446,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,5,1,76,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.387692985,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,6,1,75,,,,,,,,,,,,4.6,0,4.6,right,1,0.402711088,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,7,1,74,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.335612515,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,8,1,73,,,,,,,,,,,,4.6,0,4.6,right,1,0.30304594,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,9,1,72,,,,,,,,,,,,4.6,0,-4.6,left,1,0.402842016,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,10,1,71,,,,,,,,,,,,4.6,90,-4.6,left,0,0.385434795,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,11,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.569240172,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,12,1,72,,,,,,,,,,,,4.6,90,-4.6,left,0,0.404469587,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,13,1,73,,,,,,,,,,,,4.6,90,4.6,right,1,0.35217695,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,14,1,73,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.335852134,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,15,1,73,,,,,,,,,,,,4.6,0,4.6,right,1,0.269802819,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,16,1,72,,,,,,,,,,,,4.6,0,4.6,right,1,0.352240962,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,17,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.421373176,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,18,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.419655873,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,19,1,71,,,,,,,,,,,,4.6,90,-4.6,left,1,0.432907361,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,20,1,71,,,,,,,,,,,,4.6,90,-4.6,left,0,0.402826902,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,21,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.42206136,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,22,1,72,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.368566732,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,23,1,72,,,,,,,,,,,,4.6,0,4.6,right,1,0.268349178,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,24,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.319656583,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,25,1,71,,,,,,,,,,,,-4.6,0,-4.6,left,1,0.351768393,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,26,1,71,,,,,,,,,,,,4.6,0,-4.6,left,0,0.386125173,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,27,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,0.1526606,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,28,1,72,,,,,,,,,,,,-4.6,0,4.6,right,1,0.46981133,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,29,1,72,,,,,,,,,,,,4.6,90,4.6,right,1,0.302379333,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,30,1,71,,,,,,,,,,,,-4.6,90,-4.6,left,1,0.202861758,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,31,1,71,,,,,,,,,,,,4.6,0,4.6,right,1,0.154095072,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,32,1,71,,,,,,,,,,,,4.6,90,-4.6,left,0,0.369242438,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,33,1,72,,,,,,,,,,,,-4.6,0,-4.6,left,0,0.537590036,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,34,1,73,,,,,,,,,,,,-4.6,0,4.6,right,0,0.170107154,left,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
,35,1,74,,,,,,,,,,,,-4.6,0,4.6,right,1,0.23569895,right,,,,,,,,,3,113,2019_Apr_12_1438,Flow_exo_post,3.0.6,59.82872484,
