Questions,Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,controlQ.thisRepN,controlQ.thisTrialN,controlQ.thisN,controlQ.thisIndex,Qs.thisRepN,Qs.thisTrialN,Qs.thisN,Qs.thisIndex,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,key_start.keys,key_start.rt,Quest_Ans.response,Quest_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,17,1,89,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.09542191,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,18,1,89,,,,,,,,,,,,4.6,90,4.6,right,0,1.095365932,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,19,1,90,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095538386,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,20,1,91,,,,,,,,,,,,4.6,0,4.6,right,0,1.095367755,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,21,1,92,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095435113,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,22,1,93,,,,,,,,,,,,4.6,90,4.6,right,0,1.095427147,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,23,1,94,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095464407,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,24,1,95,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095241008,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,25,1,96,,,,,,,,,,,,4.6,90,4.6,right,1,1.095726259,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,26,1,96,,,,,,,,,,,,4.6,0,-4.6,left,0,1.095384056,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,27,1,97,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095410068,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,28,1,98,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.095495263,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,29,1,98,,,,,,,,,,,,4.6,0,4.6,right,0,1.095414071,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,30,1,99,,,,,,,,,,,,4.6,0,4.6,right,1,1.095301216,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,31,1,99,,,,,,,,,,,,4.6,0,4.6,right,1,1.095445577,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,32,1,99,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095400272,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,33,1,98,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095474857,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,34,1,98,,,,,,,,,,,,4.6,90,4.6,right,0,1.095434367,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,35,1,99,,,,,,,,,,,,4.6,90,4.6,right,1,1.095486831,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,36,1,99,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095302547,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,37,1,100,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095481317,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,38,1,100,,,,,,,,,,,,4.6,90,4.6,right,1,1.095464258,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,39,1,100,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095361739,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,40,1,99,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095382572,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,41,1,100,,,,,,,,,,,,4.6,90,4.6,right,1,1.0953956,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,42,1,100,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095553225,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,43,1,101,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095349829,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,44,1,102,,,,,,,,,,,,-4.6,0,-4.6,left,0,1.0954864,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,45,1,103,,,,,,,,,,,,4.6,90,-4.6,left,1,1.095387306,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,46,1,103,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095331038,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,47,1,104,,,,,,,,,,,,4.6,0,-4.6,left,0,1.095509241,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,48,1,105,,,,,,,,,,,,4.6,0,4.6,right,0,1.095412563,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,49,1,106,,,,,,,,,,,,4.6,0,-4.6,left,0,1.095332068,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,50,1,107,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.095485914,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,51,1,107,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095379879,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,52,1,107,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095441886,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,53,1,108,,,,,,,,,,,,4.6,90,-4.6,left,1,1.095497801,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,54,1,108,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.095346231,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,55,1,108,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095497355,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,56,1,109,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.09541952,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,57,1,110,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095385272,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,58,1,110,,,,,,,,,,,,4.6,90,4.6,right,1,1.095416875,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,59,1,110,,,,,,,,,,,,4.6,0,-4.6,left,0,1.095258353,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,60,1,111,,,,,,,,,,,,4.6,0,4.6,right,0,1.095555869,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,61,1,112,,,,,,,,,,,,4.6,0,4.6,right,1,1.09549226,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,62,1,112,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095348349,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,63,1,113,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095481948,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,64,1,114,,,,,,,,,,,,4.6,90,-4.6,left,0,1.09532719,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,65,1,115,,,,,,,,,,,,4.6,0,4.6,right,0,1.095458837,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,66,1,116,,,,,,,,,,,,-4.6,0,-4.6,left,0,1.095372635,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,67,1,117,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095471179,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,68,1,118,,,,,,,,,,,,4.6,90,4.6,right,1,1.095417913,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,69,1,118,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095425217,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,70,1,119,,,,,,,,,,,,4.6,0,4.6,right,0,1.095483217,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,71,1,120,,,,,,,,,,,,4.6,90,4.6,right,1,1.095455692,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,72,1,120,,,,,,,,,,,,-4.6,0,4.6,right,1,1.095349577,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,73,1,120,,,,,,,,,,,,4.6,90,4.6,right,0,1.095414291,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,74,1,121,,,,,,,,,,,,-4.6,0,4.6,right,1,1.095526713,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,75,1,121,,,,,,,,,,,,-4.6,0,4.6,right,1,1.095397188,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,76,1,121,,,,,,,,,,,,4.6,90,4.6,right,1,1.095390375,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,77,1,120,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095361364,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,78,1,120,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095144196,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,79,1,121,,,,,,,,,,,,4.6,0,-4.6,left,0,1.096107393,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,80,1,122,,,,,,,,,,,,4.6,0,4.6,right,0,1.095571236,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,81,1,123,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095402839,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,82,1,124,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095327812,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,83,1,124,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095529219,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,84,1,125,,,,,,,,,,,,4.6,90,-4.6,left,1,1.095435813,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,85,1,125,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095422765,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,86,1,125,,,,,,,,,,,,4.6,90,-4.6,left,1,1.095382293,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,87,1,124,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095522614,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,88,1,125,,,,,,,,,,,,-4.6,0,4.6,right,1,1.09533413,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,89,1,125,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095507699,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,90,1,125,,,,,,,,,,,,4.6,90,-4.6,left,0,1.09531057,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,91,1,126,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.095401628,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,92,1,126,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095500432,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,93,1,126,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095419667,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,94,1,127,,,,,,,,,,,,4.6,90,-4.6,left,1,1.095449789,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,95,1,127,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.095355853,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,96,1,127,,,,,,,,,,,,-4.6,0,-4.6,left,1,1.095363673,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,97,1,126,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095507191,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,98,1,126,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095372493,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,99,1,127,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095428208,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,100,1,127,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095470968,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,101,1,127,,,,,,,,,,,,4.6,90,4.6,right,0,1.095460707,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,102,1,128,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095400204,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,103,1,129,,,,,,,,,,,,4.6,0,4.6,right,0,1.095445562,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,104,1,130,,,,,,,,,,,,-4.6,0,4.6,right,1,1.095451606,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,105,1,130,,,,,,,,,,,,4.6,0,4.6,right,1,1.095371888,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,106,1,130,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095481282,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,107,1,131,,,,,,,,,,,,4.6,0,-4.6,left,1,1.09547741,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,108,1,131,,,,,,,,,,,,4.6,0,-4.6,left,1,1.095413904,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,109,1,131,,,,,,,,,,,,4.6,0,4.6,right,0,1.095337142,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,110,1,132,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095426899,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,111,1,132,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.095448578,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,112,1,132,,,,,,,,,,,,-4.6,90,-4.6,left,1,1.095472546,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,113,1,131,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095422963,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,114,1,132,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095698876,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,115,1,132,,,,,,,,,,,,4.6,90,-4.6,left,0,1.094909125,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,116,1,133,,,,,,,,,,,,-4.6,90,4.6,right,0,1.09538724,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,117,1,134,,,,,,,,,,,,4.6,0,4.6,right,1,1.095432434,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,118,1,134,,,,,,,,,,,,4.6,90,4.6,right,1,1.095465476,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,119,1,134,,,,,,,,,,,,4.6,90,-4.6,left,0,1.095331705,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,120,1,135,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095565986,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,121,1,136,,,,,,,,,,,,-4.6,0,-4.6,left,0,1.095411348,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,122,1,137,,,,,,,,,,,,-4.6,90,4.6,right,0,1.095463308,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,123,1,138,,,,,,,,,,,,-4.6,0,4.6,right,1,1.095405471,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,124,1,138,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.09548159,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,125,1,139,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095411817,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,126,1,140,,,,,,,,,,,,4.6,90,4.6,right,1,1.095348722,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,127,1,140,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095391062,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,128,1,141,,,,,,,,,,,,4.6,90,4.6,right,0,1.095289315,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,129,1,142,,,,,,,,,,,,4.6,90,4.6,right,1,1.095502345,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,130,1,142,,,,,,,,,,,,-4.6,0,-4.6,left,0,1.095472489,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,131,1,143,,,,,,,,,,,,-4.6,0,4.6,right,0,1.095396081,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,132,1,144,,,,,,,,,,,,-4.6,90,-4.6,left,0,1.095417688,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,133,1,145,,,,,,,,,,,,4.6,0,4.6,right,0,1.095452016,left,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,134,1,146,,,,,,,,,,,,4.6,0,4.6,right,1,1.095441787,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,135,1,146,,,,,,,,,,,,-4.6,90,4.6,right,1,1.095470633,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,136,1,146,,,,,,,,,,,,4.6,90,4.6,right,1,1.095409048,right,,,,,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,0,1,81,,,,,,,,,,90,-4.6,left,,,,180,0,1.09587433,right,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,1,1,82,,,,,,,,,,90,4.6,right,,,,180,0,1.095763768,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,2,1,83,,,,,,,,,,90,4.6,right,,,,180,0,1.095703321,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,3,1,84,,,,,,,,,,90,4.6,right,,,,0,0,1.095745599,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,4,1,85,,,,,,,,,,0,-4.6,left,,,,180,0,1.095774966,right,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,5,1,86,,,,,,,,,,90,4.6,right,,,,0,0,1.095453558,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,6,1,87,,,,,,,,,,90,4.6,right,,,,180,1,1.094429038,right,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,7,1,86,,,,,,,,,,90,-4.6,left,,,,0,1,1.097250935,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,8,1,86,,,,,,,,,,0,-4.6,left,,,,0,0,1.095740579,right,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,9,1,87,,,,,,,,,,90,4.6,right,,,,180,0,1.095675964,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,10,1,88,,,,,,,,,,90,-4.6,left,,,,180,1,1.095873151,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,11,1,88,,,,,,,,,,0,4.6,right,,,,180,0,1.095522991,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,12,1,89,,,,,,,,,,0,4.6,right,,,,180,0,1.095740648,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,13,1,90,,,,,,,,,,0,4.6,right,,,,180,0,1.095600345,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,14,1,91,,,,,,,,,,90,-4.6,left,,,,180,1,1.095793865,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,15,1,91,,,,,,,,,,90,-4.6,left,,,,0,1,1.095757007,left,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
,,,,16,1,91,,,,,,,,,,90,-4.6,left,,,,0,0,1.095638041,right,,,,,2,10,2016_Jan_07_1420,Flow_exo_post,3.0.5,60.14203383,
