Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;cueOri;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress.rt;keyPress.rl;cueExoPos;Stair2.response;keyPress_2.rt;keyPress_2.rl;Time_pas_Ans.response;Time_pas_Ans.rt;Session;Participant;date;expName;psychopyVersion;frameRate
29;1;83;;;;180;0;-4.6;left;0;1.09579167;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
30;1;84;;;;0;0;-4.6;left;1;1.095809095;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
31;1;84;;;;180;90;4.6;right;0;1.095789212;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
32;1;85;;;;0;90;4.6;right;1;1.095791241;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
33;1;85;;;;0;90;-4.6;left;0;1.09581212;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
34;1;86;;;;180;0;-4.6;left;1;1.09578107;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
35;1;86;;;;0;90;4.6;right;0;1.095800527;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
36;1;87;;;;0;90;4.6;right;1;1.09579512;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
37;1;87;;;;180;90;-4.6;left;0;1.095785633;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
38;1;88;;;;180;0;-4.6;left;1;1.095790279;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
39;1;88;;;;0;90;-4.6;left;1;1.09581626;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
40;1;88;;;;0;90;4.6;right;0;1.095799217;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
41;1;89;;;;0;90;4.6;right;1;1.095731064;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
42;1;89;;;;180;0;4.6;right;1;1.095796594;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
43;1;89;;;;180;0;4.6;right;1;1.095784466;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
44;1;88;;;;180;90;-4.6;left;0;1.095793025;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
45;1;89;;;;0;90;4.6;right;0;1.095789331;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
46;1;90;;;;180;0;-4.6;left;0;1.095795957;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
47;1;91;;;;0;90;4.6;right;0;1.095790024;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
48;1;92;;;;0;90;4.6;right;1;1.095794573;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
49;1;92;;;;0;0;4.6;right;1;1.095797067;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
50;1;92;;;;0;0;4.6;right;1;1.096242153;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
51;1;91;;;;180;90;4.6;right;1;1.095343675;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
52;1;91;;;;0;0;-4.6;left;0;1.095784975;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
53;1;92;;;;0;0;-4.6;left;1;1.095771191;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
54;1;92;;;;0;90;4.6;right;0;1.095835023;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
55;1;93;;;;0;90;-4.6;left;0;1.095679124;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
56;1;94;;;;180;0;4.6;right;1;1.096081106;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
57;1;94;;;;0;90;-4.6;left;0;1.095776366;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
58;1;95;;;;180;0;-4.6;left;1;1.09580704;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
59;1;95;;;;180;0;4.6;right;0;1.095797307;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
60;1;96;;;;0;90;-4.6;left;0;1.095786828;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
61;1;97;;;;0;0;4.6;right;0;1.095795979;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
62;1;98;;;;180;90;4.6;right;1;1.095796741;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
63;1;98;;;;0;90;-4.6;left;0;1.095789912;right;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
64;1;99;;;;0;0;-4.6;left;1;1.095790859;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
65;1;99;;;;180;0;-4.6;left;1;1.095798655;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
66;1;99;;;;180;90;-4.6;left;1;1.095787237;left;;;;;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;0;1;81;;0;4.6;right;;;;4.6;0;1.093874479;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;1;1;82;;0;4.6;right;;;;-4.6;1;1.095534162;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;2;1;81;;0;4.6;right;;;;-4.6;1;1.095549482;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;3;1;81;;0;4.6;right;;;;-4.6;1;1.095542823;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;4;1;81;;90;4.6;right;;;;4.6;1;1.095567448;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;5;1;80;;0;4.6;right;;;;-4.6;1;1.095558228;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;6;1;80;;0;-4.6;left;;;;-4.6;0;1.095541865;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;7;1;81;;90;4.6;right;;;;4.6;0;1.095544778;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;8;1;82;;0;-4.6;left;;;;-4.6;0;1.095468558;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;9;1;83;;0;4.6;right;;;;-4.6;0;1.095669511;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;10;1;84;;0;4.6;right;;;;-4.6;1;1.095553358;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;11;1;84;;90;4.6;right;;;;4.6;1;1.095551733;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;12;1;84;;0;4.6;right;;;;4.6;1;1.095564997;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;13;1;83;;90;4.6;right;;;;-4.6;1;1.095537843;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;14;1;83;;0;4.6;right;;;;4.6;1;1.09552795;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;15;1;83;;0;-4.6;left;;;;-4.6;0;1.095558497;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;16;1;84;;90;-4.6;left;;;;4.6;1;1.095554078;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;17;1;84;;0;-4.6;left;;;;-4.6;1;1.095550141;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;18;1;84;;90;-4.6;left;;;;4.6;1;1.095550994;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;19;1;83;;0;-4.6;left;;;;4.6;0;1.095535883;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;20;1;84;;90;4.6;right;;;;4.6;0;1.095555474;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;21;1;85;;0;-4.6;left;;;;4.6;0;1.095443243;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;22;1;86;;0;4.6;right;;;;-4.6;0;1.095676394;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;23;1;87;;90;-4.6;left;;;;-4.6;0;1.095482663;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;24;1;88;;90;-4.6;left;;;;-4.6;1;1.095548097;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;25;1;88;;90;-4.6;left;;;;-4.6;1;1.09555607;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;26;1;88;;90;-4.6;left;;;;4.6;1;1.095550028;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;27;1;87;;0;-4.6;left;;;;-4.6;1;1.095353366;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;28;1;87;;0;-4.6;left;;;;4.6;1;1.09568569;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;29;1;87;;90;-4.6;left;;;;-4.6;0;1.095545255;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;30;1;88;;90;4.6;right;;;;4.6;0;1.09555293;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;31;1;89;;90;4.6;right;;;;4.6;1;1.095545637;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;32;1;89;;90;-4.6;left;;;;-4.6;0;1.095570458;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;33;1;90;;0;-4.6;left;;;;-4.6;1;1.095523724;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;34;1;90;;90;4.6;right;;;;4.6;0;1.095562359;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;35;1;91;;90;-4.6;left;;;;-4.6;0;1.095568428;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;36;1;92;;0;-4.6;left;;;;-4.6;1;1.095534384;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;37;1;92;;0;4.6;right;;;;4.6;0;1.095537354;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;38;1;93;;90;4.6;right;;;;4.6;1;1.095460077;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;39;1;93;;0;-4.6;left;;;;4.6;0;1.095472886;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;40;1;94;;90;-4.6;left;;;;4.6;0;1.095546256;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;41;1;95;;0;-4.6;left;;;;4.6;0;1.095539047;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;42;1;96;;0;4.6;right;;;;-4.6;0;1.09555778;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;43;1;97;;90;4.6;right;;;;-4.6;1;1.095556337;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;44;1;97;;90;4.6;right;;;;-4.6;0;1.095528723;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;45;1;98;;90;-4.6;left;;;;-4.6;0;1.095559597;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;46;1;99;;0;4.6;right;;;;-4.6;0;1.095546293;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;47;1;100;;0;4.6;right;;;;-4.6;0;1.095544015;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;48;1;101;;90;4.6;right;;;;-4.6;1;1.095564609;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;49;1;101;;0;4.6;right;;;;-4.6;1;1.095541395;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;50;1;101;;90;4.6;right;;;;-4.6;1;1.095566216;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;51;1;100;;0;-4.6;left;;;;4.6;0;1.095553681;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;52;1;101;;0;4.6;right;;;;-4.6;1;1.095516172;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;53;1;101;;0;4.6;right;;;;4.6;1;1.09553917;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;54;1;101;;0;-4.6;left;;;;-4.6;1;1.095591434;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;55;1;100;;0;4.6;right;;;;-4.6;0;1.095485447;left;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;56;1;101;;0;4.6;right;;;;-4.6;1;1.095543299;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;57;1;101;;0;4.6;right;;;;4.6;1;1.095540817;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;58;1;101;;90;4.6;right;;;;-4.6;1;1.095528935;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;59;1;100;;90;4.6;right;;;;-4.6;1;1.095549298;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;60;1;100;;0;-4.6;left;;;;-4.6;0;1.095529721;right;;;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
;;;;;;;;;;;;;;;;;Friday;7.435;2;21;2016_Jan_04_1544;Flow_endo_pre;3.0.5;60.14840054
