Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
31,1,67,,,,,,4.6,0,-4.6,left,1,1.8244493690435775,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
32,1,66,,,,,,-4.6,90,4.6,right,1,1.9256844649789855,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
33,1,66,,,,,,-4.6,90,-4.6,left,0,1.776097173045855,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
34,1,67,,,,,,-4.6,0,-4.6,left,1,1.8753458670107648,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
35,1,67,,,,,,4.6,90,4.6,right,1,1.5894181579933502,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
36,1,67,,,,,,-4.6,90,-4.6,left,0,1.6584468189976178,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
37,1,68,,,,,,4.6,90,-4.6,left,0,1.7914457229780965,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
38,1,69,,,,,,-4.6,90,4.6,right,1,1.5424290359951556,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
39,1,69,,,,,,-4.6,90,-4.6,left,1,1.724296671047341,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
40,1,69,,,,,,-4.6,0,-4.6,left,0,2.992654491972644,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
41,1,70,,,,,,4.6,90,4.6,right,1,1.6426760970498435,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
42,1,70,,,,,,-4.6,0,-4.6,left,0,1.4744465720141307,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
43,1,71,,,,,,-4.6,0,4.6,right,1,1.674981631047558,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
44,1,71,,,,,,-4.6,90,4.6,right,1,1.6572655030176975,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
45,1,71,,,,,,4.6,90,-4.6,left,1,1.7750415930058807,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
46,1,70,,,,,,-4.6,90,-4.6,left,1,1.523397539043799,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
47,1,70,,,,,,-4.6,0,4.6,right,1,1.6414446029812098,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
48,1,70,,,,,,4.6,0,-4.6,left,1,1.5237491029547527,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
49,1,69,,,,,,4.6,90,-4.6,left,1,1.5404741619713604,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
50,1,69,,,,,,4.6,90,4.6,right,1,1.6047377900104038,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
51,1,69,,,,,,4.6,90,4.6,right,1,1.5407960610464215,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
52,1,68,,,,,,4.6,90,4.6,right,1,1.4572930470458232,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
53,1,68,,,,,,4.6,90,-4.6,left,1,1.5073640000191517,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
54,1,68,,,,,,-4.6,90,-4.6,left,1,1.4401147839962505,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
55,1,67,,,,,,4.6,0,-4.6,left,1,1.4408001800184138,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
56,1,67,,,,,,-4.6,0,4.6,right,1,1.4074481529532932,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
57,1,67,,,,,,4.6,90,-4.6,left,1,1.407572675962001,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
58,1,66,,,,,,-4.6,90,-4.6,left,0,1.8585753290099092,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
59,1,67,,,,,,-4.6,90,-4.6,left,1,1.5087934129987843,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
60,1,67,,,,,,-4.6,0,-4.6,left,1,1.423077394021675,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
61,1,67,,,,,,-4.6,0,4.6,right,1,1.692198883043602,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
62,1,66,,,,,,4.6,0,-4.6,left,0,1.4245042100083083,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
63,1,67,,,,,,-4.6,90,-4.6,left,1,1.7082937539671548,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
64,1,67,,,,,,-4.6,0,-4.6,left,0,2.4776565869688056,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
65,1,68,,,,,,4.6,90,4.6,right,1,1.8750706870341673,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
66,1,68,,,,,,4.6,0,-4.6,left,1,1.6237968030036427,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
67,1,68,,,,,,-4.6,90,-4.6,left,1,1.842253181966953,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
68,1,67,,,,,,4.6,0,4.6,right,1,1.6086357049643993,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
69,1,67,,,,,,4.6,0,4.6,right,1,1.7750373460003175,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
70,1,67,,,,,,-4.6,0,4.6,right,1,1.5415462760138325,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
71,1,66,,,,,,-4.6,0,-4.6,left,1,1.9253432839759625,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
72,1,66,,,,,,-4.6,0,-4.6,left,0,1.6571197540033609,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
73,1,67,,,,,,4.6,90,-4.6,left,1,1.842047979007475,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
74,1,67,,,,,,4.6,90,4.6,right,1,1.5224934649886563,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
75,1,67,,,,,,-4.6,90,-4.6,left,1,1.9427600899944082,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
76,1,66,,,,,,-4.6,90,4.6,right,1,1.8581219029729255,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
77,1,66,,,,,,4.6,0,-4.6,left,0,1.1164162940112874,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
78,1,67,,,,,,4.6,0,-4.6,left,1,2.2259152429760434,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
79,1,67,,,,,,-4.6,0,-4.6,left,1,1.792422391998116,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
80,1,67,,,,,,4.6,0,-4.6,left,1,1.5414499340113252,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
81,1,66,,,,,,-4.6,0,-4.6,left,0,1.9062590980320238,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
82,1,67,,,,,,4.6,0,-4.6,left,1,1.6419486490194686,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
83,1,67,,,,,,-4.6,90,-4.6,left,1,1.675490406982135,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
84,1,67,,,,,,4.6,0,4.6,right,0,1.4746369830099866,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
85,1,68,,,,,,4.6,0,4.6,right,1,1.7086950680240989,right,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
86,1,68,,,,,,4.6,90,-4.6,left,1,1.6412033549859188,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
87,1,68,,,,,,-4.6,0,-4.6,left,1,1.7259666330064647,left,,,,,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,0,1,81,,,,90,4.6,right,,,,180,1,1.7086205260129645,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,1,1,80,,,,90,-4.6,left,,,,0,1,1.540397637989372,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,2,1,79,,,,0,4.6,right,,,,180,1,1.6749254189780913,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,3,1,78,,,,0,4.6,right,,,,0,1,1.7083986600046046,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,4,1,77,,,,90,4.6,right,,,,0,1,1.574524344992824,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,5,1,76,,,,90,-4.6,left,,,,0,1,1.4404187410254963,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,6,1,75,,,,90,4.6,right,,,,180,1,1.5743421780061908,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,7,1,74,,,,90,4.6,right,,,,0,1,1.7085202200105414,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,8,1,73,,,,90,-4.6,left,,,,0,1,1.4063793030218221,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,9,1,72,,,,90,-4.6,left,,,,0,1,1.2545345699763857,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,10,1,71,,,,90,-4.6,left,,,,0,1,1.2722833279985934,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,11,1,70,,,,0,-4.6,left,,,,180,1,1.3402251619845629,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,12,1,69,,,,90,4.6,right,,,,0,1,1.5407180290203542,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,13,1,68,,,,0,-4.6,left,,,,180,1,1.5079284599632956,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,14,1,67,,,,90,4.6,right,,,,0,1,1.3733611510251649,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,15,1,66,,,,0,4.6,right,,,,0,1,1.707902452966664,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,16,1,65,,,,90,4.6,right,,,,180,1,1.3739969449816272,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,17,1,65,,,,0,4.6,right,,,,0,1,1.9584959050407633,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,18,1,65,,,,0,-4.6,left,,,,180,1,1.1013582479790784,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,19,1,65,,,,90,4.6,right,,,,180,0,2.296834817971103,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,20,1,66,,,,0,-4.6,left,,,,0,0,1.8428287669667043,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,21,1,67,,,,0,-4.6,left,,,,0,0,3.1800795609597117,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,22,1,68,,,,0,-4.6,left,,,,180,1,1.4740074499859475,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,23,1,68,,,,90,4.6,right,,,,180,1,1.5410742179956287,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,24,1,68,,,,90,4.6,right,,,,180,1,1.4386335469898768,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,25,1,67,,,,90,4.6,right,,,,0,1,1.4905971059924923,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,26,1,67,,,,0,-4.6,left,,,,180,1,1.9091257830150425,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,27,1,67,,,,0,4.6,right,,,,0,1,1.572455601010006,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,28,1,66,,,,0,-4.6,left,,,,0,0,1.8761574419913813,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,29,1,67,,,,90,4.6,right,,,,0,1,1.674980484007392,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,30,1,67,,,,0,4.6,right,,,,0,1,1.7087438729940914,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,31,1,67,,,,0,4.6,right,,,,180,1,1.5113734750193544,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,32,1,66,,,,90,4.6,right,,,,0,1,2.1763053869944997,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,33,1,66,,,,90,-4.6,left,,,,0,1,1.473953809007071,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,34,1,66,,,,0,-4.6,left,,,,0,0,1.7897802600055002,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,35,1,67,,,,0,4.6,right,,,,180,1,1.541567070002202,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,36,1,67,,,,90,-4.6,left,,,,180,1,1.6746695409528911,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,37,1,67,,,,90,-4.6,left,,,,180,0,1.808349231025204,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,38,1,68,,,,0,4.6,right,,,,180,1,1.5404148719972,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,39,1,68,,,,0,4.6,right,,,,0,1,1.4076929920120165,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,40,1,68,,,,0,-4.6,left,,,,0,1,1.624653203994967,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,41,1,67,,,,90,-4.6,left,,,,0,0,1.875110768014565,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,42,1,68,,,,90,-4.6,left,,,,0,1,1.5753289079875685,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,43,1,68,,,,0,4.6,right,,,,180,1,1.5736525519751012,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,44,1,68,,,,0,-4.6,left,,,,180,1,1.5738001260324381,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,45,1,67,,,,0,-4.6,left,,,,0,1,1.473732007027138,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,46,1,67,,,,0,4.6,right,,,,0,1,1.4898291259887628,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,47,1,67,,,,0,4.6,right,,,,0,1,1.6750987769919448,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,48,1,66,,,,0,4.6,right,,,,0,1,1.507854352996219,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,49,1,66,,,,90,4.6,right,,,,180,1,1.6917310440330766,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,50,1,66,,,,90,-4.6,left,,,,180,0,2.159209132019896,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,51,1,67,,,,0,-4.6,left,,,,0,1,1.5401886669569649,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,52,1,67,,,,90,4.6,right,,,,180,1,1.5737878099898808,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,53,1,67,,,,90,4.6,right,,,,0,1,1.5068640889949165,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,54,1,66,,,,90,-4.6,left,,,,180,1,1.7413979300181381,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,55,1,66,,,,0,4.6,right,,,,180,1,1.7085245740017854,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,56,1,66,,,,0,4.6,right,,,,180,1,1.6915628329734318,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,57,1,65,,,,0,4.6,right,,,,180,1,1.6399697480374016,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,58,1,65,,,,90,-4.6,left,,,,180,0,2.141004219010938,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,59,1,66,,,,90,4.6,right,,,,180,1,1.6744471729616635,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,60,1,66,,,,0,-4.6,left,,,,180,0,1.6581757109961472,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,61,1,67,,,,0,-4.6,left,,,,180,0,1.724438325036317,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,62,1,68,,,,0,4.6,right,,,,180,1,1.4738104550051503,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,63,1,68,,,,90,-4.6,left,,,,0,1,1.423930216988083,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,64,1,68,,,,0,-4.6,left,,,,180,1,1.4194917629938573,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,65,1,67,,,,90,-4.6,left,,,,0,1,1.406272280961275,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,66,1,67,,,,0,-4.6,left,,,,0,1,1.7082864730036817,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,67,1,67,,,,90,4.6,right,,,,180,0,1.7244381320197135,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,68,1,68,,,,90,-4.6,left,,,,180,1,1.54165466199629,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,69,1,68,,,,0,-4.6,left,,,,180,1,2.109855586953927,left,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
,,,70,1,68,,,,0,4.6,right,,,,180,1,1.6414165599853732,right,002,142,2019_Apr_05_1406,Flow_exo_pre,3.0.5,59.22852045836246,
